result/tencentBlock.ns12823.oracleGeneral.zst S3FIFO-1 cache size      402, 6399226 req, miss ratio 0.6742, byte miss ratio 0.6742
result/tencentBlock.ns12823.oracleGeneral.zst S3FIFO-1 cache size     1208, 6399226 req, miss ratio 0.6190, byte miss ratio 0.6190
result/tencentBlock.ns12823.oracleGeneral.zst S3FIFO-1 cache size     4029, 6399226 req, miss ratio 0.5506, byte miss ratio 0.5506
result/tencentBlock.ns12823.oracleGeneral.zst S3FIFO-1 cache size    12088, 6399226 req, miss ratio 0.4404, byte miss ratio 0.4404
result/tencentBlock.ns12823.oracleGeneral.zst S3FIFO-1 cache size    40295, 6399226 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns12823.oracleGeneral.zst S3FIFO-1 cache size    80591, 6399226 req, miss ratio 0.1359, byte miss ratio 0.1359
result/tencentBlock.ns12823.oracleGeneral.zst S3FIFO-1 cache size   161182, 6399226 req, miss ratio 0.0769, byte miss ratio 0.0769
result/tencentBlock.ns12823.oracleGeneral.zst S3FIFO-1 cache size   322364, 6399226 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns12823.oracleGeneral.zst LIRS cache size      402, 6399226 req, miss ratio 0.6792, byte miss ratio 0.6792
result/tencentBlock.ns12823.oracleGeneral.zst LIRS cache size     1208, 6399226 req, miss ratio 0.6226, byte miss ratio 0.6226
result/tencentBlock.ns12823.oracleGeneral.zst LIRS cache size     4029, 6399226 req, miss ratio 0.5502, byte miss ratio 0.5502
result/tencentBlock.ns12823.oracleGeneral.zst LIRS cache size    12088, 6399226 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns12823.oracleGeneral.zst LIRS cache size    40295, 6399226 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns12823.oracleGeneral.zst LIRS cache size    80591, 6399226 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns12823.oracleGeneral.zst LIRS cache size   161182, 6399226 req, miss ratio 0.0839, byte miss ratio 0.0839
result/tencentBlock.ns12823.oracleGeneral.zst LIRS cache size   322364, 6399226 req, miss ratio 0.0675, byte miss ratio 0.0675
result/tencentBlock.ns12823.oracleGeneral.zst Clock cache size      402, 6399226 req, miss ratio 0.7230, byte miss ratio 0.7230
result/tencentBlock.ns12823.oracleGeneral.zst Clock cache size     1208, 6399226 req, miss ratio 0.6712, byte miss ratio 0.6712
result/tencentBlock.ns12823.oracleGeneral.zst Clock cache size     4029, 6399226 req, miss ratio 0.6158, byte miss ratio 0.6158
result/tencentBlock.ns12823.oracleGeneral.zst Clock cache size    12088, 6399226 req, miss ratio 0.5147, byte miss ratio 0.5147
