result/tencentBlock.ns16066.oracleGeneral.zst LIRS cache size      252, 1400270 req, miss ratio 0.5948, byte miss ratio 0.5948
result/tencentBlock.ns16066.oracleGeneral.zst LIRS cache size      758, 1400270 req, miss ratio 0.5450, byte miss ratio 0.5450
result/tencentBlock.ns16066.oracleGeneral.zst LIRS cache size     2529, 1400270 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns16066.oracleGeneral.zst LIRS cache size     7587, 1400270 req, miss ratio 0.5105, byte miss ratio 0.5105
result/tencentBlock.ns16066.oracleGeneral.zst LIRS cache size    25290, 1400270 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns16066.oracleGeneral.zst LIRS cache size    50581, 1400270 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns16066.oracleGeneral.zst LIRS cache size   101163, 1400270 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns16066.oracleGeneral.zst LIRS cache size   202327, 1400270 req, miss ratio 0.1825, byte miss ratio 0.1825
result/tencentBlock.ns16066.oracleGeneral.zst FIFO cache size      252, 1400270 req, miss ratio 0.5741, byte miss ratio 0.5741
result/tencentBlock.ns16066.oracleGeneral.zst FIFO cache size      758, 1400270 req, miss ratio 0.5380, byte miss ratio 0.5380
result/tencentBlock.ns16066.oracleGeneral.zst FIFO cache size     2529, 1400270 req, miss ratio 0.5214, byte miss ratio 0.5214
result/tencentBlock.ns16066.oracleGeneral.zst FIFO cache size     7587, 1400270 req, miss ratio 0.5133, byte miss ratio 0.5133
result/tencentBlock.ns16066.oracleGeneral.zst FIFO cache size    25290, 1400270 req, miss ratio 0.4787, byte miss ratio 0.4787
result/tencentBlock.ns16066.oracleGeneral.zst FIFO cache size    50581, 1400270 req, miss ratio 0.4488, byte miss ratio 0.4488
result/tencentBlock.ns16066.oracleGeneral.zst FIFO cache size   101163, 1400270 req, miss ratio 0.2953, byte miss ratio 0.2953
result/tencentBlock.ns16066.oracleGeneral.zst FIFO cache size   202327, 1400270 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns16066.oracleGeneral.zst LeCaR cache size      252, 1400270 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns16066.oracleGeneral.zst LeCaR cache size      758, 1400270 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns16066.oracleGeneral.zst LeCaR cache size     2529, 1400270 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns16066.oracleGeneral.zst LeCaR cache size     7587, 1400270 req, miss ratio 0.5107, byte miss ratio 0.5107
result/tencentBlock.ns16066.oracleGeneral.zst LeCaR cache size    25290, 1400270 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns16066.oracleGeneral.zst LeCaR cache size    50581, 1400270 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns16066.oracleGeneral.zst LeCaR cache size   101163, 1400270 req, miss ratio 0.2504, byte miss ratio 0.2504
result/tencentBlock.ns16066.oracleGeneral.zst LeCaR cache size   202327, 1400270 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns16066.oracleGeneral.zst Cacheus cache size      252, 1400270 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns16066.oracleGeneral.zst Cacheus cache size      758, 1400270 req, miss ratio 0.5183, byte miss ratio 0.5183
result/tencentBlock.ns16066.oracleGeneral.zst Cacheus cache size     2529, 1400270 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns16066.oracleGeneral.zst Cacheus cache size     7587, 1400270 req, miss ratio 0.5100, byte miss ratio 0.5100
result/tencentBlock.ns16066.oracleGeneral.zst Cacheus cache size    25290, 1400270 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns16066.oracleGeneral.zst Cacheus cache size    50581, 1400270 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns16066.oracleGeneral.zst Cacheus cache size   101163, 1400270 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns16066.oracleGeneral.zst Cacheus cache size   202327, 1400270 req, miss ratio 0.1823, byte miss ratio 0.1823
result/tencentBlock.ns16066.oracleGeneral.zst LRU cache size      252, 1400270 req, miss ratio 0.5303, byte miss ratio 0.5303
result/tencentBlock.ns16066.oracleGeneral.zst LRU cache size      758, 1400270 req, miss ratio 0.5199, byte miss ratio 0.5199
result/tencentBlock.ns16066.oracleGeneral.zst LRU cache size     2529, 1400270 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns16066.oracleGeneral.zst LRU cache size     7587, 1400270 req, miss ratio 0.5108, byte miss ratio 0.5108
result/tencentBlock.ns16066.oracleGeneral.zst LRU cache size    25290, 1400270 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns16066.oracleGeneral.zst LRU cache size    50581, 1400270 req, miss ratio 0.4325, byte miss ratio 0.4325
result/tencentBlock.ns16066.oracleGeneral.zst LRU cache size   101163, 1400270 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns16066.oracleGeneral.zst LRU cache size   202327, 1400270 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns16066.oracleGeneral.zst clock2 cache size      252, 1400270 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns16066.oracleGeneral.zst clock2 cache size      758, 1400270 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns16066.oracleGeneral.zst clock2 cache size     2529, 1400270 req, miss ratio 0.5159, byte miss ratio 0.5159
result/tencentBlock.ns16066.oracleGeneral.zst clock2 cache size     7587, 1400270 req, miss ratio 0.5108, byte miss ratio 0.5108
result/tencentBlock.ns16066.oracleGeneral.zst clock2 cache size    25290, 1400270 req, miss ratio 0.4944, byte miss ratio 0.4944
result/tencentBlock.ns16066.oracleGeneral.zst clock2 cache size    50581, 1400270 req, miss ratio 0.4448, byte miss ratio 0.4448
result/tencentBlock.ns16066.oracleGeneral.zst clock2 cache size   101163, 1400270 req, miss ratio 0.3015, byte miss ratio 0.3015
result/tencentBlock.ns16066.oracleGeneral.zst clock2 cache size   202327, 1400270 req, miss ratio 0.1825, byte miss ratio 0.1825
result/tencentBlock.ns16066.oracleGeneral.zst Clock cache size      252, 1400270 req, miss ratio 0.5297, byte miss ratio 0.5297
result/tencentBlock.ns16066.oracleGeneral.zst Clock cache size      758, 1400270 req, miss ratio 0.5196, byte miss ratio 0.5196
result/tencentBlock.ns16066.oracleGeneral.zst Clock cache size     2529, 1400270 req, miss ratio 0.5156, byte miss ratio 0.5156
result/tencentBlock.ns16066.oracleGeneral.zst Clock cache size     7587, 1400270 req, miss ratio 0.5107, byte miss ratio 0.5107
