result/tencentBlock.ns21572.oracleGeneral.zst FIFO cache size      390, 4298376 req, miss ratio 0.6357, byte miss ratio 0.6357
result/tencentBlock.ns21572.oracleGeneral.zst FIFO cache size     1171, 4298376 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns21572.oracleGeneral.zst FIFO cache size     3905, 4298376 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns21572.oracleGeneral.zst FIFO cache size    11717, 4298376 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns21572.oracleGeneral.zst FIFO cache size    39058, 4298376 req, miss ratio 0.3101, byte miss ratio 0.3101
result/tencentBlock.ns21572.oracleGeneral.zst FIFO cache size    78116, 4298376 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns21572.oracleGeneral.zst FIFO cache size   156232, 4298376 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns21572.oracleGeneral.zst FIFO cache size   312465, 4298376 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns21572.oracleGeneral.zst S3FIFO-1 cache size      390, 4298376 req, miss ratio 0.5261, byte miss ratio 0.5261
result/tencentBlock.ns21572.oracleGeneral.zst S3FIFO-1 cache size     1171, 4298376 req, miss ratio 0.4479, byte miss ratio 0.4479
result/tencentBlock.ns21572.oracleGeneral.zst S3FIFO-1 cache size     3905, 4298376 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns21572.oracleGeneral.zst S3FIFO-1 cache size    11717, 4298376 req, miss ratio 0.3600, byte miss ratio 0.3600
result/tencentBlock.ns21572.oracleGeneral.zst S3FIFO-1 cache size    39058, 4298376 req, miss ratio 0.2675, byte miss ratio 0.2675
result/tencentBlock.ns21572.oracleGeneral.zst S3FIFO-1 cache size    78116, 4298376 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns21572.oracleGeneral.zst S3FIFO-1 cache size   156232, 4298376 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns21572.oracleGeneral.zst S3FIFO-1 cache size   312465, 4298376 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns21572.oracleGeneral.zst Clock cache size      390, 4298376 req, miss ratio 0.5421, byte miss ratio 0.5421
result/tencentBlock.ns21572.oracleGeneral.zst Clock cache size     1171, 4298376 req, miss ratio 0.4808, byte miss ratio 0.4808
result/tencentBlock.ns21572.oracleGeneral.zst Clock cache size     3905, 4298376 req, miss ratio 0.4123, byte miss ratio 0.4123
result/tencentBlock.ns21572.oracleGeneral.zst Clock cache size    11717, 4298376 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns21572.oracleGeneral.zst Clock cache size    39058, 4298376 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns21572.oracleGeneral.zst Clock cache size    78116, 4298376 req, miss ratio 0.2251, byte miss ratio 0.2251
result/tencentBlock.ns21572.oracleGeneral.zst Clock cache size   156232, 4298376 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns21572.oracleGeneral.zst Clock cache size   312465, 4298376 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns21572.oracleGeneral.zst clock2 cache size      390, 4298376 req, miss ratio 0.5434, byte miss ratio 0.5434
result/tencentBlock.ns21572.oracleGeneral.zst clock2 cache size     1171, 4298376 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns21572.oracleGeneral.zst clock2 cache size     3905, 4298376 req, miss ratio 0.4058, byte miss ratio 0.4058
result/tencentBlock.ns21572.oracleGeneral.zst clock2 cache size    11717, 4298376 req, miss ratio 0.3754, byte miss ratio 0.3754
result/tencentBlock.ns21572.oracleGeneral.zst clock2 cache size    39058, 4298376 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns21572.oracleGeneral.zst clock2 cache size    78116, 4298376 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns21572.oracleGeneral.zst clock2 cache size   156232, 4298376 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns21572.oracleGeneral.zst clock2 cache size   312465, 4298376 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns21572.oracleGeneral.zst LHD cache size      390, 4298376 req, miss ratio 0.5325, byte miss ratio 0.5325
result/tencentBlock.ns21572.oracleGeneral.zst LHD cache size     1171, 4298376 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns21572.oracleGeneral.zst LHD cache size     3905, 4298376 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns21572.oracleGeneral.zst LHD cache size    11717, 4298376 req, miss ratio 0.3620, byte miss ratio 0.3620
result/tencentBlock.ns21572.oracleGeneral.zst LHD cache size    39058, 4298376 req, miss ratio 0.2732, byte miss ratio 0.2732
