result/tencentBlock.ns19400.oracleGeneral.zst LeCaR cache size      280, 2868255 req, miss ratio 0.4656, byte miss ratio 0.4656
result/tencentBlock.ns19400.oracleGeneral.zst LeCaR cache size      841, 2868255 req, miss ratio 0.3911, byte miss ratio 0.3911
result/tencentBlock.ns19400.oracleGeneral.zst LeCaR cache size     2805, 2868255 req, miss ratio 0.2709, byte miss ratio 0.2709
result/tencentBlock.ns19400.oracleGeneral.zst LeCaR cache size     8416, 2868255 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns19400.oracleGeneral.zst LeCaR cache size    28056, 2868255 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns19400.oracleGeneral.zst LeCaR cache size    56112, 2868255 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns19400.oracleGeneral.zst LeCaR cache size   112225, 2868255 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns19400.oracleGeneral.zst LeCaR cache size   224450, 2868255 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns19400.oracleGeneral.zst clock2 cache size      280, 2868255 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns19400.oracleGeneral.zst clock2 cache size      841, 2868255 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns19400.oracleGeneral.zst clock2 cache size     2805, 2868255 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns19400.oracleGeneral.zst clock2 cache size     8416, 2868255 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns19400.oracleGeneral.zst clock2 cache size    28056, 2868255 req, miss ratio 0.1965, byte miss ratio 0.1965
result/tencentBlock.ns19400.oracleGeneral.zst clock2 cache size    56112, 2868255 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns19400.oracleGeneral.zst clock2 cache size   112225, 2868255 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns19400.oracleGeneral.zst clock2 cache size   224450, 2868255 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns19400.oracleGeneral.zst Cacheus cache size      280, 2868255 req, miss ratio 0.4528, byte miss ratio 0.4528
result/tencentBlock.ns19400.oracleGeneral.zst Cacheus cache size      841, 2868255 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns19400.oracleGeneral.zst Cacheus cache size     2805, 2868255 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns19400.oracleGeneral.zst Cacheus cache size     8416, 2868255 req, miss ratio 0.2456, byte miss ratio 0.2456
result/tencentBlock.ns19400.oracleGeneral.zst Cacheus cache size    28056, 2868255 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns19400.oracleGeneral.zst Cacheus cache size    56112, 2868255 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns19400.oracleGeneral.zst Cacheus cache size   112225, 2868255 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns19400.oracleGeneral.zst Cacheus cache size   224450, 2868255 req, miss ratio 0.0985, byte miss ratio 0.0985
result/tencentBlock.ns19400.oracleGeneral.zst S3FIFO-1 cache size      280, 2868255 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns19400.oracleGeneral.zst S3FIFO-1 cache size      841, 2868255 req, miss ratio 0.3673, byte miss ratio 0.3673
result/tencentBlock.ns19400.oracleGeneral.zst S3FIFO-1 cache size     2805, 2868255 req, miss ratio 0.2566, byte miss ratio 0.2566
result/tencentBlock.ns19400.oracleGeneral.zst S3FIFO-1 cache size     8416, 2868255 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns19400.oracleGeneral.zst S3FIFO-1 cache size    28056, 2868255 req, miss ratio 0.1894, byte miss ratio 0.1894
result/tencentBlock.ns19400.oracleGeneral.zst S3FIFO-1 cache size    56112, 2868255 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns19400.oracleGeneral.zst S3FIFO-1 cache size   112225, 2868255 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns19400.oracleGeneral.zst S3FIFO-1 cache size   224450, 2868255 req, miss ratio 0.0983, byte miss ratio 0.0983
result/tencentBlock.ns19400.oracleGeneral.zst LIRS cache size      280, 2868255 req, miss ratio 0.4913, byte miss ratio 0.4913
