result/tencentBlock.ns7763.oracleGeneral.zst LHD cache size      107, 2495573 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns7763.oracleGeneral.zst LHD cache size      321, 2495573 req, miss ratio 0.3315, byte miss ratio 0.3315
result/tencentBlock.ns7763.oracleGeneral.zst LHD cache size     1072, 2495573 req, miss ratio 0.2921, byte miss ratio 0.2921
result/tencentBlock.ns7763.oracleGeneral.zst LHD cache size     3216, 2495573 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns7763.oracleGeneral.zst LHD cache size    10722, 2495573 req, miss ratio 0.1437, byte miss ratio 0.1437
result/tencentBlock.ns7763.oracleGeneral.zst LHD cache size    21445, 2495573 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns7763.oracleGeneral.zst LHD cache size    42891, 2495573 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns7763.oracleGeneral.zst LHD cache size    85782, 2495573 req, miss ratio 0.0447, byte miss ratio 0.0447
result/tencentBlock.ns7763.oracleGeneral.zst ARC cache size      107, 2495573 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns7763.oracleGeneral.zst ARC cache size      321, 2495573 req, miss ratio 0.3148, byte miss ratio 0.3148
result/tencentBlock.ns7763.oracleGeneral.zst ARC cache size     1072, 2495573 req, miss ratio 0.2735, byte miss ratio 0.2735
result/tencentBlock.ns7763.oracleGeneral.zst ARC cache size     3216, 2495573 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns7763.oracleGeneral.zst ARC cache size    10722, 2495573 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns7763.oracleGeneral.zst ARC cache size    21445, 2495573 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns7763.oracleGeneral.zst ARC cache size    42891, 2495573 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns7763.oracleGeneral.zst ARC cache size    85782, 2495573 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns7763.oracleGeneral.zst LIRS cache size      107, 2495573 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns7763.oracleGeneral.zst LIRS cache size      321, 2495573 req, miss ratio 0.3248, byte miss ratio 0.3248
result/tencentBlock.ns7763.oracleGeneral.zst LIRS cache size     1072, 2495573 req, miss ratio 0.2781, byte miss ratio 0.2781
result/tencentBlock.ns7763.oracleGeneral.zst LIRS cache size     3216, 2495573 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns7763.oracleGeneral.zst LIRS cache size    10722, 2495573 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns7763.oracleGeneral.zst LIRS cache size    21445, 2495573 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns7763.oracleGeneral.zst LIRS cache size    42891, 2495573 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns7763.oracleGeneral.zst LIRS cache size    85782, 2495573 req, miss ratio 0.0471, byte miss ratio 0.0471
result/tencentBlock.ns7763.oracleGeneral.zst FIFO cache size      107, 2495573 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns7763.oracleGeneral.zst FIFO cache size      321, 2495573 req, miss ratio 0.3640, byte miss ratio 0.3640
result/tencentBlock.ns7763.oracleGeneral.zst FIFO cache size     1072, 2495573 req, miss ratio 0.3150, byte miss ratio 0.3150
result/tencentBlock.ns7763.oracleGeneral.zst FIFO cache size     3216, 2495573 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns7763.oracleGeneral.zst FIFO cache size    10722, 2495573 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns7763.oracleGeneral.zst FIFO cache size    21445, 2495573 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns7763.oracleGeneral.zst FIFO cache size    42891, 2495573 req, miss ratio 0.0663, byte miss ratio 0.0663
result/tencentBlock.ns7763.oracleGeneral.zst FIFO cache size    85782, 2495573 req, miss ratio 0.0477, byte miss ratio 0.0477
result/tencentBlock.ns7763.oracleGeneral.zst clock2 cache size      107, 2495573 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns7763.oracleGeneral.zst clock2 cache size      321, 2495573 req, miss ratio 0.3310, byte miss ratio 0.3310
result/tencentBlock.ns7763.oracleGeneral.zst clock2 cache size     1072, 2495573 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns7763.oracleGeneral.zst clock2 cache size     3216, 2495573 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns7763.oracleGeneral.zst clock2 cache size    10722, 2495573 req, miss ratio 0.1823, byte miss ratio 0.1823
result/tencentBlock.ns7763.oracleGeneral.zst clock2 cache size    21445, 2495573 req, miss ratio 0.0947, byte miss ratio 0.0947
result/tencentBlock.ns7763.oracleGeneral.zst clock2 cache size    42891, 2495573 req, miss ratio 0.0560, byte miss ratio 0.0560
result/tencentBlock.ns7763.oracleGeneral.zst clock2 cache size    85782, 2495573 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns7763.oracleGeneral.zst Cacheus cache size      107, 2495573 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns7763.oracleGeneral.zst Cacheus cache size      321, 2495573 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns7763.oracleGeneral.zst Cacheus cache size     1072, 2495573 req, miss ratio 0.2819, byte miss ratio 0.2819
result/tencentBlock.ns7763.oracleGeneral.zst Cacheus cache size     3216, 2495573 req, miss ratio 0.2460, byte miss ratio 0.2460
result/tencentBlock.ns7763.oracleGeneral.zst Cacheus cache size    10722, 2495573 req, miss ratio 0.1490, byte miss ratio 0.1490
result/tencentBlock.ns7763.oracleGeneral.zst Cacheus cache size    21445, 2495573 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns7763.oracleGeneral.zst Cacheus cache size    42891, 2495573 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns7763.oracleGeneral.zst Cacheus cache size    85782, 2495573 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns7763.oracleGeneral.zst LRU cache size      107, 2495573 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns7763.oracleGeneral.zst LRU cache size      321, 2495573 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns7763.oracleGeneral.zst LRU cache size     1072, 2495573 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns7763.oracleGeneral.zst LRU cache size     3216, 2495573 req, miss ratio 0.2653, byte miss ratio 0.2653
result/tencentBlock.ns7763.oracleGeneral.zst LRU cache size    10722, 2495573 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns7763.oracleGeneral.zst LRU cache size    21445, 2495573 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns7763.oracleGeneral.zst LRU cache size    42891, 2495573 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns7763.oracleGeneral.zst LRU cache size    85782, 2495573 req, miss ratio 0.0438, byte miss ratio 0.0438
result/tencentBlock.ns7763.oracleGeneral.zst S3FIFO-1 cache size      107, 2495573 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns7763.oracleGeneral.zst S3FIFO-1 cache size      321, 2495573 req, miss ratio 0.3153, byte miss ratio 0.3153
result/tencentBlock.ns7763.oracleGeneral.zst S3FIFO-1 cache size     1072, 2495573 req, miss ratio 0.2757, byte miss ratio 0.2757
result/tencentBlock.ns7763.oracleGeneral.zst S3FIFO-1 cache size     3216, 2495573 req, miss ratio 0.2368, byte miss ratio 0.2368
result/tencentBlock.ns7763.oracleGeneral.zst S3FIFO-1 cache size    10722, 2495573 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns7763.oracleGeneral.zst S3FIFO-1 cache size    21445, 2495573 req, miss ratio 0.0953, byte miss ratio 0.0953
result/tencentBlock.ns7763.oracleGeneral.zst S3FIFO-1 cache size    42891, 2495573 req, miss ratio 0.0566, byte miss ratio 0.0566
result/tencentBlock.ns7763.oracleGeneral.zst S3FIFO-1 cache size    85782, 2495573 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns7763.oracleGeneral.zst Clock cache size      107, 2495573 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns7763.oracleGeneral.zst Clock cache size      321, 2495573 req, miss ratio 0.3342, byte miss ratio 0.3342
result/tencentBlock.ns7763.oracleGeneral.zst Clock cache size     1072, 2495573 req, miss ratio 0.2985, byte miss ratio 0.2985
result/tencentBlock.ns7763.oracleGeneral.zst Clock cache size     3216, 2495573 req, miss ratio 0.2645, byte miss ratio 0.2645
result/tencentBlock.ns7763.oracleGeneral.zst Clock cache size    10722, 2495573 req, miss ratio 0.1715, byte miss ratio 0.1715
result/tencentBlock.ns7763.oracleGeneral.zst Clock cache size    21445, 2495573 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns7763.oracleGeneral.zst Clock cache size    42891, 2495573 req, miss ratio 0.0555, byte miss ratio 0.0555
result/tencentBlock.ns7763.oracleGeneral.zst Clock cache size    85782, 2495573 req, miss ratio 0.0436, byte miss ratio 0.0436
result/tencentBlock.ns7763.oracleGeneral.zst LeCaR cache size      107, 2495573 req, miss ratio 0.3894, byte miss ratio 0.3894
