result/tencentBlock.ns14366.oracleGeneral.zst clock2 cache size      140, 1113011 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns14366.oracleGeneral.zst clock2 cache size      421, 1113011 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns14366.oracleGeneral.zst clock2 cache size     1403, 1113011 req, miss ratio 0.3601, byte miss ratio 0.3601
result/tencentBlock.ns14366.oracleGeneral.zst clock2 cache size     4211, 1113011 req, miss ratio 0.3584, byte miss ratio 0.3584
result/tencentBlock.ns14366.oracleGeneral.zst clock2 cache size    14039, 1113011 req, miss ratio 0.3565, byte miss ratio 0.3565
result/tencentBlock.ns14366.oracleGeneral.zst clock2 cache size    28079, 1113011 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns14366.oracleGeneral.zst clock2 cache size    56159, 1113011 req, miss ratio 0.2249, byte miss ratio 0.2249
result/tencentBlock.ns14366.oracleGeneral.zst clock2 cache size   112318, 1113011 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns14366.oracleGeneral.zst S3FIFO-1 cache size      140, 1113011 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns14366.oracleGeneral.zst S3FIFO-1 cache size      421, 1113011 req, miss ratio 0.3613, byte miss ratio 0.3613
result/tencentBlock.ns14366.oracleGeneral.zst S3FIFO-1 cache size     1403, 1113011 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns14366.oracleGeneral.zst S3FIFO-1 cache size     4211, 1113011 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns14366.oracleGeneral.zst S3FIFO-1 cache size    14039, 1113011 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns14366.oracleGeneral.zst S3FIFO-1 cache size    28079, 1113011 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns14366.oracleGeneral.zst S3FIFO-1 cache size    56159, 1113011 req, miss ratio 0.1915, byte miss ratio 0.1915
result/tencentBlock.ns14366.oracleGeneral.zst S3FIFO-1 cache size   112318, 1113011 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns14366.oracleGeneral.zst ARC cache size      140, 1113011 req, miss ratio 0.3727, byte miss ratio 0.3727
result/tencentBlock.ns14366.oracleGeneral.zst ARC cache size      421, 1113011 req, miss ratio 0.3634, byte miss ratio 0.3634
