result/tencentBlock.ns17525.oracleGeneral.zst FIFO cache size      153, 1724790 req, miss ratio 0.6623, byte miss ratio 0.6623
result/tencentBlock.ns17525.oracleGeneral.zst FIFO cache size      459, 1724790 req, miss ratio 0.4834, byte miss ratio 0.4834
result/tencentBlock.ns17525.oracleGeneral.zst FIFO cache size     1530, 1724790 req, miss ratio 0.3813, byte miss ratio 0.3813
result/tencentBlock.ns17525.oracleGeneral.zst FIFO cache size     4592, 1724790 req, miss ratio 0.3132, byte miss ratio 0.3132
result/tencentBlock.ns17525.oracleGeneral.zst FIFO cache size    15306, 1724790 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns17525.oracleGeneral.zst FIFO cache size    30613, 1724790 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns17525.oracleGeneral.zst FIFO cache size    61226, 1724790 req, miss ratio 0.1272, byte miss ratio 0.1272
result/tencentBlock.ns17525.oracleGeneral.zst FIFO cache size   122453, 1724790 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns17525.oracleGeneral.zst LIRS cache size      153, 1724790 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns17525.oracleGeneral.zst LIRS cache size      459, 1724790 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns17525.oracleGeneral.zst LIRS cache size     1530, 1724790 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns17525.oracleGeneral.zst LIRS cache size     4592, 1724790 req, miss ratio 0.2674, byte miss ratio 0.2674
result/tencentBlock.ns17525.oracleGeneral.zst LIRS cache size    15306, 1724790 req, miss ratio 0.2171, byte miss ratio 0.2171
result/tencentBlock.ns17525.oracleGeneral.zst LIRS cache size    30613, 1724790 req, miss ratio 0.1679, byte miss ratio 0.1679
result/tencentBlock.ns17525.oracleGeneral.zst LIRS cache size    61226, 1724790 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns17525.oracleGeneral.zst LIRS cache size   122453, 1724790 req, miss ratio 0.0909, byte miss ratio 0.0909
result/tencentBlock.ns17525.oracleGeneral.zst ARC cache size      153, 1724790 req, miss ratio 0.4524, byte miss ratio 0.4524
result/tencentBlock.ns17525.oracleGeneral.zst ARC cache size      459, 1724790 req, miss ratio 0.4120, byte miss ratio 0.4120
