result/tencentBlock.ns12869.oracleGeneral.zst LeCaR cache size      293, 1703812 req, miss ratio 0.5820, byte miss ratio 0.5820
result/tencentBlock.ns12869.oracleGeneral.zst LeCaR cache size      880, 1703812 req, miss ratio 0.5716, byte miss ratio 0.5716
result/tencentBlock.ns12869.oracleGeneral.zst LeCaR cache size     2934, 1703812 req, miss ratio 0.5694, byte miss ratio 0.5694
result/tencentBlock.ns12869.oracleGeneral.zst LeCaR cache size     8803, 1703812 req, miss ratio 0.5683, byte miss ratio 0.5683
result/tencentBlock.ns12869.oracleGeneral.zst LeCaR cache size    29345, 1703812 req, miss ratio 0.4412, byte miss ratio 0.4412
result/tencentBlock.ns12869.oracleGeneral.zst LeCaR cache size    58690, 1703812 req, miss ratio 0.3735, byte miss ratio 0.3735
result/tencentBlock.ns12869.oracleGeneral.zst LeCaR cache size   117381, 1703812 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns12869.oracleGeneral.zst LeCaR cache size   234763, 1703812 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns12869.oracleGeneral.zst Clock cache size      293, 1703812 req, miss ratio 0.5846, byte miss ratio 0.5846
result/tencentBlock.ns12869.oracleGeneral.zst Clock cache size      880, 1703812 req, miss ratio 0.5717, byte miss ratio 0.5717
result/tencentBlock.ns12869.oracleGeneral.zst Clock cache size     2934, 1703812 req, miss ratio 0.5694, byte miss ratio 0.5694
result/tencentBlock.ns12869.oracleGeneral.zst Clock cache size     8803, 1703812 req, miss ratio 0.5682, byte miss ratio 0.5682
result/tencentBlock.ns12869.oracleGeneral.zst Clock cache size    29345, 1703812 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns12869.oracleGeneral.zst Clock cache size    58690, 1703812 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns12869.oracleGeneral.zst Clock cache size   117381, 1703812 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns12869.oracleGeneral.zst Clock cache size   234763, 1703812 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns12869.oracleGeneral.zst ARC cache size      293, 1703812 req, miss ratio 0.5734, byte miss ratio 0.5734
result/tencentBlock.ns12869.oracleGeneral.zst ARC cache size      880, 1703812 req, miss ratio 0.5708, byte miss ratio 0.5708
result/tencentBlock.ns12869.oracleGeneral.zst ARC cache size     2934, 1703812 req, miss ratio 0.5690, byte miss ratio 0.5690
result/tencentBlock.ns12869.oracleGeneral.zst ARC cache size     8803, 1703812 req, miss ratio 0.5574, byte miss ratio 0.5574
result/tencentBlock.ns12869.oracleGeneral.zst ARC cache size    29345, 1703812 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns12869.oracleGeneral.zst ARC cache size    58690, 1703812 req, miss ratio 0.3286, byte miss ratio 0.3286
result/tencentBlock.ns12869.oracleGeneral.zst ARC cache size   117381, 1703812 req, miss ratio 0.1990, byte miss ratio 0.1990
result/tencentBlock.ns12869.oracleGeneral.zst ARC cache size   234763, 1703812 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns12869.oracleGeneral.zst FIFO cache size      293, 1703812 req, miss ratio 0.6579, byte miss ratio 0.6579
result/tencentBlock.ns12869.oracleGeneral.zst FIFO cache size      880, 1703812 req, miss ratio 0.6002, byte miss ratio 0.6002
result/tencentBlock.ns12869.oracleGeneral.zst FIFO cache size     2934, 1703812 req, miss ratio 0.5784, byte miss ratio 0.5784
result/tencentBlock.ns12869.oracleGeneral.zst FIFO cache size     8803, 1703812 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns12869.oracleGeneral.zst FIFO cache size    29345, 1703812 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns12869.oracleGeneral.zst FIFO cache size    58690, 1703812 req, miss ratio 0.3579, byte miss ratio 0.3579
result/tencentBlock.ns12869.oracleGeneral.zst FIFO cache size   117381, 1703812 req, miss ratio 0.2607, byte miss ratio 0.2607
