result/tencentBlock.ns20115.oracleGeneral.zst ARC cache size      155, 1127647 req, miss ratio 0.5974, byte miss ratio 0.5974
result/tencentBlock.ns20115.oracleGeneral.zst ARC cache size      465, 1127647 req, miss ratio 0.5820, byte miss ratio 0.5820
result/tencentBlock.ns20115.oracleGeneral.zst ARC cache size     1552, 1127647 req, miss ratio 0.5656, byte miss ratio 0.5656
result/tencentBlock.ns20115.oracleGeneral.zst ARC cache size     4658, 1127647 req, miss ratio 0.5516, byte miss ratio 0.5516
result/tencentBlock.ns20115.oracleGeneral.zst ARC cache size    15526, 1127647 req, miss ratio 0.5372, byte miss ratio 0.5372
result/tencentBlock.ns20115.oracleGeneral.zst ARC cache size    31053, 1127647 req, miss ratio 0.4630, byte miss ratio 0.4630
result/tencentBlock.ns20115.oracleGeneral.zst ARC cache size    62106, 1127647 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns20115.oracleGeneral.zst ARC cache size   124213, 1127647 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns20115.oracleGeneral.zst LRU cache size      155, 1127647 req, miss ratio 0.6165, byte miss ratio 0.6165
result/tencentBlock.ns20115.oracleGeneral.zst LRU cache size      465, 1127647 req, miss ratio 0.5935, byte miss ratio 0.5935
result/tencentBlock.ns20115.oracleGeneral.zst LRU cache size     1552, 1127647 req, miss ratio 0.5725, byte miss ratio 0.5725
result/tencentBlock.ns20115.oracleGeneral.zst LRU cache size     4658, 1127647 req, miss ratio 0.5576, byte miss ratio 0.5576
result/tencentBlock.ns20115.oracleGeneral.zst LRU cache size    15526, 1127647 req, miss ratio 0.5500, byte miss ratio 0.5500
result/tencentBlock.ns20115.oracleGeneral.zst LRU cache size    31053, 1127647 req, miss ratio 0.4638, byte miss ratio 0.4638
result/tencentBlock.ns20115.oracleGeneral.zst LRU cache size    62106, 1127647 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns20115.oracleGeneral.zst LRU cache size   124213, 1127647 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns20115.oracleGeneral.zst Clock cache size      155, 1127647 req, miss ratio 0.6145, byte miss ratio 0.6145
result/tencentBlock.ns20115.oracleGeneral.zst Clock cache size      465, 1127647 req, miss ratio 0.5925, byte miss ratio 0.5925
result/tencentBlock.ns20115.oracleGeneral.zst Clock cache size     1552, 1127647 req, miss ratio 0.5720, byte miss ratio 0.5720
result/tencentBlock.ns20115.oracleGeneral.zst Clock cache size     4658, 1127647 req, miss ratio 0.5572, byte miss ratio 0.5572
result/tencentBlock.ns20115.oracleGeneral.zst Clock cache size    15526, 1127647 req, miss ratio 0.5487, byte miss ratio 0.5487
result/tencentBlock.ns20115.oracleGeneral.zst Clock cache size    31053, 1127647 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns20115.oracleGeneral.zst Clock cache size    62106, 1127647 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns20115.oracleGeneral.zst Clock cache size   124213, 1127647 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns20115.oracleGeneral.zst S3FIFO-1 cache size      155, 1127647 req, miss ratio 0.5990, byte miss ratio 0.5990
result/tencentBlock.ns20115.oracleGeneral.zst S3FIFO-1 cache size      465, 1127647 req, miss ratio 0.5800, byte miss ratio 0.5800
result/tencentBlock.ns20115.oracleGeneral.zst S3FIFO-1 cache size     1552, 1127647 req, miss ratio 0.5616, byte miss ratio 0.5616
result/tencentBlock.ns20115.oracleGeneral.zst S3FIFO-1 cache size     4658, 1127647 req, miss ratio 0.5485, byte miss ratio 0.5485
result/tencentBlock.ns20115.oracleGeneral.zst S3FIFO-1 cache size    15526, 1127647 req, miss ratio 0.5102, byte miss ratio 0.5102
result/tencentBlock.ns20115.oracleGeneral.zst S3FIFO-1 cache size    31053, 1127647 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns20115.oracleGeneral.zst S3FIFO-1 cache size    62106, 1127647 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns20115.oracleGeneral.zst S3FIFO-1 cache size   124213, 1127647 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns20115.oracleGeneral.zst LHD cache size      155, 1127647 req, miss ratio 0.6130, byte miss ratio 0.6130
