result/tencentBlock.ns5842.oracleGeneral.zst clock2 cache size      132, 2195138 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns5842.oracleGeneral.zst clock2 cache size      398, 2195138 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns5842.oracleGeneral.zst clock2 cache size     1328, 2195138 req, miss ratio 0.2335, byte miss ratio 0.2335
result/tencentBlock.ns5842.oracleGeneral.zst clock2 cache size     3986, 2195138 req, miss ratio 0.1928, byte miss ratio 0.1928
result/tencentBlock.ns5842.oracleGeneral.zst clock2 cache size    13289, 2195138 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns5842.oracleGeneral.zst clock2 cache size    26579, 2195138 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns5842.oracleGeneral.zst clock2 cache size    53159, 2195138 req, miss ratio 0.0789, byte miss ratio 0.0789
result/tencentBlock.ns5842.oracleGeneral.zst clock2 cache size   106319, 2195138 req, miss ratio 0.0612, byte miss ratio 0.0612
result/tencentBlock.ns5842.oracleGeneral.zst LeCaR cache size      132, 2195138 req, miss ratio 0.3670, byte miss ratio 0.3670
result/tencentBlock.ns5842.oracleGeneral.zst LeCaR cache size      398, 2195138 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns5842.oracleGeneral.zst LeCaR cache size     1328, 2195138 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns5842.oracleGeneral.zst LeCaR cache size     3986, 2195138 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns5842.oracleGeneral.zst LeCaR cache size    13289, 2195138 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns5842.oracleGeneral.zst LeCaR cache size    26579, 2195138 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns5842.oracleGeneral.zst LeCaR cache size    53159, 2195138 req, miss ratio 0.0741, byte miss ratio 0.0741
result/tencentBlock.ns5842.oracleGeneral.zst LeCaR cache size   106319, 2195138 req, miss ratio 0.0613, byte miss ratio 0.0613
result/tencentBlock.ns5842.oracleGeneral.zst LHD cache size      132, 2195138 req, miss ratio 0.3638, byte miss ratio 0.3638
result/tencentBlock.ns5842.oracleGeneral.zst LHD cache size      398, 2195138 req, miss ratio 0.2941, byte miss ratio 0.2941
result/tencentBlock.ns5842.oracleGeneral.zst LHD cache size     1328, 2195138 req, miss ratio 0.2283, byte miss ratio 0.2283
result/tencentBlock.ns5842.oracleGeneral.zst LHD cache size     3986, 2195138 req, miss ratio 0.1878, byte miss ratio 0.1878
result/tencentBlock.ns5842.oracleGeneral.zst LHD cache size    13289, 2195138 req, miss ratio 0.1423, byte miss ratio 0.1423
result/tencentBlock.ns5842.oracleGeneral.zst LHD cache size    26579, 2195138 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns5842.oracleGeneral.zst LHD cache size    53159, 2195138 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns5842.oracleGeneral.zst LHD cache size   106319, 2195138 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns5842.oracleGeneral.zst LIRS cache size      132, 2195138 req, miss ratio 0.3650, byte miss ratio 0.3650
result/tencentBlock.ns5842.oracleGeneral.zst LIRS cache size      398, 2195138 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns5842.oracleGeneral.zst LIRS cache size     1328, 2195138 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns5842.oracleGeneral.zst LIRS cache size     3986, 2195138 req, miss ratio 0.1819, byte miss ratio 0.1819
result/tencentBlock.ns5842.oracleGeneral.zst LIRS cache size    13289, 2195138 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns5842.oracleGeneral.zst LIRS cache size    26579, 2195138 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns5842.oracleGeneral.zst LIRS cache size    53159, 2195138 req, miss ratio 0.0753, byte miss ratio 0.0753
result/tencentBlock.ns5842.oracleGeneral.zst LIRS cache size   106319, 2195138 req, miss ratio 0.0617, byte miss ratio 0.0617
result/tencentBlock.ns5842.oracleGeneral.zst FIFO cache size      132, 2195138 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns5842.oracleGeneral.zst FIFO cache size      398, 2195138 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns5842.oracleGeneral.zst FIFO cache size     1328, 2195138 req, miss ratio 0.2610, byte miss ratio 0.2610
result/tencentBlock.ns5842.oracleGeneral.zst FIFO cache size     3986, 2195138 req, miss ratio 0.2131, byte miss ratio 0.2131
result/tencentBlock.ns5842.oracleGeneral.zst FIFO cache size    13289, 2195138 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns5842.oracleGeneral.zst FIFO cache size    26579, 2195138 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns5842.oracleGeneral.zst FIFO cache size    53159, 2195138 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns5842.oracleGeneral.zst FIFO cache size   106319, 2195138 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-1 cache size      132, 2195138 req, miss ratio 0.3504, byte miss ratio 0.3504
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-1 cache size      398, 2195138 req, miss ratio 0.2729, byte miss ratio 0.2729
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-1 cache size     1328, 2195138 req, miss ratio 0.2118, byte miss ratio 0.2118
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-1 cache size     3986, 2195138 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-1 cache size    13289, 2195138 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-1 cache size    26579, 2195138 req, miss ratio 0.1069, byte miss ratio 0.1069
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-1 cache size    53159, 2195138 req, miss ratio 0.0732, byte miss ratio 0.0732
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-1 cache size   106319, 2195138 req, miss ratio 0.0612, byte miss ratio 0.0612
result/tencentBlock.ns5842.oracleGeneral.zst Clock cache size      132, 2195138 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns5842.oracleGeneral.zst Clock cache size      398, 2195138 req, miss ratio 0.2961, byte miss ratio 0.2961
result/tencentBlock.ns5842.oracleGeneral.zst Clock cache size     1328, 2195138 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns5842.oracleGeneral.zst Clock cache size     3986, 2195138 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns5842.oracleGeneral.zst Clock cache size    13289, 2195138 req, miss ratio 0.1454, byte miss ratio 0.1454
result/tencentBlock.ns5842.oracleGeneral.zst Clock cache size    26579, 2195138 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns5842.oracleGeneral.zst Clock cache size    53159, 2195138 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns5842.oracleGeneral.zst Clock cache size   106319, 2195138 req, miss ratio 0.0612, byte miss ratio 0.0612
result/tencentBlock.ns5842.oracleGeneral.zst ARC cache size      132, 2195138 req, miss ratio 0.3476, byte miss ratio 0.3476
result/tencentBlock.ns5842.oracleGeneral.zst ARC cache size      398, 2195138 req, miss ratio 0.2740, byte miss ratio 0.2740
result/tencentBlock.ns5842.oracleGeneral.zst ARC cache size     1328, 2195138 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns5842.oracleGeneral.zst ARC cache size     3986, 2195138 req, miss ratio 0.1755, byte miss ratio 0.1755
result/tencentBlock.ns5842.oracleGeneral.zst ARC cache size    13289, 2195138 req, miss ratio 0.1387, byte miss ratio 0.1387
result/tencentBlock.ns5842.oracleGeneral.zst ARC cache size    26579, 2195138 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns5842.oracleGeneral.zst ARC cache size    53159, 2195138 req, miss ratio 0.0729, byte miss ratio 0.0729
result/tencentBlock.ns5842.oracleGeneral.zst ARC cache size   106319, 2195138 req, miss ratio 0.0612, byte miss ratio 0.0612
result/tencentBlock.ns5842.oracleGeneral.zst Cacheus cache size      132, 2195138 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns5842.oracleGeneral.zst Cacheus cache size      398, 2195138 req, miss ratio 0.2798, byte miss ratio 0.2798
result/tencentBlock.ns5842.oracleGeneral.zst Cacheus cache size     1328, 2195138 req, miss ratio 0.2180, byte miss ratio 0.2180
result/tencentBlock.ns5842.oracleGeneral.zst Cacheus cache size     3986, 2195138 req, miss ratio 0.1869, byte miss ratio 0.1869
result/tencentBlock.ns5842.oracleGeneral.zst Cacheus cache size    13289, 2195138 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns5842.oracleGeneral.zst Cacheus cache size    26579, 2195138 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns5842.oracleGeneral.zst Cacheus cache size    53159, 2195138 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns5842.oracleGeneral.zst Cacheus cache size   106319, 2195138 req, miss ratio 0.0612, byte miss ratio 0.0612
result/tencentBlock.ns5842.oracleGeneral.zst LRU cache size      132, 2195138 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns5842.oracleGeneral.zst LRU cache size      398, 2195138 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns5842.oracleGeneral.zst LRU cache size     1328, 2195138 req, miss ratio 0.2372, byte miss ratio 0.2372
result/tencentBlock.ns5842.oracleGeneral.zst LRU cache size     3986, 2195138 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns5842.oracleGeneral.zst LRU cache size    13289, 2195138 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns5842.oracleGeneral.zst LRU cache size    26579, 2195138 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns5842.oracleGeneral.zst LRU cache size    53159, 2195138 req, miss ratio 0.0758, byte miss ratio 0.0758
result/tencentBlock.ns5842.oracleGeneral.zst LRU cache size   106319, 2195138 req, miss ratio 0.0613, byte miss ratio 0.0613
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-d-1 cache size      132, 2195138 req, miss ratio 0.3467, byte miss ratio 0.3467
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-d-1 cache size      398, 2195138 req, miss ratio 0.2722, byte miss ratio 0.2722
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-d-1 cache size     1328, 2195138 req, miss ratio 0.2114, byte miss ratio 0.2114
result/tencentBlock.ns5842.oracleGeneral.zst S3FIFO-d-1 cache size     3986, 2195138 req, miss ratio 0.1775, byte miss ratio 0.1775
