result/tencentBlock.ns3192.oracleGeneral.zst LeCaR cache size      299, 3467567 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns3192.oracleGeneral.zst LeCaR cache size      899, 3467567 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns3192.oracleGeneral.zst LeCaR cache size     2996, 3467567 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns3192.oracleGeneral.zst LeCaR cache size     8990, 3467567 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns3192.oracleGeneral.zst LeCaR cache size    29969, 3467567 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns3192.oracleGeneral.zst LeCaR cache size    59939, 3467567 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns3192.oracleGeneral.zst LeCaR cache size   119878, 3467567 req, miss ratio 0.0938, byte miss ratio 0.0938
result/tencentBlock.ns3192.oracleGeneral.zst LeCaR cache size   239756, 3467567 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns3192.oracleGeneral.zst LRU cache size      299, 3467567 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns3192.oracleGeneral.zst LRU cache size      899, 3467567 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns3192.oracleGeneral.zst LRU cache size     2996, 3467567 req, miss ratio 0.2711, byte miss ratio 0.2711
result/tencentBlock.ns3192.oracleGeneral.zst LRU cache size     8990, 3467567 req, miss ratio 0.2310, byte miss ratio 0.2310
result/tencentBlock.ns3192.oracleGeneral.zst LRU cache size    29969, 3467567 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns3192.oracleGeneral.zst LRU cache size    59939, 3467567 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns3192.oracleGeneral.zst LRU cache size   119878, 3467567 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns3192.oracleGeneral.zst LRU cache size   239756, 3467567 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns3192.oracleGeneral.zst LIRS cache size      299, 3467567 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns3192.oracleGeneral.zst LIRS cache size      899, 3467567 req, miss ratio 0.3285, byte miss ratio 0.3285
result/tencentBlock.ns3192.oracleGeneral.zst LIRS cache size     2996, 3467567 req, miss ratio 0.2534, byte miss ratio 0.2534
result/tencentBlock.ns3192.oracleGeneral.zst LIRS cache size     8990, 3467567 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns3192.oracleGeneral.zst LIRS cache size    29969, 3467567 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns3192.oracleGeneral.zst LIRS cache size    59939, 3467567 req, miss ratio 0.1320, byte miss ratio 0.1320
result/tencentBlock.ns3192.oracleGeneral.zst LIRS cache size   119878, 3467567 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns3192.oracleGeneral.zst LIRS cache size   239756, 3467567 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns3192.oracleGeneral.zst LHD cache size      299, 3467567 req, miss ratio 0.3846, byte miss ratio 0.3846
result/tencentBlock.ns3192.oracleGeneral.zst LHD cache size      899, 3467567 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns3192.oracleGeneral.zst LHD cache size     2996, 3467567 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns3192.oracleGeneral.zst LHD cache size     8990, 3467567 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns3192.oracleGeneral.zst LHD cache size    29969, 3467567 req, miss ratio 0.1716, byte miss ratio 0.1716
result/tencentBlock.ns3192.oracleGeneral.zst LHD cache size    59939, 3467567 req, miss ratio 0.1259, byte miss ratio 0.1259
result/tencentBlock.ns3192.oracleGeneral.zst LHD cache size   119878, 3467567 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns3192.oracleGeneral.zst LHD cache size   239756, 3467567 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns3192.oracleGeneral.zst Clock cache size      299, 3467567 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns3192.oracleGeneral.zst Clock cache size      899, 3467567 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns3192.oracleGeneral.zst Clock cache size     2996, 3467567 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns3192.oracleGeneral.zst Clock cache size     8990, 3467567 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns3192.oracleGeneral.zst Clock cache size    29969, 3467567 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns3192.oracleGeneral.zst Clock cache size    59939, 3467567 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns3192.oracleGeneral.zst Clock cache size   119878, 3467567 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns3192.oracleGeneral.zst Clock cache size   239756, 3467567 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns3192.oracleGeneral.zst clock2 cache size      299, 3467567 req, miss ratio 0.3947, byte miss ratio 0.3947
result/tencentBlock.ns3192.oracleGeneral.zst clock2 cache size      899, 3467567 req, miss ratio 0.3353, byte miss ratio 0.3353
result/tencentBlock.ns3192.oracleGeneral.zst clock2 cache size     2996, 3467567 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns3192.oracleGeneral.zst clock2 cache size     8990, 3467567 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns3192.oracleGeneral.zst clock2 cache size    29969, 3467567 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns3192.oracleGeneral.zst clock2 cache size    59939, 3467567 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns3192.oracleGeneral.zst clock2 cache size   119878, 3467567 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns3192.oracleGeneral.zst clock2 cache size   239756, 3467567 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns3192.oracleGeneral.zst FIFO cache size      299, 3467567 req, miss ratio 0.5060, byte miss ratio 0.5060
result/tencentBlock.ns3192.oracleGeneral.zst FIFO cache size      899, 3467567 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns3192.oracleGeneral.zst FIFO cache size     2996, 3467567 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns3192.oracleGeneral.zst FIFO cache size     8990, 3467567 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns3192.oracleGeneral.zst FIFO cache size    29969, 3467567 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns3192.oracleGeneral.zst FIFO cache size    59939, 3467567 req, miss ratio 0.1419, byte miss ratio 0.1419
result/tencentBlock.ns3192.oracleGeneral.zst FIFO cache size   119878, 3467567 req, miss ratio 0.1099, byte miss ratio 0.1099
result/tencentBlock.ns3192.oracleGeneral.zst FIFO cache size   239756, 3467567 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns3192.oracleGeneral.zst ARC cache size      299, 3467567 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns3192.oracleGeneral.zst ARC cache size      899, 3467567 req, miss ratio 0.3207, byte miss ratio 0.3207
result/tencentBlock.ns3192.oracleGeneral.zst ARC cache size     2996, 3467567 req, miss ratio 0.2467, byte miss ratio 0.2467
result/tencentBlock.ns3192.oracleGeneral.zst ARC cache size     8990, 3467567 req, miss ratio 0.2219, byte miss ratio 0.2219
result/tencentBlock.ns3192.oracleGeneral.zst ARC cache size    29969, 3467567 req, miss ratio 0.1727, byte miss ratio 0.1727
result/tencentBlock.ns3192.oracleGeneral.zst ARC cache size    59939, 3467567 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns3192.oracleGeneral.zst ARC cache size   119878, 3467567 req, miss ratio 0.0947, byte miss ratio 0.0947
result/tencentBlock.ns3192.oracleGeneral.zst ARC cache size   239756, 3467567 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns3192.oracleGeneral.zst S3FIFO-1 cache size      299, 3467567 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns3192.oracleGeneral.zst S3FIFO-1 cache size      899, 3467567 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns3192.oracleGeneral.zst S3FIFO-1 cache size     2996, 3467567 req, miss ratio 0.2439, byte miss ratio 0.2439
