result/tencentBlock.ns18897.oracleGeneral.zst LRU cache size      207, 2180121 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns18897.oracleGeneral.zst LRU cache size      621, 2180121 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns18897.oracleGeneral.zst LRU cache size     2072, 2180121 req, miss ratio 0.3978, byte miss ratio 0.3978
result/tencentBlock.ns18897.oracleGeneral.zst LRU cache size     6216, 2180121 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns18897.oracleGeneral.zst LRU cache size    20721, 2180121 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns18897.oracleGeneral.zst LRU cache size    41443, 2180121 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns18897.oracleGeneral.zst LRU cache size    82886, 2180121 req, miss ratio 0.2282, byte miss ratio 0.2282
result/tencentBlock.ns18897.oracleGeneral.zst LRU cache size   165772, 2180121 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns18897.oracleGeneral.zst S3FIFO-1 cache size      207, 2180121 req, miss ratio 0.4096, byte miss ratio 0.4096
result/tencentBlock.ns18897.oracleGeneral.zst S3FIFO-1 cache size      621, 2180121 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns18897.oracleGeneral.zst S3FIFO-1 cache size     2072, 2180121 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns18897.oracleGeneral.zst S3FIFO-1 cache size     6216, 2180121 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns18897.oracleGeneral.zst S3FIFO-1 cache size    20721, 2180121 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns18897.oracleGeneral.zst S3FIFO-1 cache size    41443, 2180121 req, miss ratio 0.3200, byte miss ratio 0.3200
result/tencentBlock.ns18897.oracleGeneral.zst S3FIFO-1 cache size    82886, 2180121 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns18897.oracleGeneral.zst S3FIFO-1 cache size   165772, 2180121 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns18897.oracleGeneral.zst Clock cache size      207, 2180121 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns18897.oracleGeneral.zst Clock cache size      621, 2180121 req, miss ratio 0.4031, byte miss ratio 0.4031
result/tencentBlock.ns18897.oracleGeneral.zst Clock cache size     2072, 2180121 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns18897.oracleGeneral.zst Clock cache size     6216, 2180121 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns18897.oracleGeneral.zst Clock cache size    20721, 2180121 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns18897.oracleGeneral.zst Clock cache size    41443, 2180121 req, miss ratio 0.3387, byte miss ratio 0.3387
