result/tencentBlock.ns18265.oracleGeneral.zst ARC cache size      425, 3962938 req, miss ratio 0.5386, byte miss ratio 0.5386
result/tencentBlock.ns18265.oracleGeneral.zst ARC cache size     1277, 3962938 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns18265.oracleGeneral.zst ARC cache size     4259, 3962938 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns18265.oracleGeneral.zst ARC cache size    12778, 3962938 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns18265.oracleGeneral.zst ARC cache size    42596, 3962938 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns18265.oracleGeneral.zst ARC cache size    85193, 3962938 req, miss ratio 0.2533, byte miss ratio 0.2533
result/tencentBlock.ns18265.oracleGeneral.zst ARC cache size   170386, 3962938 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns18265.oracleGeneral.zst ARC cache size   340772, 3962938 req, miss ratio 0.1084, byte miss ratio 0.1084
result/tencentBlock.ns18265.oracleGeneral.zst LIRS cache size      425, 3962938 req, miss ratio 0.5726, byte miss ratio 0.5726
result/tencentBlock.ns18265.oracleGeneral.zst LIRS cache size     1277, 3962938 req, miss ratio 0.4386, byte miss ratio 0.4386
result/tencentBlock.ns18265.oracleGeneral.zst LIRS cache size     4259, 3962938 req, miss ratio 0.3708, byte miss ratio 0.3708
result/tencentBlock.ns18265.oracleGeneral.zst LIRS cache size    12778, 3962938 req, miss ratio 0.3362, byte miss ratio 0.3362
result/tencentBlock.ns18265.oracleGeneral.zst LIRS cache size    42596, 3962938 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns18265.oracleGeneral.zst LIRS cache size    85193, 3962938 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns18265.oracleGeneral.zst LIRS cache size   170386, 3962938 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns18265.oracleGeneral.zst LIRS cache size   340772, 3962938 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns18265.oracleGeneral.zst Cacheus cache size      425, 3962938 req, miss ratio 0.5367, byte miss ratio 0.5367
result/tencentBlock.ns18265.oracleGeneral.zst Cacheus cache size     1277, 3962938 req, miss ratio 0.4458, byte miss ratio 0.4458
result/tencentBlock.ns18265.oracleGeneral.zst Cacheus cache size     4259, 3962938 req, miss ratio 0.3619, byte miss ratio 0.3619
result/tencentBlock.ns18265.oracleGeneral.zst Cacheus cache size    12778, 3962938 req, miss ratio 0.3386, byte miss ratio 0.3386
result/tencentBlock.ns18265.oracleGeneral.zst Cacheus cache size    42596, 3962938 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns18265.oracleGeneral.zst Cacheus cache size    85193, 3962938 req, miss ratio 0.2460, byte miss ratio 0.2460
result/tencentBlock.ns18265.oracleGeneral.zst Cacheus cache size   170386, 3962938 req, miss ratio 0.1324, byte miss ratio 0.1324
result/tencentBlock.ns18265.oracleGeneral.zst Cacheus cache size   340772, 3962938 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns18265.oracleGeneral.zst Clock cache size      425, 3962938 req, miss ratio 0.5528, byte miss ratio 0.5528
result/tencentBlock.ns18265.oracleGeneral.zst Clock cache size     1277, 3962938 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns18265.oracleGeneral.zst Clock cache size     4259, 3962938 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns18265.oracleGeneral.zst Clock cache size    12778, 3962938 req, miss ratio 0.3464, byte miss ratio 0.3464
result/tencentBlock.ns18265.oracleGeneral.zst Clock cache size    42596, 3962938 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns18265.oracleGeneral.zst Clock cache size    85193, 3962938 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns18265.oracleGeneral.zst Clock cache size   170386, 3962938 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns18265.oracleGeneral.zst Clock cache size   340772, 3962938 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns18265.oracleGeneral.zst LeCaR cache size      425, 3962938 req, miss ratio 0.5508, byte miss ratio 0.5508
result/tencentBlock.ns18265.oracleGeneral.zst LeCaR cache size     1277, 3962938 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns18265.oracleGeneral.zst LeCaR cache size     4259, 3962938 req, miss ratio 0.3687, byte miss ratio 0.3687
result/tencentBlock.ns18265.oracleGeneral.zst LeCaR cache size    12778, 3962938 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns18265.oracleGeneral.zst LeCaR cache size    42596, 3962938 req, miss ratio 0.2899, byte miss ratio 0.2899
result/tencentBlock.ns18265.oracleGeneral.zst LeCaR cache size    85193, 3962938 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns18265.oracleGeneral.zst LeCaR cache size   170386, 3962938 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns18265.oracleGeneral.zst LeCaR cache size   340772, 3962938 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-1 cache size      425, 3962938 req, miss ratio 0.5506, byte miss ratio 0.5506
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-1 cache size     1277, 3962938 req, miss ratio 0.4148, byte miss ratio 0.4148
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-1 cache size     4259, 3962938 req, miss ratio 0.3598, byte miss ratio 0.3598
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-1 cache size    12778, 3962938 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-1 cache size    42596, 3962938 req, miss ratio 0.2853, byte miss ratio 0.2853
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-1 cache size    85193, 3962938 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-1 cache size   170386, 3962938 req, miss ratio 0.1291, byte miss ratio 0.1291
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-1 cache size   340772, 3962938 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns18265.oracleGeneral.zst clock2 cache size      425, 3962938 req, miss ratio 0.5537, byte miss ratio 0.5537
result/tencentBlock.ns18265.oracleGeneral.zst clock2 cache size     1277, 3962938 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns18265.oracleGeneral.zst clock2 cache size     4259, 3962938 req, miss ratio 0.3704, byte miss ratio 0.3704
result/tencentBlock.ns18265.oracleGeneral.zst clock2 cache size    12778, 3962938 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns18265.oracleGeneral.zst clock2 cache size    42596, 3962938 req, miss ratio 0.2974, byte miss ratio 0.2974
result/tencentBlock.ns18265.oracleGeneral.zst clock2 cache size    85193, 3962938 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns18265.oracleGeneral.zst clock2 cache size   170386, 3962938 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns18265.oracleGeneral.zst clock2 cache size   340772, 3962938 req, miss ratio 0.1080, byte miss ratio 0.1080
result/tencentBlock.ns18265.oracleGeneral.zst FIFO cache size      425, 3962938 req, miss ratio 0.6220, byte miss ratio 0.6220
result/tencentBlock.ns18265.oracleGeneral.zst FIFO cache size     1277, 3962938 req, miss ratio 0.5083, byte miss ratio 0.5083
result/tencentBlock.ns18265.oracleGeneral.zst FIFO cache size     4259, 3962938 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns18265.oracleGeneral.zst FIFO cache size    12778, 3962938 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns18265.oracleGeneral.zst FIFO cache size    42596, 3962938 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns18265.oracleGeneral.zst FIFO cache size    85193, 3962938 req, miss ratio 0.2511, byte miss ratio 0.2511
result/tencentBlock.ns18265.oracleGeneral.zst FIFO cache size   170386, 3962938 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns18265.oracleGeneral.zst FIFO cache size   340772, 3962938 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns18265.oracleGeneral.zst LRU cache size      425, 3962938 req, miss ratio 0.5558, byte miss ratio 0.5558
result/tencentBlock.ns18265.oracleGeneral.zst LRU cache size     1277, 3962938 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns18265.oracleGeneral.zst LRU cache size     4259, 3962938 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns18265.oracleGeneral.zst LRU cache size    12778, 3962938 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns18265.oracleGeneral.zst LRU cache size    42596, 3962938 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns18265.oracleGeneral.zst LRU cache size    85193, 3962938 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns18265.oracleGeneral.zst LRU cache size   170386, 3962938 req, miss ratio 0.1257, byte miss ratio 0.1257
result/tencentBlock.ns18265.oracleGeneral.zst LRU cache size   340772, 3962938 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns18265.oracleGeneral.zst LHD cache size      425, 3962938 req, miss ratio 0.5518, byte miss ratio 0.5518
result/tencentBlock.ns18265.oracleGeneral.zst LHD cache size     1277, 3962938 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns18265.oracleGeneral.zst LHD cache size     4259, 3962938 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns18265.oracleGeneral.zst LHD cache size    12778, 3962938 req, miss ratio 0.3377, byte miss ratio 0.3377
result/tencentBlock.ns18265.oracleGeneral.zst LHD cache size    42596, 3962938 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns18265.oracleGeneral.zst LHD cache size    85193, 3962938 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns18265.oracleGeneral.zst LHD cache size   170386, 3962938 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns18265.oracleGeneral.zst LHD cache size   340772, 3962938 req, miss ratio 0.1080, byte miss ratio 0.1080
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-d-1 cache size      425, 3962938 req, miss ratio 0.5394, byte miss ratio 0.5394
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-d-1 cache size     1277, 3962938 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-d-1 cache size     4259, 3962938 req, miss ratio 0.3594, byte miss ratio 0.3594
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-d-1 cache size    12778, 3962938 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-d-1 cache size    42596, 3962938 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-d-1 cache size    85193, 3962938 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-d-1 cache size   170386, 3962938 req, miss ratio 0.1285, byte miss ratio 0.1285
result/tencentBlock.ns18265.oracleGeneral.zst S3FIFO-d-1 cache size   340772, 3962938 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns18265.oracleGeneral.zst LRB cache size      425, 3962938 req, miss ratio 0.6103, byte miss ratio 0.6103
result/tencentBlock.ns18265.oracleGeneral.zst LRB cache size     1277, 3962938 req, miss ratio 0.4339, byte miss ratio 0.4339
result/tencentBlock.ns18265.oracleGeneral.zst LRB cache size     4259, 3962938 req, miss ratio 0.3698, byte miss ratio 0.3698
result/tencentBlock.ns18265.oracleGeneral.zst LRB cache size    12778, 3962938 req, miss ratio 0.3350, byte miss ratio 0.3350
result/tencentBlock.ns18265.oracleGeneral.zst LRB cache size    42596, 3962938 req, miss ratio 0.2744, byte miss ratio 0.2744
result/tencentBlock.ns18265.oracleGeneral.zst LRB cache size    85193, 3962938 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns18265.oracleGeneral.zst LRB cache size   170386, 3962938 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns18265.oracleGeneral.zst LRB cache size   340772, 3962938 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns18265.oracleGeneral.zst S4LRU(25:25:25:25) cache size      425, 3962938 req, miss ratio 0.5953, byte miss ratio 0.5953
result/tencentBlock.ns18265.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1277, 3962938 req, miss ratio 0.4583, byte miss ratio 0.4583
result/tencentBlock.ns18265.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4259, 3962938 req, miss ratio 0.3635, byte miss ratio 0.3635
