result/tencentBlock.ns14114.oracleGeneral.zst LeCaR cache size      300, 18296875 req, miss ratio 0.1028, byte miss ratio 0.1028
result/tencentBlock.ns14114.oracleGeneral.zst LeCaR cache size      901, 18296875 req, miss ratio 0.0690, byte miss ratio 0.0690
result/tencentBlock.ns14114.oracleGeneral.zst LeCaR cache size     3005, 18296875 req, miss ratio 0.0634, byte miss ratio 0.0634
result/tencentBlock.ns14114.oracleGeneral.zst LeCaR cache size     9016, 18296875 req, miss ratio 0.0595, byte miss ratio 0.0595
result/tencentBlock.ns14114.oracleGeneral.zst LeCaR cache size    30054, 18296875 req, miss ratio 0.0543, byte miss ratio 0.0543
result/tencentBlock.ns14114.oracleGeneral.zst LeCaR cache size    60108, 18296875 req, miss ratio 0.0424, byte miss ratio 0.0424
result/tencentBlock.ns14114.oracleGeneral.zst LeCaR cache size   120216, 18296875 req, miss ratio 0.0278, byte miss ratio 0.0278
result/tencentBlock.ns14114.oracleGeneral.zst LeCaR cache size   240432, 18296875 req, miss ratio 0.0173, byte miss ratio 0.0173
result/tencentBlock.ns14114.oracleGeneral.zst FIFO cache size      300, 18296875 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns14114.oracleGeneral.zst FIFO cache size      901, 18296875 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns14114.oracleGeneral.zst FIFO cache size     3005, 18296875 req, miss ratio 0.0719, byte miss ratio 0.0719
result/tencentBlock.ns14114.oracleGeneral.zst FIFO cache size     9016, 18296875 req, miss ratio 0.0638, byte miss ratio 0.0638
result/tencentBlock.ns14114.oracleGeneral.zst FIFO cache size    30054, 18296875 req, miss ratio 0.0565, byte miss ratio 0.0565
result/tencentBlock.ns14114.oracleGeneral.zst FIFO cache size    60108, 18296875 req, miss ratio 0.0474, byte miss ratio 0.0474
result/tencentBlock.ns14114.oracleGeneral.zst FIFO cache size   120216, 18296875 req, miss ratio 0.0329, byte miss ratio 0.0329
result/tencentBlock.ns14114.oracleGeneral.zst FIFO cache size   240432, 18296875 req, miss ratio 0.0221, byte miss ratio 0.0221
