result/tencentBlock.ns4651.oracleGeneral.zst clock2 cache size      239, 10005388 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns4651.oracleGeneral.zst clock2 cache size      719, 10005388 req, miss ratio 0.1743, byte miss ratio 0.1743
result/tencentBlock.ns4651.oracleGeneral.zst clock2 cache size     2399, 10005388 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns4651.oracleGeneral.zst clock2 cache size     7199, 10005388 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns4651.oracleGeneral.zst clock2 cache size    23999, 10005388 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns4651.oracleGeneral.zst clock2 cache size    47999, 10005388 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns4651.oracleGeneral.zst clock2 cache size    95999, 10005388 req, miss ratio 0.0390, byte miss ratio 0.0390
result/tencentBlock.ns4651.oracleGeneral.zst clock2 cache size   191999, 10005388 req, miss ratio 0.0242, byte miss ratio 0.0242
result/tencentBlock.ns4651.oracleGeneral.zst S3FIFO-1 cache size      239, 10005388 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns4651.oracleGeneral.zst S3FIFO-1 cache size      719, 10005388 req, miss ratio 0.1625, byte miss ratio 0.1625
result/tencentBlock.ns4651.oracleGeneral.zst S3FIFO-1 cache size     2399, 10005388 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns4651.oracleGeneral.zst S3FIFO-1 cache size     7199, 10005388 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns4651.oracleGeneral.zst S3FIFO-1 cache size    23999, 10005388 req, miss ratio 0.0831, byte miss ratio 0.0831
result/tencentBlock.ns4651.oracleGeneral.zst S3FIFO-1 cache size    47999, 10005388 req, miss ratio 0.0627, byte miss ratio 0.0627
result/tencentBlock.ns4651.oracleGeneral.zst S3FIFO-1 cache size    95999, 10005388 req, miss ratio 0.0322, byte miss ratio 0.0322
result/tencentBlock.ns4651.oracleGeneral.zst S3FIFO-1 cache size   191999, 10005388 req, miss ratio 0.0242, byte miss ratio 0.0242
result/tencentBlock.ns4651.oracleGeneral.zst Cacheus cache size      239, 10005388 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns4651.oracleGeneral.zst Cacheus cache size      719, 10005388 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns4651.oracleGeneral.zst Cacheus cache size     2399, 10005388 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns4651.oracleGeneral.zst Cacheus cache size     7199, 10005388 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns4651.oracleGeneral.zst Cacheus cache size    23999, 10005388 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns4651.oracleGeneral.zst Cacheus cache size    47999, 10005388 req, miss ratio 0.0698, byte miss ratio 0.0698
result/tencentBlock.ns4651.oracleGeneral.zst Cacheus cache size    95999, 10005388 req, miss ratio 0.0331, byte miss ratio 0.0331
result/tencentBlock.ns4651.oracleGeneral.zst Cacheus cache size   191999, 10005388 req, miss ratio 0.0241, byte miss ratio 0.0241
result/tencentBlock.ns4651.oracleGeneral.zst LIRS cache size      239, 10005388 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns4651.oracleGeneral.zst LIRS cache size      719, 10005388 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns4651.oracleGeneral.zst LIRS cache size     2399, 10005388 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns4651.oracleGeneral.zst LIRS cache size     7199, 10005388 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns4651.oracleGeneral.zst LIRS cache size    23999, 10005388 req, miss ratio 0.0843, byte miss ratio 0.0843
result/tencentBlock.ns4651.oracleGeneral.zst LIRS cache size    47999, 10005388 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns4651.oracleGeneral.zst LIRS cache size    95999, 10005388 req, miss ratio 0.0327, byte miss ratio 0.0327
result/tencentBlock.ns4651.oracleGeneral.zst LIRS cache size   191999, 10005388 req, miss ratio 0.0247, byte miss ratio 0.0247
result/tencentBlock.ns4651.oracleGeneral.zst LHD cache size      239, 10005388 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns4651.oracleGeneral.zst LHD cache size      719, 10005388 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns4651.oracleGeneral.zst LHD cache size     2399, 10005388 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns4651.oracleGeneral.zst LHD cache size     7199, 10005388 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns4651.oracleGeneral.zst LHD cache size    23999, 10005388 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns4651.oracleGeneral.zst LHD cache size    47999, 10005388 req, miss ratio 0.0606, byte miss ratio 0.0606
result/tencentBlock.ns4651.oracleGeneral.zst LHD cache size    95999, 10005388 req, miss ratio 0.0337, byte miss ratio 0.0337
