result/tencentBlock.ns3847.oracleGeneral.zst LeCaR cache size      965, 3239299 req, miss ratio 0.5701, byte miss ratio 0.5701
result/tencentBlock.ns3847.oracleGeneral.zst LeCaR cache size     2896, 3239299 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns3847.oracleGeneral.zst LeCaR cache size     9654, 3239299 req, miss ratio 0.5590, byte miss ratio 0.5590
result/tencentBlock.ns3847.oracleGeneral.zst LeCaR cache size    28963, 3239299 req, miss ratio 0.5283, byte miss ratio 0.5283
result/tencentBlock.ns3847.oracleGeneral.zst LeCaR cache size    96544, 3239299 req, miss ratio 0.4509, byte miss ratio 0.4509
result/tencentBlock.ns3847.oracleGeneral.zst LeCaR cache size   193089, 3239299 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns3847.oracleGeneral.zst LeCaR cache size   386178, 3239299 req, miss ratio 0.3189, byte miss ratio 0.3189
result/tencentBlock.ns3847.oracleGeneral.zst LeCaR cache size   772356, 3239299 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns3847.oracleGeneral.zst FIFO cache size      965, 3239299 req, miss ratio 0.5957, byte miss ratio 0.5957
result/tencentBlock.ns3847.oracleGeneral.zst FIFO cache size     2896, 3239299 req, miss ratio 0.5746, byte miss ratio 0.5746
result/tencentBlock.ns3847.oracleGeneral.zst FIFO cache size     9654, 3239299 req, miss ratio 0.5638, byte miss ratio 0.5638
result/tencentBlock.ns3847.oracleGeneral.zst FIFO cache size    28963, 3239299 req, miss ratio 0.5398, byte miss ratio 0.5398
result/tencentBlock.ns3847.oracleGeneral.zst FIFO cache size    96544, 3239299 req, miss ratio 0.4747, byte miss ratio 0.4747
result/tencentBlock.ns3847.oracleGeneral.zst FIFO cache size   193089, 3239299 req, miss ratio 0.4118, byte miss ratio 0.4118
result/tencentBlock.ns3847.oracleGeneral.zst FIFO cache size   386178, 3239299 req, miss ratio 0.3563, byte miss ratio 0.3563
result/tencentBlock.ns3847.oracleGeneral.zst FIFO cache size   772356, 3239299 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns3847.oracleGeneral.zst Cacheus cache size      965, 3239299 req, miss ratio 0.5672, byte miss ratio 0.5672
result/tencentBlock.ns3847.oracleGeneral.zst Cacheus cache size     2896, 3239299 req, miss ratio 0.5620, byte miss ratio 0.5620
result/tencentBlock.ns3847.oracleGeneral.zst Cacheus cache size     9654, 3239299 req, miss ratio 0.5555, byte miss ratio 0.5555
result/tencentBlock.ns3847.oracleGeneral.zst Cacheus cache size    28963, 3239299 req, miss ratio 0.5261, byte miss ratio 0.5261
result/tencentBlock.ns3847.oracleGeneral.zst Cacheus cache size    96544, 3239299 req, miss ratio 0.4363, byte miss ratio 0.4363
result/tencentBlock.ns3847.oracleGeneral.zst Cacheus cache size   193089, 3239299 req, miss ratio 0.3544, byte miss ratio 0.3544
result/tencentBlock.ns3847.oracleGeneral.zst Cacheus cache size   386178, 3239299 req, miss ratio 0.3240, byte miss ratio 0.3240
