result/tencentBlock.ns8380.oracleGeneral.zst Clock cache size      217, 2373640 req, miss ratio 0.5260, byte miss ratio 0.5260
result/tencentBlock.ns8380.oracleGeneral.zst Clock cache size      652, 2373640 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns8380.oracleGeneral.zst Clock cache size     2174, 2373640 req, miss ratio 0.3130, byte miss ratio 0.3130
result/tencentBlock.ns8380.oracleGeneral.zst Clock cache size     6522, 2373640 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns8380.oracleGeneral.zst Clock cache size    21742, 2373640 req, miss ratio 0.1967, byte miss ratio 0.1967
result/tencentBlock.ns8380.oracleGeneral.zst Clock cache size    43485, 2373640 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns8380.oracleGeneral.zst Clock cache size    86970, 2373640 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns8380.oracleGeneral.zst Clock cache size   173941, 2373640 req, miss ratio 0.0931, byte miss ratio 0.0931
result/tencentBlock.ns8380.oracleGeneral.zst Cacheus cache size      217, 2373640 req, miss ratio 0.4858, byte miss ratio 0.4858
result/tencentBlock.ns8380.oracleGeneral.zst Cacheus cache size      652, 2373640 req, miss ratio 0.4191, byte miss ratio 0.4191
result/tencentBlock.ns8380.oracleGeneral.zst Cacheus cache size     2174, 2373640 req, miss ratio 0.2903, byte miss ratio 0.2903
result/tencentBlock.ns8380.oracleGeneral.zst Cacheus cache size     6522, 2373640 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns8380.oracleGeneral.zst Cacheus cache size    21742, 2373640 req, miss ratio 0.1974, byte miss ratio 0.1974
result/tencentBlock.ns8380.oracleGeneral.zst Cacheus cache size    43485, 2373640 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns8380.oracleGeneral.zst Cacheus cache size    86970, 2373640 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns8380.oracleGeneral.zst Cacheus cache size   173941, 2373640 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns8380.oracleGeneral.zst LeCaR cache size      217, 2373640 req, miss ratio 0.5164, byte miss ratio 0.5164
