result/tencentBlock.ns16214.oracleGeneral.zst Clock cache size      218, 1201641 req, miss ratio 0.5542, byte miss ratio 0.5542
result/tencentBlock.ns16214.oracleGeneral.zst Clock cache size      656, 1201641 req, miss ratio 0.5504, byte miss ratio 0.5504
result/tencentBlock.ns16214.oracleGeneral.zst Clock cache size     2189, 1201641 req, miss ratio 0.5472, byte miss ratio 0.5472
result/tencentBlock.ns16214.oracleGeneral.zst Clock cache size     6567, 1201641 req, miss ratio 0.5461, byte miss ratio 0.5461
result/tencentBlock.ns16214.oracleGeneral.zst Clock cache size    21892, 1201641 req, miss ratio 0.5234, byte miss ratio 0.5234
result/tencentBlock.ns16214.oracleGeneral.zst Clock cache size    43784, 1201641 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns16214.oracleGeneral.zst Clock cache size    87568, 1201641 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns16214.oracleGeneral.zst Clock cache size   175136, 1201641 req, miss ratio 0.1826, byte miss ratio 0.1826
result/tencentBlock.ns16214.oracleGeneral.zst LRU cache size      218, 1201641 req, miss ratio 0.5560, byte miss ratio 0.5560
result/tencentBlock.ns16214.oracleGeneral.zst LRU cache size      656, 1201641 req, miss ratio 0.5508, byte miss ratio 0.5508
result/tencentBlock.ns16214.oracleGeneral.zst LRU cache size     2189, 1201641 req, miss ratio 0.5474, byte miss ratio 0.5474
result/tencentBlock.ns16214.oracleGeneral.zst LRU cache size     6567, 1201641 req, miss ratio 0.5460, byte miss ratio 0.5460
result/tencentBlock.ns16214.oracleGeneral.zst LRU cache size    21892, 1201641 req, miss ratio 0.4663, byte miss ratio 0.4663
result/tencentBlock.ns16214.oracleGeneral.zst LRU cache size    43784, 1201641 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns16214.oracleGeneral.zst LRU cache size    87568, 1201641 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns16214.oracleGeneral.zst LRU cache size   175136, 1201641 req, miss ratio 0.1823, byte miss ratio 0.1823
result/tencentBlock.ns16214.oracleGeneral.zst clock2 cache size      218, 1201641 req, miss ratio 0.5524, byte miss ratio 0.5524
result/tencentBlock.ns16214.oracleGeneral.zst clock2 cache size      656, 1201641 req, miss ratio 0.5500, byte miss ratio 0.5500
result/tencentBlock.ns16214.oracleGeneral.zst clock2 cache size     2189, 1201641 req, miss ratio 0.5471, byte miss ratio 0.5471
result/tencentBlock.ns16214.oracleGeneral.zst clock2 cache size     6567, 1201641 req, miss ratio 0.5460, byte miss ratio 0.5460
result/tencentBlock.ns16214.oracleGeneral.zst clock2 cache size    21892, 1201641 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns16214.oracleGeneral.zst clock2 cache size    43784, 1201641 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns16214.oracleGeneral.zst clock2 cache size    87568, 1201641 req, miss ratio 0.2838, byte miss ratio 0.2838
result/tencentBlock.ns16214.oracleGeneral.zst clock2 cache size   175136, 1201641 req, miss ratio 0.1826, byte miss ratio 0.1826
