result/tencentBlock.ns21311.oracleGeneral.zst LHD cache size      295, 3127155 req, miss ratio 0.5057, byte miss ratio 0.5057
result/tencentBlock.ns21311.oracleGeneral.zst LHD cache size      886, 3127155 req, miss ratio 0.3978, byte miss ratio 0.3978
result/tencentBlock.ns21311.oracleGeneral.zst LHD cache size     2954, 3127155 req, miss ratio 0.2511, byte miss ratio 0.2511
result/tencentBlock.ns21311.oracleGeneral.zst LHD cache size     8862, 3127155 req, miss ratio 0.2184, byte miss ratio 0.2184
result/tencentBlock.ns21311.oracleGeneral.zst LHD cache size    29542, 3127155 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns21311.oracleGeneral.zst LHD cache size    59085, 3127155 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns21311.oracleGeneral.zst LHD cache size   118171, 3127155 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns21311.oracleGeneral.zst LHD cache size   236343, 3127155 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns21311.oracleGeneral.zst Clock cache size      295, 3127155 req, miss ratio 0.5185, byte miss ratio 0.5185
result/tencentBlock.ns21311.oracleGeneral.zst Clock cache size      886, 3127155 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns21311.oracleGeneral.zst Clock cache size     2954, 3127155 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns21311.oracleGeneral.zst Clock cache size     8862, 3127155 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns21311.oracleGeneral.zst Clock cache size    29542, 3127155 req, miss ratio 0.1642, byte miss ratio 0.1642
result/tencentBlock.ns21311.oracleGeneral.zst Clock cache size    59085, 3127155 req, miss ratio 0.1263, byte miss ratio 0.1263
result/tencentBlock.ns21311.oracleGeneral.zst Clock cache size   118171, 3127155 req, miss ratio 0.1006, byte miss ratio 0.1006
result/tencentBlock.ns21311.oracleGeneral.zst Clock cache size   236343, 3127155 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns21311.oracleGeneral.zst FIFO cache size      295, 3127155 req, miss ratio 0.6144, byte miss ratio 0.6144
result/tencentBlock.ns21311.oracleGeneral.zst FIFO cache size      886, 3127155 req, miss ratio 0.4516, byte miss ratio 0.4516
result/tencentBlock.ns21311.oracleGeneral.zst FIFO cache size     2954, 3127155 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns21311.oracleGeneral.zst FIFO cache size     8862, 3127155 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns21311.oracleGeneral.zst FIFO cache size    29542, 3127155 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns21311.oracleGeneral.zst FIFO cache size    59085, 3127155 req, miss ratio 0.1313, byte miss ratio 0.1313
result/tencentBlock.ns21311.oracleGeneral.zst FIFO cache size   118171, 3127155 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns21311.oracleGeneral.zst FIFO cache size   236343, 3127155 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns21311.oracleGeneral.zst Cacheus cache size      295, 3127155 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns21311.oracleGeneral.zst Cacheus cache size      886, 3127155 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns21311.oracleGeneral.zst Cacheus cache size     2954, 3127155 req, miss ratio 0.2467, byte miss ratio 0.2467
result/tencentBlock.ns21311.oracleGeneral.zst Cacheus cache size     8862, 3127155 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns21311.oracleGeneral.zst Cacheus cache size    29542, 3127155 req, miss ratio 0.1596, byte miss ratio 0.1596
result/tencentBlock.ns21311.oracleGeneral.zst Cacheus cache size    59085, 3127155 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns21311.oracleGeneral.zst Cacheus cache size   118171, 3127155 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns21311.oracleGeneral.zst Cacheus cache size   236343, 3127155 req, miss ratio 0.0948, byte miss ratio 0.0948
