result/tencentBlock.ns4851.oracleGeneral.zst LRU cache size      217, 7272713 req, miss ratio 0.6869, byte miss ratio 0.6869
result/tencentBlock.ns4851.oracleGeneral.zst LRU cache size      651, 7272713 req, miss ratio 0.6534, byte miss ratio 0.6534
result/tencentBlock.ns4851.oracleGeneral.zst LRU cache size     2172, 7272713 req, miss ratio 0.6056, byte miss ratio 0.6056
result/tencentBlock.ns4851.oracleGeneral.zst LRU cache size     6518, 7272713 req, miss ratio 0.3783, byte miss ratio 0.3783
result/tencentBlock.ns4851.oracleGeneral.zst LRU cache size    21728, 7272713 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns4851.oracleGeneral.zst LRU cache size    43456, 7272713 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns4851.oracleGeneral.zst LRU cache size    86913, 7272713 req, miss ratio 0.0549, byte miss ratio 0.0549
result/tencentBlock.ns4851.oracleGeneral.zst LRU cache size   173826, 7272713 req, miss ratio 0.0304, byte miss ratio 0.0304
result/tencentBlock.ns4851.oracleGeneral.zst S3FIFO-1 cache size      217, 7272713 req, miss ratio 0.6258, byte miss ratio 0.6258
result/tencentBlock.ns4851.oracleGeneral.zst S3FIFO-1 cache size      651, 7272713 req, miss ratio 0.5774, byte miss ratio 0.5774
result/tencentBlock.ns4851.oracleGeneral.zst S3FIFO-1 cache size     2172, 7272713 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns4851.oracleGeneral.zst S3FIFO-1 cache size     6518, 7272713 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns4851.oracleGeneral.zst S3FIFO-1 cache size    21728, 7272713 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns4851.oracleGeneral.zst S3FIFO-1 cache size    43456, 7272713 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns4851.oracleGeneral.zst S3FIFO-1 cache size    86913, 7272713 req, miss ratio 0.0600, byte miss ratio 0.0600
result/tencentBlock.ns4851.oracleGeneral.zst S3FIFO-1 cache size   173826, 7272713 req, miss ratio 0.0314, byte miss ratio 0.0314
result/tencentBlock.ns4851.oracleGeneral.zst FIFO cache size      217, 7272713 req, miss ratio 0.7060, byte miss ratio 0.7060
result/tencentBlock.ns4851.oracleGeneral.zst FIFO cache size      651, 7272713 req, miss ratio 0.6636, byte miss ratio 0.6636
result/tencentBlock.ns4851.oracleGeneral.zst FIFO cache size     2172, 7272713 req, miss ratio 0.6227, byte miss ratio 0.6227
