result/tencentBlock.ns9002.oracleGeneral.zst Clock cache size      129, 1197196 req, miss ratio 0.7464, byte miss ratio 0.7464
result/tencentBlock.ns9002.oracleGeneral.zst Clock cache size      388, 1197196 req, miss ratio 0.7118, byte miss ratio 0.7118
result/tencentBlock.ns9002.oracleGeneral.zst Clock cache size     1295, 1197196 req, miss ratio 0.4412, byte miss ratio 0.4412
result/tencentBlock.ns9002.oracleGeneral.zst Clock cache size     3887, 1197196 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns9002.oracleGeneral.zst Clock cache size    12958, 1197196 req, miss ratio 0.2549, byte miss ratio 0.2549
result/tencentBlock.ns9002.oracleGeneral.zst Clock cache size    25917, 1197196 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns9002.oracleGeneral.zst Clock cache size    51835, 1197196 req, miss ratio 0.1928, byte miss ratio 0.1928
result/tencentBlock.ns9002.oracleGeneral.zst Clock cache size   103670, 1197196 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns9002.oracleGeneral.zst LRU cache size      129, 1197196 req, miss ratio 0.7526, byte miss ratio 0.7526
result/tencentBlock.ns9002.oracleGeneral.zst LRU cache size      388, 1197196 req, miss ratio 0.7214, byte miss ratio 0.7214
result/tencentBlock.ns9002.oracleGeneral.zst LRU cache size     1295, 1197196 req, miss ratio 0.4550, byte miss ratio 0.4550
result/tencentBlock.ns9002.oracleGeneral.zst LRU cache size     3887, 1197196 req, miss ratio 0.2956, byte miss ratio 0.2956
result/tencentBlock.ns9002.oracleGeneral.zst LRU cache size    12958, 1197196 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns9002.oracleGeneral.zst LRU cache size    25917, 1197196 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns9002.oracleGeneral.zst LRU cache size    51835, 1197196 req, miss ratio 0.1817, byte miss ratio 0.1817
result/tencentBlock.ns9002.oracleGeneral.zst LRU cache size   103670, 1197196 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns9002.oracleGeneral.zst FIFO cache size      129, 1197196 req, miss ratio 0.7832, byte miss ratio 0.7832
result/tencentBlock.ns9002.oracleGeneral.zst FIFO cache size      388, 1197196 req, miss ratio 0.7302, byte miss ratio 0.7302
result/tencentBlock.ns9002.oracleGeneral.zst FIFO cache size     1295, 1197196 req, miss ratio 0.5227, byte miss ratio 0.5227
result/tencentBlock.ns9002.oracleGeneral.zst FIFO cache size     3887, 1197196 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns9002.oracleGeneral.zst FIFO cache size    12958, 1197196 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns9002.oracleGeneral.zst FIFO cache size    25917, 1197196 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns9002.oracleGeneral.zst FIFO cache size    51835, 1197196 req, miss ratio 0.1728, byte miss ratio 0.1728
result/tencentBlock.ns9002.oracleGeneral.zst FIFO cache size   103670, 1197196 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns9002.oracleGeneral.zst LIRS cache size      129, 1197196 req, miss ratio 0.6711, byte miss ratio 0.6711
result/tencentBlock.ns9002.oracleGeneral.zst LIRS cache size      388, 1197196 req, miss ratio 0.6168, byte miss ratio 0.6168
result/tencentBlock.ns9002.oracleGeneral.zst LIRS cache size     1295, 1197196 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns9002.oracleGeneral.zst LIRS cache size     3887, 1197196 req, miss ratio 0.2915, byte miss ratio 0.2915
result/tencentBlock.ns9002.oracleGeneral.zst LIRS cache size    12958, 1197196 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns9002.oracleGeneral.zst LIRS cache size    25917, 1197196 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns9002.oracleGeneral.zst LIRS cache size    51835, 1197196 req, miss ratio 0.1748, byte miss ratio 0.1748
result/tencentBlock.ns9002.oracleGeneral.zst LIRS cache size   103670, 1197196 req, miss ratio 0.1131, byte miss ratio 0.1131
result/tencentBlock.ns9002.oracleGeneral.zst LeCaR cache size      129, 1197196 req, miss ratio 0.7256, byte miss ratio 0.7256
result/tencentBlock.ns9002.oracleGeneral.zst LeCaR cache size      388, 1197196 req, miss ratio 0.6722, byte miss ratio 0.6722
result/tencentBlock.ns9002.oracleGeneral.zst LeCaR cache size     1295, 1197196 req, miss ratio 0.4331, byte miss ratio 0.4331
result/tencentBlock.ns9002.oracleGeneral.zst LeCaR cache size     3887, 1197196 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns9002.oracleGeneral.zst LeCaR cache size    12958, 1197196 req, miss ratio 0.2504, byte miss ratio 0.2504
result/tencentBlock.ns9002.oracleGeneral.zst LeCaR cache size    25917, 1197196 req, miss ratio 0.2255, byte miss ratio 0.2255
result/tencentBlock.ns9002.oracleGeneral.zst LeCaR cache size    51835, 1197196 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns9002.oracleGeneral.zst LeCaR cache size   103670, 1197196 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns9002.oracleGeneral.zst S3FIFO-1 cache size      129, 1197196 req, miss ratio 0.6750, byte miss ratio 0.6750
result/tencentBlock.ns9002.oracleGeneral.zst S3FIFO-1 cache size      388, 1197196 req, miss ratio 0.6203, byte miss ratio 0.6203
result/tencentBlock.ns9002.oracleGeneral.zst S3FIFO-1 cache size     1295, 1197196 req, miss ratio 0.3916, byte miss ratio 0.3916
result/tencentBlock.ns9002.oracleGeneral.zst S3FIFO-1 cache size     3887, 1197196 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns9002.oracleGeneral.zst S3FIFO-1 cache size    12958, 1197196 req, miss ratio 0.2339, byte miss ratio 0.2339
result/tencentBlock.ns9002.oracleGeneral.zst S3FIFO-1 cache size    25917, 1197196 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns9002.oracleGeneral.zst S3FIFO-1 cache size    51835, 1197196 req, miss ratio 0.1722, byte miss ratio 0.1722
result/tencentBlock.ns9002.oracleGeneral.zst S3FIFO-1 cache size   103670, 1197196 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns9002.oracleGeneral.zst ARC cache size      129, 1197196 req, miss ratio 0.6728, byte miss ratio 0.6728
result/tencentBlock.ns9002.oracleGeneral.zst ARC cache size      388, 1197196 req, miss ratio 0.6166, byte miss ratio 0.6166
result/tencentBlock.ns9002.oracleGeneral.zst ARC cache size     1295, 1197196 req, miss ratio 0.3749, byte miss ratio 0.3749
result/tencentBlock.ns9002.oracleGeneral.zst ARC cache size     3887, 1197196 req, miss ratio 0.2781, byte miss ratio 0.2781
result/tencentBlock.ns9002.oracleGeneral.zst ARC cache size    12958, 1197196 req, miss ratio 0.2353, byte miss ratio 0.2353
result/tencentBlock.ns9002.oracleGeneral.zst ARC cache size    25917, 1197196 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns9002.oracleGeneral.zst ARC cache size    51835, 1197196 req, miss ratio 0.1798, byte miss ratio 0.1798
result/tencentBlock.ns9002.oracleGeneral.zst ARC cache size   103670, 1197196 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns9002.oracleGeneral.zst Cacheus cache size      129, 1197196 req, miss ratio 0.6964, byte miss ratio 0.6964
result/tencentBlock.ns9002.oracleGeneral.zst Cacheus cache size      388, 1197196 req, miss ratio 0.6357, byte miss ratio 0.6357
result/tencentBlock.ns9002.oracleGeneral.zst Cacheus cache size     1295, 1197196 req, miss ratio 0.4147, byte miss ratio 0.4147
result/tencentBlock.ns9002.oracleGeneral.zst Cacheus cache size     3887, 1197196 req, miss ratio 0.2804, byte miss ratio 0.2804
result/tencentBlock.ns9002.oracleGeneral.zst Cacheus cache size    12958, 1197196 req, miss ratio 0.2375, byte miss ratio 0.2375
result/tencentBlock.ns9002.oracleGeneral.zst Cacheus cache size    25917, 1197196 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns9002.oracleGeneral.zst Cacheus cache size    51835, 1197196 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns9002.oracleGeneral.zst Cacheus cache size   103670, 1197196 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns9002.oracleGeneral.zst LHD cache size      129, 1197196 req, miss ratio 0.7067, byte miss ratio 0.7067
result/tencentBlock.ns9002.oracleGeneral.zst LHD cache size      388, 1197196 req, miss ratio 0.6702, byte miss ratio 0.6702
result/tencentBlock.ns9002.oracleGeneral.zst LHD cache size     1295, 1197196 req, miss ratio 0.4410, byte miss ratio 0.4410
result/tencentBlock.ns9002.oracleGeneral.zst LHD cache size     3887, 1197196 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns9002.oracleGeneral.zst LHD cache size    12958, 1197196 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns9002.oracleGeneral.zst LHD cache size    25917, 1197196 req, miss ratio 0.2262, byte miss ratio 0.2262
result/tencentBlock.ns9002.oracleGeneral.zst LHD cache size    51835, 1197196 req, miss ratio 0.1814, byte miss ratio 0.1814
result/tencentBlock.ns9002.oracleGeneral.zst LHD cache size   103670, 1197196 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns9002.oracleGeneral.zst clock2 cache size      129, 1197196 req, miss ratio 0.7433, byte miss ratio 0.7433
result/tencentBlock.ns9002.oracleGeneral.zst clock2 cache size      388, 1197196 req, miss ratio 0.6897, byte miss ratio 0.6897
