result/tencentBlock.ns12337.oracleGeneral.zst ARC cache size      125, 1012589 req, miss ratio 0.5733, byte miss ratio 0.5733
result/tencentBlock.ns12337.oracleGeneral.zst ARC cache size      376, 1012589 req, miss ratio 0.5600, byte miss ratio 0.5600
result/tencentBlock.ns12337.oracleGeneral.zst ARC cache size     1256, 1012589 req, miss ratio 0.5573, byte miss ratio 0.5573
result/tencentBlock.ns12337.oracleGeneral.zst ARC cache size     3768, 1012589 req, miss ratio 0.5556, byte miss ratio 0.5556
result/tencentBlock.ns12337.oracleGeneral.zst ARC cache size    12563, 1012589 req, miss ratio 0.5551, byte miss ratio 0.5551
result/tencentBlock.ns12337.oracleGeneral.zst ARC cache size    25126, 1012589 req, miss ratio 0.4837, byte miss ratio 0.4837
result/tencentBlock.ns12337.oracleGeneral.zst ARC cache size    50252, 1012589 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns12337.oracleGeneral.zst ARC cache size   100505, 1012589 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns12337.oracleGeneral.zst LRU cache size      125, 1012589 req, miss ratio 0.5953, byte miss ratio 0.5953
result/tencentBlock.ns12337.oracleGeneral.zst LRU cache size      376, 1012589 req, miss ratio 0.5664, byte miss ratio 0.5664
result/tencentBlock.ns12337.oracleGeneral.zst LRU cache size     1256, 1012589 req, miss ratio 0.5594, byte miss ratio 0.5594
result/tencentBlock.ns12337.oracleGeneral.zst LRU cache size     3768, 1012589 req, miss ratio 0.5565, byte miss ratio 0.5565
result/tencentBlock.ns12337.oracleGeneral.zst LRU cache size    12563, 1012589 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns12337.oracleGeneral.zst LRU cache size    25126, 1012589 req, miss ratio 0.4817, byte miss ratio 0.4817
result/tencentBlock.ns12337.oracleGeneral.zst LRU cache size    50252, 1012589 req, miss ratio 0.4042, byte miss ratio 0.4042
result/tencentBlock.ns12337.oracleGeneral.zst LRU cache size   100505, 1012589 req, miss ratio 0.1591, byte miss ratio 0.1591
result/tencentBlock.ns12337.oracleGeneral.zst clock2 cache size      125, 1012589 req, miss ratio 0.5954, byte miss ratio 0.5954
result/tencentBlock.ns12337.oracleGeneral.zst clock2 cache size      376, 1012589 req, miss ratio 0.5655, byte miss ratio 0.5655
result/tencentBlock.ns12337.oracleGeneral.zst clock2 cache size     1256, 1012589 req, miss ratio 0.5588, byte miss ratio 0.5588
