result/tencentBlock.ns18859.oracleGeneral.zst LHD cache size      953, 6890939 req, miss ratio 0.6126, byte miss ratio 0.6126
result/tencentBlock.ns18859.oracleGeneral.zst LHD cache size     2860, 6890939 req, miss ratio 0.4247, byte miss ratio 0.4247
result/tencentBlock.ns18859.oracleGeneral.zst LHD cache size     9536, 6890939 req, miss ratio 0.3450, byte miss ratio 0.3450
result/tencentBlock.ns18859.oracleGeneral.zst LHD cache size    28608, 6890939 req, miss ratio 0.2784, byte miss ratio 0.2784
result/tencentBlock.ns18859.oracleGeneral.zst LHD cache size    95361, 6890939 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns18859.oracleGeneral.zst LHD cache size   190723, 6890939 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns18859.oracleGeneral.zst LHD cache size   381446, 6890939 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns18859.oracleGeneral.zst LHD cache size   762892, 6890939 req, miss ratio 0.1386, byte miss ratio 0.1386
result/tencentBlock.ns18859.oracleGeneral.zst FIFO cache size      953, 6890939 req, miss ratio 0.6789, byte miss ratio 0.6789
result/tencentBlock.ns18859.oracleGeneral.zst FIFO cache size     2860, 6890939 req, miss ratio 0.5256, byte miss ratio 0.5256
result/tencentBlock.ns18859.oracleGeneral.zst FIFO cache size     9536, 6890939 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns18859.oracleGeneral.zst FIFO cache size    28608, 6890939 req, miss ratio 0.3151, byte miss ratio 0.3151
result/tencentBlock.ns18859.oracleGeneral.zst FIFO cache size    95361, 6890939 req, miss ratio 0.2296, byte miss ratio 0.2296
result/tencentBlock.ns18859.oracleGeneral.zst FIFO cache size   190723, 6890939 req, miss ratio 0.1817, byte miss ratio 0.1817
result/tencentBlock.ns18859.oracleGeneral.zst FIFO cache size   381446, 6890939 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns18859.oracleGeneral.zst FIFO cache size   762892, 6890939 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns18859.oracleGeneral.zst Cacheus cache size      953, 6890939 req, miss ratio 0.5760, byte miss ratio 0.5760
result/tencentBlock.ns18859.oracleGeneral.zst Cacheus cache size     2860, 6890939 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns18859.oracleGeneral.zst Cacheus cache size     9536, 6890939 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns18859.oracleGeneral.zst Cacheus cache size    28608, 6890939 req, miss ratio 0.2815, byte miss ratio 0.2815
result/tencentBlock.ns18859.oracleGeneral.zst Cacheus cache size    95361, 6890939 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns18859.oracleGeneral.zst Cacheus cache size   190723, 6890939 req, miss ratio 0.1526, byte miss ratio 0.1526
