result/tencentBlock.ns22715.oracleGeneral.zst Clock cache size      252, 2257309 req, miss ratio 0.5013, byte miss ratio 0.5013
result/tencentBlock.ns22715.oracleGeneral.zst Clock cache size      756, 2257309 req, miss ratio 0.4801, byte miss ratio 0.4801
result/tencentBlock.ns22715.oracleGeneral.zst Clock cache size     2522, 2257309 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns22715.oracleGeneral.zst Clock cache size     7568, 2257309 req, miss ratio 0.3845, byte miss ratio 0.3845
result/tencentBlock.ns22715.oracleGeneral.zst Clock cache size    25229, 2257309 req, miss ratio 0.3174, byte miss ratio 0.3174
result/tencentBlock.ns22715.oracleGeneral.zst Clock cache size    50459, 2257309 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns22715.oracleGeneral.zst Clock cache size   100918, 2257309 req, miss ratio 0.1567, byte miss ratio 0.1567
result/tencentBlock.ns22715.oracleGeneral.zst Clock cache size   201837, 2257309 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns22715.oracleGeneral.zst ARC cache size      252, 2257309 req, miss ratio 0.4937, byte miss ratio 0.4937
result/tencentBlock.ns22715.oracleGeneral.zst ARC cache size      756, 2257309 req, miss ratio 0.4667, byte miss ratio 0.4667
result/tencentBlock.ns22715.oracleGeneral.zst ARC cache size     2522, 2257309 req, miss ratio 0.3917, byte miss ratio 0.3917
result/tencentBlock.ns22715.oracleGeneral.zst ARC cache size     7568, 2257309 req, miss ratio 0.3762, byte miss ratio 0.3762
result/tencentBlock.ns22715.oracleGeneral.zst ARC cache size    25229, 2257309 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns22715.oracleGeneral.zst ARC cache size    50459, 2257309 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns22715.oracleGeneral.zst ARC cache size   100918, 2257309 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns22715.oracleGeneral.zst ARC cache size   201837, 2257309 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns22715.oracleGeneral.zst LIRS cache size      252, 2257309 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns22715.oracleGeneral.zst LIRS cache size      756, 2257309 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns22715.oracleGeneral.zst LIRS cache size     2522, 2257309 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns22715.oracleGeneral.zst LIRS cache size     7568, 2257309 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns22715.oracleGeneral.zst LIRS cache size    25229, 2257309 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns22715.oracleGeneral.zst LIRS cache size    50459, 2257309 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns22715.oracleGeneral.zst LIRS cache size   100918, 2257309 req, miss ratio 0.1454, byte miss ratio 0.1454
result/tencentBlock.ns22715.oracleGeneral.zst LIRS cache size   201837, 2257309 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns22715.oracleGeneral.zst Cacheus cache size      252, 2257309 req, miss ratio 0.4950, byte miss ratio 0.4950
result/tencentBlock.ns22715.oracleGeneral.zst Cacheus cache size      756, 2257309 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns22715.oracleGeneral.zst Cacheus cache size     2522, 2257309 req, miss ratio 0.4051, byte miss ratio 0.4051
result/tencentBlock.ns22715.oracleGeneral.zst Cacheus cache size     7568, 2257309 req, miss ratio 0.3750, byte miss ratio 0.3750
result/tencentBlock.ns22715.oracleGeneral.zst Cacheus cache size    25229, 2257309 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns22715.oracleGeneral.zst Cacheus cache size    50459, 2257309 req, miss ratio 0.2738, byte miss ratio 0.2738
result/tencentBlock.ns22715.oracleGeneral.zst Cacheus cache size   100918, 2257309 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns22715.oracleGeneral.zst Cacheus cache size   201837, 2257309 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns22715.oracleGeneral.zst LHD cache size      252, 2257309 req, miss ratio 0.5031, byte miss ratio 0.5031
result/tencentBlock.ns22715.oracleGeneral.zst LHD cache size      756, 2257309 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns22715.oracleGeneral.zst LHD cache size     2522, 2257309 req, miss ratio 0.4252, byte miss ratio 0.4252
result/tencentBlock.ns22715.oracleGeneral.zst LHD cache size     7568, 2257309 req, miss ratio 0.3788, byte miss ratio 0.3788
result/tencentBlock.ns22715.oracleGeneral.zst LHD cache size    25229, 2257309 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns22715.oracleGeneral.zst LHD cache size    50459, 2257309 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns22715.oracleGeneral.zst LHD cache size   100918, 2257309 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns22715.oracleGeneral.zst LHD cache size   201837, 2257309 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns22715.oracleGeneral.zst LeCaR cache size      252, 2257309 req, miss ratio 0.5013, byte miss ratio 0.5013
result/tencentBlock.ns22715.oracleGeneral.zst LeCaR cache size      756, 2257309 req, miss ratio 0.4803, byte miss ratio 0.4803
result/tencentBlock.ns22715.oracleGeneral.zst LeCaR cache size     2522, 2257309 req, miss ratio 0.4343, byte miss ratio 0.4343
result/tencentBlock.ns22715.oracleGeneral.zst LeCaR cache size     7568, 2257309 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns22715.oracleGeneral.zst LeCaR cache size    25229, 2257309 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns22715.oracleGeneral.zst LeCaR cache size    50459, 2257309 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns22715.oracleGeneral.zst LeCaR cache size   100918, 2257309 req, miss ratio 0.1458, byte miss ratio 0.1458
result/tencentBlock.ns22715.oracleGeneral.zst LeCaR cache size   201837, 2257309 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns22715.oracleGeneral.zst LRU cache size      252, 2257309 req, miss ratio 0.5025, byte miss ratio 0.5025
result/tencentBlock.ns22715.oracleGeneral.zst LRU cache size      756, 2257309 req, miss ratio 0.4805, byte miss ratio 0.4805
result/tencentBlock.ns22715.oracleGeneral.zst LRU cache size     2522, 2257309 req, miss ratio 0.4392, byte miss ratio 0.4392
result/tencentBlock.ns22715.oracleGeneral.zst LRU cache size     7568, 2257309 req, miss ratio 0.3898, byte miss ratio 0.3898
result/tencentBlock.ns22715.oracleGeneral.zst LRU cache size    25229, 2257309 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns22715.oracleGeneral.zst LRU cache size    50459, 2257309 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns22715.oracleGeneral.zst LRU cache size   100918, 2257309 req, miss ratio 0.1560, byte miss ratio 0.1560
result/tencentBlock.ns22715.oracleGeneral.zst LRU cache size   201837, 2257309 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns22715.oracleGeneral.zst S3FIFO-1 cache size      252, 2257309 req, miss ratio 0.5097, byte miss ratio 0.5097
result/tencentBlock.ns22715.oracleGeneral.zst S3FIFO-1 cache size      756, 2257309 req, miss ratio 0.4613, byte miss ratio 0.4613
result/tencentBlock.ns22715.oracleGeneral.zst S3FIFO-1 cache size     2522, 2257309 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns22715.oracleGeneral.zst S3FIFO-1 cache size     7568, 2257309 req, miss ratio 0.3769, byte miss ratio 0.3769
result/tencentBlock.ns22715.oracleGeneral.zst S3FIFO-1 cache size    25229, 2257309 req, miss ratio 0.3026, byte miss ratio 0.3026
result/tencentBlock.ns22715.oracleGeneral.zst S3FIFO-1 cache size    50459, 2257309 req, miss ratio 0.2630, byte miss ratio 0.2630
result/tencentBlock.ns22715.oracleGeneral.zst S3FIFO-1 cache size   100918, 2257309 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns22715.oracleGeneral.zst S3FIFO-1 cache size   201837, 2257309 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns22715.oracleGeneral.zst clock2 cache size      252, 2257309 req, miss ratio 0.5003, byte miss ratio 0.5003
