result/tencentBlock.ns17301.oracleGeneral.zst S3FIFO-1 cache size      195, 1650632 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns17301.oracleGeneral.zst S3FIFO-1 cache size      585, 1650632 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns17301.oracleGeneral.zst S3FIFO-1 cache size     1952, 1650632 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns17301.oracleGeneral.zst S3FIFO-1 cache size     5858, 1650632 req, miss ratio 0.4253, byte miss ratio 0.4253
result/tencentBlock.ns17301.oracleGeneral.zst S3FIFO-1 cache size    19528, 1650632 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns17301.oracleGeneral.zst S3FIFO-1 cache size    39056, 1650632 req, miss ratio 0.3131, byte miss ratio 0.3131
result/tencentBlock.ns17301.oracleGeneral.zst S3FIFO-1 cache size    78112, 1650632 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns17301.oracleGeneral.zst S3FIFO-1 cache size   156224, 1650632 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns17301.oracleGeneral.zst Clock cache size      195, 1650632 req, miss ratio 0.4750, byte miss ratio 0.4750
result/tencentBlock.ns17301.oracleGeneral.zst Clock cache size      585, 1650632 req, miss ratio 0.4465, byte miss ratio 0.4465
result/tencentBlock.ns17301.oracleGeneral.zst Clock cache size     1952, 1650632 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns17301.oracleGeneral.zst Clock cache size     5858, 1650632 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns17301.oracleGeneral.zst Clock cache size    19528, 1650632 req, miss ratio 0.3817, byte miss ratio 0.3817
result/tencentBlock.ns17301.oracleGeneral.zst Clock cache size    39056, 1650632 req, miss ratio 0.3389, byte miss ratio 0.3389
result/tencentBlock.ns17301.oracleGeneral.zst Clock cache size    78112, 1650632 req, miss ratio 0.1987, byte miss ratio 0.1987
result/tencentBlock.ns17301.oracleGeneral.zst Clock cache size   156224, 1650632 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns17301.oracleGeneral.zst ARC cache size      195, 1650632 req, miss ratio 0.4558, byte miss ratio 0.4558
result/tencentBlock.ns17301.oracleGeneral.zst ARC cache size      585, 1650632 req, miss ratio 0.4384, byte miss ratio 0.4384
result/tencentBlock.ns17301.oracleGeneral.zst ARC cache size     1952, 1650632 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns17301.oracleGeneral.zst ARC cache size     5858, 1650632 req, miss ratio 0.4260, byte miss ratio 0.4260
result/tencentBlock.ns17301.oracleGeneral.zst ARC cache size    19528, 1650632 req, miss ratio 0.3693, byte miss ratio 0.3693
result/tencentBlock.ns17301.oracleGeneral.zst ARC cache size    39056, 1650632 req, miss ratio 0.3061, byte miss ratio 0.3061
result/tencentBlock.ns17301.oracleGeneral.zst ARC cache size    78112, 1650632 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns17301.oracleGeneral.zst ARC cache size   156224, 1650632 req, miss ratio 0.1207, byte miss ratio 0.1207
