result/tencentBlock.ns4191.oracleGeneral.zst LeCaR cache size      558, 5021499 req, miss ratio 0.5124, byte miss ratio 0.5124
result/tencentBlock.ns4191.oracleGeneral.zst LeCaR cache size     1675, 5021499 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns4191.oracleGeneral.zst LeCaR cache size     5586, 5021499 req, miss ratio 0.2928, byte miss ratio 0.2928
result/tencentBlock.ns4191.oracleGeneral.zst LeCaR cache size    16758, 5021499 req, miss ratio 0.2623, byte miss ratio 0.2623
result/tencentBlock.ns4191.oracleGeneral.zst LeCaR cache size    55861, 5021499 req, miss ratio 0.1994, byte miss ratio 0.1994
result/tencentBlock.ns4191.oracleGeneral.zst LeCaR cache size   111723, 5021499 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns4191.oracleGeneral.zst LeCaR cache size   223447, 5021499 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns4191.oracleGeneral.zst LeCaR cache size   446895, 5021499 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns4191.oracleGeneral.zst FIFO cache size      558, 5021499 req, miss ratio 0.5857, byte miss ratio 0.5857
result/tencentBlock.ns4191.oracleGeneral.zst FIFO cache size     1675, 5021499 req, miss ratio 0.4433, byte miss ratio 0.4433
result/tencentBlock.ns4191.oracleGeneral.zst FIFO cache size     5586, 5021499 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns4191.oracleGeneral.zst FIFO cache size    16758, 5021499 req, miss ratio 0.2796, byte miss ratio 0.2796
result/tencentBlock.ns4191.oracleGeneral.zst FIFO cache size    55861, 5021499 req, miss ratio 0.2131, byte miss ratio 0.2131
result/tencentBlock.ns4191.oracleGeneral.zst FIFO cache size   111723, 5021499 req, miss ratio 0.1624, byte miss ratio 0.1624
result/tencentBlock.ns4191.oracleGeneral.zst FIFO cache size   223447, 5021499 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns4191.oracleGeneral.zst FIFO cache size   446895, 5021499 req, miss ratio 0.1216, byte miss ratio 0.1216
