result/tencentBlock.ns16594.oracleGeneral.zst Clock cache size      467, 3590744 req, miss ratio 0.5578, byte miss ratio 0.5578
result/tencentBlock.ns16594.oracleGeneral.zst Clock cache size     1401, 3590744 req, miss ratio 0.4588, byte miss ratio 0.4588
result/tencentBlock.ns16594.oracleGeneral.zst Clock cache size     4672, 3590744 req, miss ratio 0.3514, byte miss ratio 0.3514
result/tencentBlock.ns16594.oracleGeneral.zst Clock cache size    14018, 3590744 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns16594.oracleGeneral.zst Clock cache size    46727, 3590744 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns16594.oracleGeneral.zst Clock cache size    93454, 3590744 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns16594.oracleGeneral.zst Clock cache size   186908, 3590744 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns16594.oracleGeneral.zst Clock cache size   373817, 3590744 req, miss ratio 0.1316, byte miss ratio 0.1316
result/tencentBlock.ns16594.oracleGeneral.zst FIFO cache size      467, 3590744 req, miss ratio 0.6133, byte miss ratio 0.6133
result/tencentBlock.ns16594.oracleGeneral.zst FIFO cache size     1401, 3590744 req, miss ratio 0.4955, byte miss ratio 0.4955
result/tencentBlock.ns16594.oracleGeneral.zst FIFO cache size     4672, 3590744 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns16594.oracleGeneral.zst FIFO cache size    14018, 3590744 req, miss ratio 0.3426, byte miss ratio 0.3426
result/tencentBlock.ns16594.oracleGeneral.zst FIFO cache size    46727, 3590744 req, miss ratio 0.2684, byte miss ratio 0.2684
result/tencentBlock.ns16594.oracleGeneral.zst FIFO cache size    93454, 3590744 req, miss ratio 0.2100, byte miss ratio 0.2100
result/tencentBlock.ns16594.oracleGeneral.zst FIFO cache size   186908, 3590744 req, miss ratio 0.1674, byte miss ratio 0.1674
result/tencentBlock.ns16594.oracleGeneral.zst FIFO cache size   373817, 3590744 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns16594.oracleGeneral.zst LHD cache size      467, 3590744 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns16594.oracleGeneral.zst LHD cache size     1401, 3590744 req, miss ratio 0.4387, byte miss ratio 0.4387
result/tencentBlock.ns16594.oracleGeneral.zst LHD cache size     4672, 3590744 req, miss ratio 0.3455, byte miss ratio 0.3455
result/tencentBlock.ns16594.oracleGeneral.zst LHD cache size    14018, 3590744 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns16594.oracleGeneral.zst LHD cache size    46727, 3590744 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns16594.oracleGeneral.zst LHD cache size    93454, 3590744 req, miss ratio 0.1892, byte miss ratio 0.1892
result/tencentBlock.ns16594.oracleGeneral.zst LHD cache size   186908, 3590744 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns16594.oracleGeneral.zst LHD cache size   373817, 3590744 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns16594.oracleGeneral.zst Cacheus cache size      467, 3590744 req, miss ratio 0.5442, byte miss ratio 0.5442
result/tencentBlock.ns16594.oracleGeneral.zst Cacheus cache size     1401, 3590744 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns16594.oracleGeneral.zst Cacheus cache size     4672, 3590744 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns16594.oracleGeneral.zst Cacheus cache size    14018, 3590744 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns16594.oracleGeneral.zst Cacheus cache size    46727, 3590744 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns16594.oracleGeneral.zst Cacheus cache size    93454, 3590744 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns16594.oracleGeneral.zst Cacheus cache size   186908, 3590744 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns16594.oracleGeneral.zst Cacheus cache size   373817, 3590744 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns16594.oracleGeneral.zst LIRS cache size      467, 3590744 req, miss ratio 0.5925, byte miss ratio 0.5925
result/tencentBlock.ns16594.oracleGeneral.zst LIRS cache size     1401, 3590744 req, miss ratio 0.4201, byte miss ratio 0.4201
result/tencentBlock.ns16594.oracleGeneral.zst LIRS cache size     4672, 3590744 req, miss ratio 0.3541, byte miss ratio 0.3541
result/tencentBlock.ns16594.oracleGeneral.zst LIRS cache size    14018, 3590744 req, miss ratio 0.3124, byte miss ratio 0.3124
result/tencentBlock.ns16594.oracleGeneral.zst LIRS cache size    46727, 3590744 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns16594.oracleGeneral.zst LIRS cache size    93454, 3590744 req, miss ratio 0.2069, byte miss ratio 0.2069
result/tencentBlock.ns16594.oracleGeneral.zst LIRS cache size   186908, 3590744 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns16594.oracleGeneral.zst LIRS cache size   373817, 3590744 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns16594.oracleGeneral.zst LeCaR cache size      467, 3590744 req, miss ratio 0.5559, byte miss ratio 0.5559
result/tencentBlock.ns16594.oracleGeneral.zst LeCaR cache size     1401, 3590744 req, miss ratio 0.4544, byte miss ratio 0.4544
result/tencentBlock.ns16594.oracleGeneral.zst LeCaR cache size     4672, 3590744 req, miss ratio 0.3464, byte miss ratio 0.3464
result/tencentBlock.ns16594.oracleGeneral.zst LeCaR cache size    14018, 3590744 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns16594.oracleGeneral.zst LeCaR cache size    46727, 3590744 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns16594.oracleGeneral.zst LeCaR cache size    93454, 3590744 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns16594.oracleGeneral.zst LeCaR cache size   186908, 3590744 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns16594.oracleGeneral.zst LeCaR cache size   373817, 3590744 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns16594.oracleGeneral.zst ARC cache size      467, 3590744 req, miss ratio 0.5473, byte miss ratio 0.5473
result/tencentBlock.ns16594.oracleGeneral.zst ARC cache size     1401, 3590744 req, miss ratio 0.4139, byte miss ratio 0.4139
result/tencentBlock.ns16594.oracleGeneral.zst ARC cache size     4672, 3590744 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns16594.oracleGeneral.zst ARC cache size    14018, 3590744 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns16594.oracleGeneral.zst ARC cache size    46727, 3590744 req, miss ratio 0.2572, byte miss ratio 0.2572
result/tencentBlock.ns16594.oracleGeneral.zst ARC cache size    93454, 3590744 req, miss ratio 0.2014, byte miss ratio 0.2014
result/tencentBlock.ns16594.oracleGeneral.zst ARC cache size   186908, 3590744 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns16594.oracleGeneral.zst ARC cache size   373817, 3590744 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns16594.oracleGeneral.zst S3FIFO-1 cache size      467, 3590744 req, miss ratio 0.5614, byte miss ratio 0.5614
result/tencentBlock.ns16594.oracleGeneral.zst S3FIFO-1 cache size     1401, 3590744 req, miss ratio 0.3867, byte miss ratio 0.3867
result/tencentBlock.ns16594.oracleGeneral.zst S3FIFO-1 cache size     4672, 3590744 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns16594.oracleGeneral.zst S3FIFO-1 cache size    14018, 3590744 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns16594.oracleGeneral.zst S3FIFO-1 cache size    46727, 3590744 req, miss ratio 0.2616, byte miss ratio 0.2616
result/tencentBlock.ns16594.oracleGeneral.zst S3FIFO-1 cache size    93454, 3590744 req, miss ratio 0.2019, byte miss ratio 0.2019
result/tencentBlock.ns16594.oracleGeneral.zst S3FIFO-1 cache size   186908, 3590744 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns16594.oracleGeneral.zst S3FIFO-1 cache size   373817, 3590744 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns16594.oracleGeneral.zst clock2 cache size      467, 3590744 req, miss ratio 0.5610, byte miss ratio 0.5610
result/tencentBlock.ns16594.oracleGeneral.zst clock2 cache size     1401, 3590744 req, miss ratio 0.4645, byte miss ratio 0.4645
result/tencentBlock.ns16594.oracleGeneral.zst clock2 cache size     4672, 3590744 req, miss ratio 0.3471, byte miss ratio 0.3471
