result/tencentBlock.ns23561.oracleGeneral.zst Cacheus cache size      503, 3773422 req, miss ratio 0.5684, byte miss ratio 0.5684
result/tencentBlock.ns23561.oracleGeneral.zst Cacheus cache size     1509, 3773422 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns23561.oracleGeneral.zst Cacheus cache size     5031, 3773422 req, miss ratio 0.4272, byte miss ratio 0.4272
result/tencentBlock.ns23561.oracleGeneral.zst Cacheus cache size    15094, 3773422 req, miss ratio 0.4077, byte miss ratio 0.4077
result/tencentBlock.ns23561.oracleGeneral.zst Cacheus cache size    50314, 3773422 req, miss ratio 0.3640, byte miss ratio 0.3640
result/tencentBlock.ns23561.oracleGeneral.zst Cacheus cache size   100628, 3773422 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns23561.oracleGeneral.zst Cacheus cache size   201257, 3773422 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns23561.oracleGeneral.zst Cacheus cache size   402515, 3773422 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns23561.oracleGeneral.zst FIFO cache size      503, 3773422 req, miss ratio 0.6567, byte miss ratio 0.6567
result/tencentBlock.ns23561.oracleGeneral.zst FIFO cache size     1509, 3773422 req, miss ratio 0.5560, byte miss ratio 0.5560
result/tencentBlock.ns23561.oracleGeneral.zst FIFO cache size     5031, 3773422 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns23561.oracleGeneral.zst FIFO cache size    15094, 3773422 req, miss ratio 0.4386, byte miss ratio 0.4386
result/tencentBlock.ns23561.oracleGeneral.zst FIFO cache size    50314, 3773422 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns23561.oracleGeneral.zst FIFO cache size   100628, 3773422 req, miss ratio 0.3626, byte miss ratio 0.3626
result/tencentBlock.ns23561.oracleGeneral.zst FIFO cache size   201257, 3773422 req, miss ratio 0.2289, byte miss ratio 0.2289
result/tencentBlock.ns23561.oracleGeneral.zst FIFO cache size   402515, 3773422 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns23561.oracleGeneral.zst S3FIFO-1 cache size      503, 3773422 req, miss ratio 0.5775, byte miss ratio 0.5775
result/tencentBlock.ns23561.oracleGeneral.zst S3FIFO-1 cache size     1509, 3773422 req, miss ratio 0.4563, byte miss ratio 0.4563
