result/tencentBlock.ns1261.oracleGeneral.zst LHD cache size      640, 39609131 req, miss ratio 0.6060, byte miss ratio 0.6060
result/tencentBlock.ns1261.oracleGeneral.zst LHD cache size     1921, 39609131 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns1261.oracleGeneral.zst LHD cache size     6406, 39609131 req, miss ratio 0.0929, byte miss ratio 0.0929
result/tencentBlock.ns1261.oracleGeneral.zst LHD cache size    19218, 39609131 req, miss ratio 0.0766, byte miss ratio 0.0766
result/tencentBlock.ns1261.oracleGeneral.zst LHD cache size    64061, 39609131 req, miss ratio 0.0645, byte miss ratio 0.0645
result/tencentBlock.ns1261.oracleGeneral.zst LHD cache size   128122, 39609131 req, miss ratio 0.0505, byte miss ratio 0.0505
result/tencentBlock.ns1261.oracleGeneral.zst LHD cache size   256244, 39609131 req, miss ratio 0.0301, byte miss ratio 0.0301
result/tencentBlock.ns1261.oracleGeneral.zst LHD cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst LRU cache size      640, 39609131 req, miss ratio 0.9083, byte miss ratio 0.9083
result/tencentBlock.ns1261.oracleGeneral.zst LRU cache size     1921, 39609131 req, miss ratio 0.3394, byte miss ratio 0.3394
result/tencentBlock.ns1261.oracleGeneral.zst LRU cache size     6406, 39609131 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns1261.oracleGeneral.zst LRU cache size    19218, 39609131 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns1261.oracleGeneral.zst LRU cache size    64061, 39609131 req, miss ratio 0.0725, byte miss ratio 0.0725
result/tencentBlock.ns1261.oracleGeneral.zst LRU cache size   128122, 39609131 req, miss ratio 0.0584, byte miss ratio 0.0584
result/tencentBlock.ns1261.oracleGeneral.zst LRU cache size   256244, 39609131 req, miss ratio 0.0339, byte miss ratio 0.0339
result/tencentBlock.ns1261.oracleGeneral.zst LRU cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-1 cache size      640, 39609131 req, miss ratio 0.5940, byte miss ratio 0.5940
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-1 cache size     1921, 39609131 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-1 cache size     6406, 39609131 req, miss ratio 0.1069, byte miss ratio 0.1069
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-1 cache size    19218, 39609131 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-1 cache size    64061, 39609131 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-1 cache size   128122, 39609131 req, miss ratio 0.0499, byte miss ratio 0.0499
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-1 cache size   256244, 39609131 req, miss ratio 0.0295, byte miss ratio 0.0295
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-1 cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst LIRS cache size      640, 39609131 req, miss ratio 0.5479, byte miss ratio 0.5479
result/tencentBlock.ns1261.oracleGeneral.zst LIRS cache size     1921, 39609131 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns1261.oracleGeneral.zst LIRS cache size     6406, 39609131 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns1261.oracleGeneral.zst LIRS cache size    19218, 39609131 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns1261.oracleGeneral.zst LIRS cache size    64061, 39609131 req, miss ratio 0.0818, byte miss ratio 0.0818
result/tencentBlock.ns1261.oracleGeneral.zst LIRS cache size   128122, 39609131 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns1261.oracleGeneral.zst LIRS cache size   256244, 39609131 req, miss ratio 0.0259, byte miss ratio 0.0259
result/tencentBlock.ns1261.oracleGeneral.zst LIRS cache size   512488, 39609131 req, miss ratio 0.0169, byte miss ratio 0.0169
result/tencentBlock.ns1261.oracleGeneral.zst ARC cache size      640, 39609131 req, miss ratio 0.6036, byte miss ratio 0.6036
result/tencentBlock.ns1261.oracleGeneral.zst ARC cache size     1921, 39609131 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns1261.oracleGeneral.zst ARC cache size     6406, 39609131 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns1261.oracleGeneral.zst ARC cache size    19218, 39609131 req, miss ratio 0.0782, byte miss ratio 0.0782
result/tencentBlock.ns1261.oracleGeneral.zst ARC cache size    64061, 39609131 req, miss ratio 0.0700, byte miss ratio 0.0700
result/tencentBlock.ns1261.oracleGeneral.zst ARC cache size   128122, 39609131 req, miss ratio 0.0536, byte miss ratio 0.0536
result/tencentBlock.ns1261.oracleGeneral.zst ARC cache size   256244, 39609131 req, miss ratio 0.0335, byte miss ratio 0.0335
result/tencentBlock.ns1261.oracleGeneral.zst ARC cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst LeCaR cache size      640, 39609131 req, miss ratio 0.5994, byte miss ratio 0.5994
result/tencentBlock.ns1261.oracleGeneral.zst LeCaR cache size     1921, 39609131 req, miss ratio 0.2781, byte miss ratio 0.2781
result/tencentBlock.ns1261.oracleGeneral.zst LeCaR cache size     6406, 39609131 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns1261.oracleGeneral.zst LeCaR cache size    19218, 39609131 req, miss ratio 0.0782, byte miss ratio 0.0782
result/tencentBlock.ns1261.oracleGeneral.zst LeCaR cache size    64061, 39609131 req, miss ratio 0.0671, byte miss ratio 0.0671
result/tencentBlock.ns1261.oracleGeneral.zst LeCaR cache size   128122, 39609131 req, miss ratio 0.0510, byte miss ratio 0.0510
result/tencentBlock.ns1261.oracleGeneral.zst LeCaR cache size   256244, 39609131 req, miss ratio 0.0316, byte miss ratio 0.0316
result/tencentBlock.ns1261.oracleGeneral.zst LeCaR cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst FIFO cache size      640, 39609131 req, miss ratio 0.9109, byte miss ratio 0.9109
result/tencentBlock.ns1261.oracleGeneral.zst FIFO cache size     1921, 39609131 req, miss ratio 0.4412, byte miss ratio 0.4412
result/tencentBlock.ns1261.oracleGeneral.zst FIFO cache size     6406, 39609131 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns1261.oracleGeneral.zst FIFO cache size    19218, 39609131 req, miss ratio 0.0865, byte miss ratio 0.0865
result/tencentBlock.ns1261.oracleGeneral.zst FIFO cache size    64061, 39609131 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns1261.oracleGeneral.zst FIFO cache size   128122, 39609131 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns1261.oracleGeneral.zst FIFO cache size   256244, 39609131 req, miss ratio 0.0443, byte miss ratio 0.0443
result/tencentBlock.ns1261.oracleGeneral.zst FIFO cache size   512488, 39609131 req, miss ratio 0.0197, byte miss ratio 0.0197
result/tencentBlock.ns1261.oracleGeneral.zst Cacheus cache size      640, 39609131 req, miss ratio 0.5644, byte miss ratio 0.5644
result/tencentBlock.ns1261.oracleGeneral.zst Cacheus cache size     1921, 39609131 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns1261.oracleGeneral.zst Cacheus cache size     6406, 39609131 req, miss ratio 0.0902, byte miss ratio 0.0902
result/tencentBlock.ns1261.oracleGeneral.zst Cacheus cache size    19218, 39609131 req, miss ratio 0.0787, byte miss ratio 0.0787
result/tencentBlock.ns1261.oracleGeneral.zst Cacheus cache size    64061, 39609131 req, miss ratio 0.0690, byte miss ratio 0.0690
result/tencentBlock.ns1261.oracleGeneral.zst Cacheus cache size   128122, 39609131 req, miss ratio 0.0571, byte miss ratio 0.0571
result/tencentBlock.ns1261.oracleGeneral.zst Cacheus cache size   256244, 39609131 req, miss ratio 0.0279, byte miss ratio 0.0279
result/tencentBlock.ns1261.oracleGeneral.zst Cacheus cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst clock2 cache size      640, 39609131 req, miss ratio 0.9016, byte miss ratio 0.9016
result/tencentBlock.ns1261.oracleGeneral.zst clock2 cache size     1921, 39609131 req, miss ratio 0.2964, byte miss ratio 0.2964
result/tencentBlock.ns1261.oracleGeneral.zst clock2 cache size     6406, 39609131 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns1261.oracleGeneral.zst clock2 cache size    19218, 39609131 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns1261.oracleGeneral.zst clock2 cache size    64061, 39609131 req, miss ratio 0.0693, byte miss ratio 0.0693
result/tencentBlock.ns1261.oracleGeneral.zst clock2 cache size   128122, 39609131 req, miss ratio 0.0535, byte miss ratio 0.0535
result/tencentBlock.ns1261.oracleGeneral.zst clock2 cache size   256244, 39609131 req, miss ratio 0.0319, byte miss ratio 0.0319
result/tencentBlock.ns1261.oracleGeneral.zst clock2 cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst Clock cache size      640, 39609131 req, miss ratio 0.9057, byte miss ratio 0.9057
result/tencentBlock.ns1261.oracleGeneral.zst Clock cache size     1921, 39609131 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns1261.oracleGeneral.zst Clock cache size     6406, 39609131 req, miss ratio 0.0909, byte miss ratio 0.0909
result/tencentBlock.ns1261.oracleGeneral.zst Clock cache size    19218, 39609131 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns1261.oracleGeneral.zst Clock cache size    64061, 39609131 req, miss ratio 0.0715, byte miss ratio 0.0715
result/tencentBlock.ns1261.oracleGeneral.zst Clock cache size   128122, 39609131 req, miss ratio 0.0580, byte miss ratio 0.0580
result/tencentBlock.ns1261.oracleGeneral.zst Clock cache size   256244, 39609131 req, miss ratio 0.0331, byte miss ratio 0.0331
result/tencentBlock.ns1261.oracleGeneral.zst Clock cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-d-1 cache size      640, 39609131 req, miss ratio 0.6041, byte miss ratio 0.6041
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-d-1 cache size     1921, 39609131 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-d-1 cache size     6406, 39609131 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-d-1 cache size    19218, 39609131 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-d-1 cache size    64061, 39609131 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-d-1 cache size   128122, 39609131 req, miss ratio 0.0492, byte miss ratio 0.0492
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-d-1 cache size   256244, 39609131 req, miss ratio 0.0292, byte miss ratio 0.0292
result/tencentBlock.ns1261.oracleGeneral.zst S3FIFO-d-1 cache size   512488, 39609131 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns1261.oracleGeneral.zst LRB cache size      640, 39609131 req, miss ratio 0.5738, byte miss ratio 0.5738
result/tencentBlock.ns1261.oracleGeneral.zst LRB cache size     1921, 39609131 req, miss ratio 0.2375, byte miss ratio 0.2375
result/tencentBlock.ns1261.oracleGeneral.zst LRB cache size     6406, 39609131 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns1261.oracleGeneral.zst LRB cache size    19218, 39609131 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns1261.oracleGeneral.zst LRB cache size    64061, 39609131 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns1261.oracleGeneral.zst LRB cache size   128122, 39609131 req, miss ratio 0.0487, byte miss ratio 0.0487
result/tencentBlock.ns1261.oracleGeneral.zst LRB cache size   256244, 39609131 req, miss ratio 0.0293, byte miss ratio 0.0293
result/tencentBlock.ns1261.oracleGeneral.zst LRB cache size   512488, 39609131 req, miss ratio 0.0176, byte miss ratio 0.0176
result/tencentBlock.ns1261.oracleGeneral.zst TwoQ cache size      640, 39609131 req, miss ratio 0.6146, byte miss ratio 0.6146
result/tencentBlock.ns1261.oracleGeneral.zst TwoQ cache size     1921, 39609131 req, miss ratio 0.2935, byte miss ratio 0.2935
result/tencentBlock.ns1261.oracleGeneral.zst TwoQ cache size     6406, 39609131 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns1261.oracleGeneral.zst TwoQ cache size    19218, 39609131 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns1261.oracleGeneral.zst TwoQ cache size    64061, 39609131 req, miss ratio 0.0649, byte miss ratio 0.0649
result/tencentBlock.ns1261.oracleGeneral.zst TwoQ cache size   128122, 39609131 req, miss ratio 0.0481, byte miss ratio 0.0481
