result/tencentBlock.ns11605.oracleGeneral.zst LRU cache size      407, 4556980 req, miss ratio 0.5473, byte miss ratio 0.5473
result/tencentBlock.ns11605.oracleGeneral.zst LRU cache size     1223, 4556980 req, miss ratio 0.3837, byte miss ratio 0.3837
result/tencentBlock.ns11605.oracleGeneral.zst LRU cache size     4076, 4556980 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns11605.oracleGeneral.zst LRU cache size    12230, 4556980 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns11605.oracleGeneral.zst LRU cache size    40768, 4556980 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns11605.oracleGeneral.zst LRU cache size    81537, 4556980 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns11605.oracleGeneral.zst LRU cache size   163074, 4556980 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns11605.oracleGeneral.zst LRU cache size   326148, 4556980 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns11605.oracleGeneral.zst clock2 cache size      407, 4556980 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns11605.oracleGeneral.zst clock2 cache size     1223, 4556980 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns11605.oracleGeneral.zst clock2 cache size     4076, 4556980 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns11605.oracleGeneral.zst clock2 cache size    12230, 4556980 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns11605.oracleGeneral.zst clock2 cache size    40768, 4556980 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns11605.oracleGeneral.zst clock2 cache size    81537, 4556980 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns11605.oracleGeneral.zst clock2 cache size   163074, 4556980 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns11605.oracleGeneral.zst clock2 cache size   326148, 4556980 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns11605.oracleGeneral.zst LIRS cache size      407, 4556980 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns11605.oracleGeneral.zst LIRS cache size     1223, 4556980 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns11605.oracleGeneral.zst LIRS cache size     4076, 4556980 req, miss ratio 0.2455, byte miss ratio 0.2455
result/tencentBlock.ns11605.oracleGeneral.zst LIRS cache size    12230, 4556980 req, miss ratio 0.1889, byte miss ratio 0.1889
result/tencentBlock.ns11605.oracleGeneral.zst LIRS cache size    40768, 4556980 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns11605.oracleGeneral.zst LIRS cache size    81537, 4556980 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns11605.oracleGeneral.zst LIRS cache size   163074, 4556980 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns11605.oracleGeneral.zst LIRS cache size   326148, 4556980 req, miss ratio 0.0926, byte miss ratio 0.0926
