result/tencentBlock.ns20552.oracleGeneral.zst FIFO cache size      160, 1355541 req, miss ratio 0.7510, byte miss ratio 0.7510
result/tencentBlock.ns20552.oracleGeneral.zst FIFO cache size      482, 1355541 req, miss ratio 0.7037, byte miss ratio 0.7037
result/tencentBlock.ns20552.oracleGeneral.zst FIFO cache size     1607, 1355541 req, miss ratio 0.6765, byte miss ratio 0.6765
result/tencentBlock.ns20552.oracleGeneral.zst FIFO cache size     4822, 1355541 req, miss ratio 0.6509, byte miss ratio 0.6509
result/tencentBlock.ns20552.oracleGeneral.zst FIFO cache size    16074, 1355541 req, miss ratio 0.6297, byte miss ratio 0.6297
result/tencentBlock.ns20552.oracleGeneral.zst FIFO cache size    32148, 1355541 req, miss ratio 0.5893, byte miss ratio 0.5893
result/tencentBlock.ns20552.oracleGeneral.zst FIFO cache size    64297, 1355541 req, miss ratio 0.5358, byte miss ratio 0.5358
result/tencentBlock.ns20552.oracleGeneral.zst FIFO cache size   128594, 1355541 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns20552.oracleGeneral.zst LHD cache size      160, 1355541 req, miss ratio 0.7081, byte miss ratio 0.7081
result/tencentBlock.ns20552.oracleGeneral.zst LHD cache size      482, 1355541 req, miss ratio 0.6798, byte miss ratio 0.6798
result/tencentBlock.ns20552.oracleGeneral.zst LHD cache size     1607, 1355541 req, miss ratio 0.6637, byte miss ratio 0.6637
result/tencentBlock.ns20552.oracleGeneral.zst LHD cache size     4822, 1355541 req, miss ratio 0.6443, byte miss ratio 0.6443
result/tencentBlock.ns20552.oracleGeneral.zst LHD cache size    16074, 1355541 req, miss ratio 0.6158, byte miss ratio 0.6158
result/tencentBlock.ns20552.oracleGeneral.zst LHD cache size    32148, 1355541 req, miss ratio 0.5622, byte miss ratio 0.5622
result/tencentBlock.ns20552.oracleGeneral.zst LHD cache size    64297, 1355541 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns20552.oracleGeneral.zst LHD cache size   128594, 1355541 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns20552.oracleGeneral.zst LeCaR cache size      160, 1355541 req, miss ratio 0.7080, byte miss ratio 0.7080
result/tencentBlock.ns20552.oracleGeneral.zst LeCaR cache size      482, 1355541 req, miss ratio 0.6777, byte miss ratio 0.6777
result/tencentBlock.ns20552.oracleGeneral.zst LeCaR cache size     1607, 1355541 req, miss ratio 0.6645, byte miss ratio 0.6645
result/tencentBlock.ns20552.oracleGeneral.zst LeCaR cache size     4822, 1355541 req, miss ratio 0.6472, byte miss ratio 0.6472
result/tencentBlock.ns20552.oracleGeneral.zst LeCaR cache size    16074, 1355541 req, miss ratio 0.6238, byte miss ratio 0.6238
result/tencentBlock.ns20552.oracleGeneral.zst LeCaR cache size    32148, 1355541 req, miss ratio 0.5785, byte miss ratio 0.5785
