result/tencentBlock.ns20515.oracleGeneral.zst S3FIFO-1 cache size      296, 2401676 req, miss ratio 0.4882, byte miss ratio 0.4882
result/tencentBlock.ns20515.oracleGeneral.zst S3FIFO-1 cache size      890, 2401676 req, miss ratio 0.4616, byte miss ratio 0.4616
result/tencentBlock.ns20515.oracleGeneral.zst S3FIFO-1 cache size     2966, 2401676 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns20515.oracleGeneral.zst S3FIFO-1 cache size     8900, 2401676 req, miss ratio 0.3763, byte miss ratio 0.3763
result/tencentBlock.ns20515.oracleGeneral.zst S3FIFO-1 cache size    29668, 2401676 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns20515.oracleGeneral.zst S3FIFO-1 cache size    59336, 2401676 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns20515.oracleGeneral.zst S3FIFO-1 cache size   118673, 2401676 req, miss ratio 0.1604, byte miss ratio 0.1604
result/tencentBlock.ns20515.oracleGeneral.zst S3FIFO-1 cache size   237347, 2401676 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns20515.oracleGeneral.zst ARC cache size      296, 2401676 req, miss ratio 0.4829, byte miss ratio 0.4829
result/tencentBlock.ns20515.oracleGeneral.zst ARC cache size      890, 2401676 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns20515.oracleGeneral.zst ARC cache size     2966, 2401676 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns20515.oracleGeneral.zst ARC cache size     8900, 2401676 req, miss ratio 0.3800, byte miss ratio 0.3800
result/tencentBlock.ns20515.oracleGeneral.zst ARC cache size    29668, 2401676 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns20515.oracleGeneral.zst ARC cache size    59336, 2401676 req, miss ratio 0.2376, byte miss ratio 0.2376
result/tencentBlock.ns20515.oracleGeneral.zst ARC cache size   118673, 2401676 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns20515.oracleGeneral.zst ARC cache size   237347, 2401676 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns20515.oracleGeneral.zst LHD cache size      296, 2401676 req, miss ratio 0.4975, byte miss ratio 0.4975
result/tencentBlock.ns20515.oracleGeneral.zst LHD cache size      890, 2401676 req, miss ratio 0.4671, byte miss ratio 0.4671
result/tencentBlock.ns20515.oracleGeneral.zst LHD cache size     2966, 2401676 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns20515.oracleGeneral.zst LHD cache size     8900, 2401676 req, miss ratio 0.3843, byte miss ratio 0.3843
