result/tencentBlock.ns5213.oracleGeneral.zst FIFO cache size      184, 4064869 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns5213.oracleGeneral.zst FIFO cache size      552, 4064869 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns5213.oracleGeneral.zst FIFO cache size     1841, 4064869 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns5213.oracleGeneral.zst FIFO cache size     5523, 4064869 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns5213.oracleGeneral.zst FIFO cache size    18412, 4064869 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns5213.oracleGeneral.zst FIFO cache size    36825, 4064869 req, miss ratio 0.0868, byte miss ratio 0.0868
result/tencentBlock.ns5213.oracleGeneral.zst FIFO cache size    73651, 4064869 req, miss ratio 0.0662, byte miss ratio 0.0662
result/tencentBlock.ns5213.oracleGeneral.zst FIFO cache size   147303, 4064869 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns5213.oracleGeneral.zst LIRS cache size      184, 4064869 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns5213.oracleGeneral.zst LIRS cache size      552, 4064869 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns5213.oracleGeneral.zst LIRS cache size     1841, 4064869 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns5213.oracleGeneral.zst LIRS cache size     5523, 4064869 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns5213.oracleGeneral.zst LIRS cache size    18412, 4064869 req, miss ratio 0.0949, byte miss ratio 0.0949
result/tencentBlock.ns5213.oracleGeneral.zst LIRS cache size    36825, 4064869 req, miss ratio 0.0773, byte miss ratio 0.0773
result/tencentBlock.ns5213.oracleGeneral.zst LIRS cache size    73651, 4064869 req, miss ratio 0.0597, byte miss ratio 0.0597
result/tencentBlock.ns5213.oracleGeneral.zst LIRS cache size   147303, 4064869 req, miss ratio 0.0465, byte miss ratio 0.0465
result/tencentBlock.ns5213.oracleGeneral.zst LRU cache size      184, 4064869 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns5213.oracleGeneral.zst LRU cache size      552, 4064869 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns5213.oracleGeneral.zst LRU cache size     1841, 4064869 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns5213.oracleGeneral.zst LRU cache size     5523, 4064869 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns5213.oracleGeneral.zst LRU cache size    18412, 4064869 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns5213.oracleGeneral.zst LRU cache size    36825, 4064869 req, miss ratio 0.0797, byte miss ratio 0.0797
result/tencentBlock.ns5213.oracleGeneral.zst LRU cache size    73651, 4064869 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns5213.oracleGeneral.zst LRU cache size   147303, 4064869 req, miss ratio 0.0459, byte miss ratio 0.0459
result/tencentBlock.ns5213.oracleGeneral.zst S3FIFO-1 cache size      184, 4064869 req, miss ratio 0.3582, byte miss ratio 0.3582
