result/tencentBlock.ns10086.oracleGeneral.zst LIRS cache size      160, 1821648 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns10086.oracleGeneral.zst LIRS cache size      480, 1821648 req, miss ratio 0.4760, byte miss ratio 0.4760
result/tencentBlock.ns10086.oracleGeneral.zst LIRS cache size     1602, 1821648 req, miss ratio 0.4379, byte miss ratio 0.4379
result/tencentBlock.ns10086.oracleGeneral.zst LIRS cache size     4806, 1821648 req, miss ratio 0.3809, byte miss ratio 0.3809
result/tencentBlock.ns10086.oracleGeneral.zst LIRS cache size    16021, 1821648 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns10086.oracleGeneral.zst LIRS cache size    32043, 1821648 req, miss ratio 0.1976, byte miss ratio 0.1976
result/tencentBlock.ns10086.oracleGeneral.zst LIRS cache size    64086, 1821648 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns10086.oracleGeneral.zst LIRS cache size   128172, 1821648 req, miss ratio 0.0905, byte miss ratio 0.0905
result/tencentBlock.ns10086.oracleGeneral.zst FIFO cache size      160, 1821648 req, miss ratio 0.6723, byte miss ratio 0.6723
result/tencentBlock.ns10086.oracleGeneral.zst FIFO cache size      480, 1821648 req, miss ratio 0.5221, byte miss ratio 0.5221
result/tencentBlock.ns10086.oracleGeneral.zst FIFO cache size     1602, 1821648 req, miss ratio 0.4609, byte miss ratio 0.4609
result/tencentBlock.ns10086.oracleGeneral.zst FIFO cache size     4806, 1821648 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns10086.oracleGeneral.zst FIFO cache size    16021, 1821648 req, miss ratio 0.3288, byte miss ratio 0.3288
result/tencentBlock.ns10086.oracleGeneral.zst FIFO cache size    32043, 1821648 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns10086.oracleGeneral.zst FIFO cache size    64086, 1821648 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns10086.oracleGeneral.zst FIFO cache size   128172, 1821648 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns10086.oracleGeneral.zst LRU cache size      160, 1821648 req, miss ratio 0.5124, byte miss ratio 0.5124
result/tencentBlock.ns10086.oracleGeneral.zst LRU cache size      480, 1821648 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns10086.oracleGeneral.zst LRU cache size     1602, 1821648 req, miss ratio 0.4404, byte miss ratio 0.4404
