result/tencentBlock.ns17143.oracleGeneral.zst FIFO cache size      288, 3059936 req, miss ratio 0.6248, byte miss ratio 0.6248
result/tencentBlock.ns17143.oracleGeneral.zst FIFO cache size      866, 3059936 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns17143.oracleGeneral.zst FIFO cache size     2886, 3059936 req, miss ratio 0.3432, byte miss ratio 0.3432
result/tencentBlock.ns17143.oracleGeneral.zst FIFO cache size     8660, 3059936 req, miss ratio 0.2739, byte miss ratio 0.2739
result/tencentBlock.ns17143.oracleGeneral.zst FIFO cache size    28867, 3059936 req, miss ratio 0.1957, byte miss ratio 0.1957
result/tencentBlock.ns17143.oracleGeneral.zst FIFO cache size    57734, 3059936 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns17143.oracleGeneral.zst FIFO cache size   115468, 3059936 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns17143.oracleGeneral.zst FIFO cache size   230937, 3059936 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns17143.oracleGeneral.zst LRU cache size      288, 3059936 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns17143.oracleGeneral.zst LRU cache size      866, 3059936 req, miss ratio 0.4306, byte miss ratio 0.4306
result/tencentBlock.ns17143.oracleGeneral.zst LRU cache size     2886, 3059936 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns17143.oracleGeneral.zst LRU cache size     8660, 3059936 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns17143.oracleGeneral.zst LRU cache size    28867, 3059936 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns17143.oracleGeneral.zst LRU cache size    57734, 3059936 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns17143.oracleGeneral.zst LRU cache size   115468, 3059936 req, miss ratio 0.1069, byte miss ratio 0.1069
result/tencentBlock.ns17143.oracleGeneral.zst LRU cache size   230937, 3059936 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns17143.oracleGeneral.zst clock2 cache size      288, 3059936 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns17143.oracleGeneral.zst clock2 cache size      866, 3059936 req, miss ratio 0.4277, byte miss ratio 0.4277
