result/tencentBlock.ns17444.oracleGeneral.zst LIRS cache size      136, 1477801 req, miss ratio 0.6494, byte miss ratio 0.6494
result/tencentBlock.ns17444.oracleGeneral.zst LIRS cache size      410, 1477801 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns17444.oracleGeneral.zst LIRS cache size     1366, 1477801 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns17444.oracleGeneral.zst LIRS cache size     4100, 1477801 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns17444.oracleGeneral.zst LIRS cache size    13667, 1477801 req, miss ratio 0.3717, byte miss ratio 0.3717
result/tencentBlock.ns17444.oracleGeneral.zst LIRS cache size    27334, 1477801 req, miss ratio 0.3270, byte miss ratio 0.3270
result/tencentBlock.ns17444.oracleGeneral.zst LIRS cache size    54668, 1477801 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns17444.oracleGeneral.zst LIRS cache size   109337, 1477801 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns17444.oracleGeneral.zst LeCaR cache size      136, 1477801 req, miss ratio 0.6305, byte miss ratio 0.6305
result/tencentBlock.ns17444.oracleGeneral.zst LeCaR cache size      410, 1477801 req, miss ratio 0.5586, byte miss ratio 0.5586
result/tencentBlock.ns17444.oracleGeneral.zst LeCaR cache size     1366, 1477801 req, miss ratio 0.4783, byte miss ratio 0.4783
result/tencentBlock.ns17444.oracleGeneral.zst LeCaR cache size     4100, 1477801 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns17444.oracleGeneral.zst LeCaR cache size    13667, 1477801 req, miss ratio 0.3842, byte miss ratio 0.3842
result/tencentBlock.ns17444.oracleGeneral.zst LeCaR cache size    27334, 1477801 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns17444.oracleGeneral.zst LeCaR cache size    54668, 1477801 req, miss ratio 0.2331, byte miss ratio 0.2331
result/tencentBlock.ns17444.oracleGeneral.zst LeCaR cache size   109337, 1477801 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns17444.oracleGeneral.zst LHD cache size      136, 1477801 req, miss ratio 0.6318, byte miss ratio 0.6318
result/tencentBlock.ns17444.oracleGeneral.zst LHD cache size      410, 1477801 req, miss ratio 0.5584, byte miss ratio 0.5584
result/tencentBlock.ns17444.oracleGeneral.zst LHD cache size     1366, 1477801 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns17444.oracleGeneral.zst LHD cache size     4100, 1477801 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns17444.oracleGeneral.zst LHD cache size    13667, 1477801 req, miss ratio 0.3843, byte miss ratio 0.3843
result/tencentBlock.ns17444.oracleGeneral.zst LHD cache size    27334, 1477801 req, miss ratio 0.3382, byte miss ratio 0.3382
result/tencentBlock.ns17444.oracleGeneral.zst LHD cache size    54668, 1477801 req, miss ratio 0.2579, byte miss ratio 0.2579
