result/tencentBlock.ns17339.oracleGeneral.zst FIFO cache size      854, 6585558 req, miss ratio 0.6490, byte miss ratio 0.6490
result/tencentBlock.ns17339.oracleGeneral.zst FIFO cache size     2563, 6585558 req, miss ratio 0.5367, byte miss ratio 0.5367
result/tencentBlock.ns17339.oracleGeneral.zst FIFO cache size     8544, 6585558 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns17339.oracleGeneral.zst FIFO cache size    25633, 6585558 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns17339.oracleGeneral.zst FIFO cache size    85444, 6585558 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns17339.oracleGeneral.zst FIFO cache size   170889, 6585558 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns17339.oracleGeneral.zst FIFO cache size   341778, 6585558 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns17339.oracleGeneral.zst FIFO cache size   683557, 6585558 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns17339.oracleGeneral.zst LeCaR cache size      854, 6585558 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns17339.oracleGeneral.zst LeCaR cache size     2563, 6585558 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns17339.oracleGeneral.zst LeCaR cache size     8544, 6585558 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns17339.oracleGeneral.zst LeCaR cache size    25633, 6585558 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns17339.oracleGeneral.zst LeCaR cache size    85444, 6585558 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns17339.oracleGeneral.zst LeCaR cache size   170889, 6585558 req, miss ratio 0.1665, byte miss ratio 0.1665
result/tencentBlock.ns17339.oracleGeneral.zst LeCaR cache size   341778, 6585558 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns17339.oracleGeneral.zst LeCaR cache size   683557, 6585558 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns17339.oracleGeneral.zst Clock cache size      854, 6585558 req, miss ratio 0.5617, byte miss ratio 0.5617
result/tencentBlock.ns17339.oracleGeneral.zst Clock cache size     2563, 6585558 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns17339.oracleGeneral.zst Clock cache size     8544, 6585558 req, miss ratio 0.4062, byte miss ratio 0.4062
result/tencentBlock.ns17339.oracleGeneral.zst Clock cache size    25633, 6585558 req, miss ratio 0.3510, byte miss ratio 0.3510
result/tencentBlock.ns17339.oracleGeneral.zst Clock cache size    85444, 6585558 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns17339.oracleGeneral.zst Clock cache size   170889, 6585558 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns17339.oracleGeneral.zst Clock cache size   341778, 6585558 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns17339.oracleGeneral.zst Clock cache size   683557, 6585558 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns17339.oracleGeneral.zst S3FIFO-1 cache size      854, 6585558 req, miss ratio 0.5452, byte miss ratio 0.5452
result/tencentBlock.ns17339.oracleGeneral.zst S3FIFO-1 cache size     2563, 6585558 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns17339.oracleGeneral.zst S3FIFO-1 cache size     8544, 6585558 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns17339.oracleGeneral.zst S3FIFO-1 cache size    25633, 6585558 req, miss ratio 0.3298, byte miss ratio 0.3298
