result/tencentBlock.ns13958.oracleGeneral.zst S3FIFO-1 cache size      443, 3997268 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns13958.oracleGeneral.zst S3FIFO-1 cache size     1329, 3997268 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns13958.oracleGeneral.zst S3FIFO-1 cache size     4431, 3997268 req, miss ratio 0.3004, byte miss ratio 0.3004
result/tencentBlock.ns13958.oracleGeneral.zst S3FIFO-1 cache size    13293, 3997268 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns13958.oracleGeneral.zst S3FIFO-1 cache size    44312, 3997268 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns13958.oracleGeneral.zst S3FIFO-1 cache size    88625, 3997268 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns13958.oracleGeneral.zst S3FIFO-1 cache size   177251, 3997268 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns13958.oracleGeneral.zst S3FIFO-1 cache size   354502, 3997268 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns13958.oracleGeneral.zst FIFO cache size      443, 3997268 req, miss ratio 0.5805, byte miss ratio 0.5805
result/tencentBlock.ns13958.oracleGeneral.zst FIFO cache size     1329, 3997268 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns13958.oracleGeneral.zst FIFO cache size     4431, 3997268 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns13958.oracleGeneral.zst FIFO cache size    13293, 3997268 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns13958.oracleGeneral.zst FIFO cache size    44312, 3997268 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns13958.oracleGeneral.zst FIFO cache size    88625, 3997268 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns13958.oracleGeneral.zst FIFO cache size   177251, 3997268 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns13958.oracleGeneral.zst FIFO cache size   354502, 3997268 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns13958.oracleGeneral.zst clock2 cache size      443, 3997268 req, miss ratio 0.5113, byte miss ratio 0.5113
result/tencentBlock.ns13958.oracleGeneral.zst clock2 cache size     1329, 3997268 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns13958.oracleGeneral.zst clock2 cache size     4431, 3997268 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns13958.oracleGeneral.zst clock2 cache size    13293, 3997268 req, miss ratio 0.2850, byte miss ratio 0.2850
result/tencentBlock.ns13958.oracleGeneral.zst clock2 cache size    44312, 3997268 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns13958.oracleGeneral.zst clock2 cache size    88625, 3997268 req, miss ratio 0.1909, byte miss ratio 0.1909
result/tencentBlock.ns13958.oracleGeneral.zst clock2 cache size   177251, 3997268 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns13958.oracleGeneral.zst clock2 cache size   354502, 3997268 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns13958.oracleGeneral.zst LeCaR cache size      443, 3997268 req, miss ratio 0.5047, byte miss ratio 0.5047
result/tencentBlock.ns13958.oracleGeneral.zst LeCaR cache size     1329, 3997268 req, miss ratio 0.4130, byte miss ratio 0.4130
result/tencentBlock.ns13958.oracleGeneral.zst LeCaR cache size     4431, 3997268 req, miss ratio 0.3033, byte miss ratio 0.3033
