result/tencentBlock.ns13927.oracleGeneral.zst LHD cache size      200, 1475119 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns13927.oracleGeneral.zst LHD cache size      601, 1475119 req, miss ratio 0.4388, byte miss ratio 0.4388
result/tencentBlock.ns13927.oracleGeneral.zst LHD cache size     2003, 1475119 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns13927.oracleGeneral.zst LHD cache size     6010, 1475119 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns13927.oracleGeneral.zst LHD cache size    20035, 1475119 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns13927.oracleGeneral.zst LHD cache size    40070, 1475119 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns13927.oracleGeneral.zst LHD cache size    80140, 1475119 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns13927.oracleGeneral.zst LHD cache size   160280, 1475119 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns13927.oracleGeneral.zst LRU cache size      200, 1475119 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns13927.oracleGeneral.zst LRU cache size      601, 1475119 req, miss ratio 0.4396, byte miss ratio 0.4396
result/tencentBlock.ns13927.oracleGeneral.zst LRU cache size     2003, 1475119 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns13927.oracleGeneral.zst LRU cache size     6010, 1475119 req, miss ratio 0.3640, byte miss ratio 0.3640
result/tencentBlock.ns13927.oracleGeneral.zst LRU cache size    20035, 1475119 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns13927.oracleGeneral.zst LRU cache size    40070, 1475119 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns13927.oracleGeneral.zst LRU cache size    80140, 1475119 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns13927.oracleGeneral.zst LRU cache size   160280, 1475119 req, miss ratio 0.1359, byte miss ratio 0.1359
result/tencentBlock.ns13927.oracleGeneral.zst Clock cache size      200, 1475119 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns13927.oracleGeneral.zst Clock cache size      601, 1475119 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns13927.oracleGeneral.zst Clock cache size     2003, 1475119 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns13927.oracleGeneral.zst Clock cache size     6010, 1475119 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns13927.oracleGeneral.zst Clock cache size    20035, 1475119 req, miss ratio 0.2770, byte miss ratio 0.2770
result/tencentBlock.ns13927.oracleGeneral.zst Clock cache size    40070, 1475119 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns13927.oracleGeneral.zst Clock cache size    80140, 1475119 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns13927.oracleGeneral.zst Clock cache size   160280, 1475119 req, miss ratio 0.1359, byte miss ratio 0.1359
result/tencentBlock.ns13927.oracleGeneral.zst S3FIFO-1 cache size      200, 1475119 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns13927.oracleGeneral.zst S3FIFO-1 cache size      601, 1475119 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns13927.oracleGeneral.zst S3FIFO-1 cache size     2003, 1475119 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns13927.oracleGeneral.zst S3FIFO-1 cache size     6010, 1475119 req, miss ratio 0.3653, byte miss ratio 0.3653
result/tencentBlock.ns13927.oracleGeneral.zst S3FIFO-1 cache size    20035, 1475119 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns13927.oracleGeneral.zst S3FIFO-1 cache size    40070, 1475119 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns13927.oracleGeneral.zst S3FIFO-1 cache size    80140, 1475119 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns13927.oracleGeneral.zst S3FIFO-1 cache size   160280, 1475119 req, miss ratio 0.1359, byte miss ratio 0.1359
