result/tencentBlock.ns6965.oracleGeneral.zst Clock cache size      427, 4150841 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns6965.oracleGeneral.zst Clock cache size     1282, 4150841 req, miss ratio 0.4262, byte miss ratio 0.4262
result/tencentBlock.ns6965.oracleGeneral.zst Clock cache size     4276, 4150841 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns6965.oracleGeneral.zst Clock cache size    12828, 4150841 req, miss ratio 0.3005, byte miss ratio 0.3005
result/tencentBlock.ns6965.oracleGeneral.zst Clock cache size    42760, 4150841 req, miss ratio 0.2469, byte miss ratio 0.2469
result/tencentBlock.ns6965.oracleGeneral.zst Clock cache size    85520, 4150841 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns6965.oracleGeneral.zst Clock cache size   171041, 4150841 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns6965.oracleGeneral.zst Clock cache size   342083, 4150841 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns6965.oracleGeneral.zst S3FIFO-1 cache size      427, 4150841 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns6965.oracleGeneral.zst S3FIFO-1 cache size     1282, 4150841 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns6965.oracleGeneral.zst S3FIFO-1 cache size     4276, 4150841 req, miss ratio 0.3149, byte miss ratio 0.3149
result/tencentBlock.ns6965.oracleGeneral.zst S3FIFO-1 cache size    12828, 4150841 req, miss ratio 0.2865, byte miss ratio 0.2865
result/tencentBlock.ns6965.oracleGeneral.zst S3FIFO-1 cache size    42760, 4150841 req, miss ratio 0.2413, byte miss ratio 0.2413
result/tencentBlock.ns6965.oracleGeneral.zst S3FIFO-1 cache size    85520, 4150841 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns6965.oracleGeneral.zst S3FIFO-1 cache size   171041, 4150841 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns6965.oracleGeneral.zst S3FIFO-1 cache size   342083, 4150841 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns6965.oracleGeneral.zst clock2 cache size      427, 4150841 req, miss ratio 0.5098, byte miss ratio 0.5098
result/tencentBlock.ns6965.oracleGeneral.zst clock2 cache size     1282, 4150841 req, miss ratio 0.4316, byte miss ratio 0.4316
result/tencentBlock.ns6965.oracleGeneral.zst clock2 cache size     4276, 4150841 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns6965.oracleGeneral.zst clock2 cache size    12828, 4150841 req, miss ratio 0.3017, byte miss ratio 0.3017
result/tencentBlock.ns6965.oracleGeneral.zst clock2 cache size    42760, 4150841 req, miss ratio 0.2512, byte miss ratio 0.2512
result/tencentBlock.ns6965.oracleGeneral.zst clock2 cache size    85520, 4150841 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns6965.oracleGeneral.zst clock2 cache size   171041, 4150841 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns6965.oracleGeneral.zst clock2 cache size   342083, 4150841 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns6965.oracleGeneral.zst Cacheus cache size      427, 4150841 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns6965.oracleGeneral.zst Cacheus cache size     1282, 4150841 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns6965.oracleGeneral.zst Cacheus cache size     4276, 4150841 req, miss ratio 0.3156, byte miss ratio 0.3156
result/tencentBlock.ns6965.oracleGeneral.zst Cacheus cache size    12828, 4150841 req, miss ratio 0.2926, byte miss ratio 0.2926
result/tencentBlock.ns6965.oracleGeneral.zst Cacheus cache size    42760, 4150841 req, miss ratio 0.2393, byte miss ratio 0.2393
result/tencentBlock.ns6965.oracleGeneral.zst Cacheus cache size    85520, 4150841 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns6965.oracleGeneral.zst Cacheus cache size   171041, 4150841 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns6965.oracleGeneral.zst Cacheus cache size   342083, 4150841 req, miss ratio 0.1036, byte miss ratio 0.1036
result/tencentBlock.ns6965.oracleGeneral.zst LHD cache size      427, 4150841 req, miss ratio 0.5055, byte miss ratio 0.5055
result/tencentBlock.ns6965.oracleGeneral.zst LHD cache size     1282, 4150841 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns6965.oracleGeneral.zst LHD cache size     4276, 4150841 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns6965.oracleGeneral.zst LHD cache size    12828, 4150841 req, miss ratio 0.2911, byte miss ratio 0.2911
result/tencentBlock.ns6965.oracleGeneral.zst LHD cache size    42760, 4150841 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns6965.oracleGeneral.zst LHD cache size    85520, 4150841 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns6965.oracleGeneral.zst LHD cache size   171041, 4150841 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns6965.oracleGeneral.zst LHD cache size   342083, 4150841 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns6965.oracleGeneral.zst LRU cache size      427, 4150841 req, miss ratio 0.5110, byte miss ratio 0.5110
result/tencentBlock.ns6965.oracleGeneral.zst LRU cache size     1282, 4150841 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns6965.oracleGeneral.zst LRU cache size     4276, 4150841 req, miss ratio 0.3328, byte miss ratio 0.3328
result/tencentBlock.ns6965.oracleGeneral.zst LRU cache size    12828, 4150841 req, miss ratio 0.3004, byte miss ratio 0.3004
result/tencentBlock.ns6965.oracleGeneral.zst LRU cache size    42760, 4150841 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns6965.oracleGeneral.zst LRU cache size    85520, 4150841 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns6965.oracleGeneral.zst LRU cache size   171041, 4150841 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns6965.oracleGeneral.zst LRU cache size   342083, 4150841 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns6965.oracleGeneral.zst LIRS cache size      427, 4150841 req, miss ratio 0.5318, byte miss ratio 0.5318
result/tencentBlock.ns6965.oracleGeneral.zst LIRS cache size     1282, 4150841 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns6965.oracleGeneral.zst LIRS cache size     4276, 4150841 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns6965.oracleGeneral.zst LIRS cache size    12828, 4150841 req, miss ratio 0.2903, byte miss ratio 0.2903
result/tencentBlock.ns6965.oracleGeneral.zst LIRS cache size    42760, 4150841 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns6965.oracleGeneral.zst LIRS cache size    85520, 4150841 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns6965.oracleGeneral.zst LIRS cache size   171041, 4150841 req, miss ratio 0.1295, byte miss ratio 0.1295
result/tencentBlock.ns6965.oracleGeneral.zst LIRS cache size   342083, 4150841 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns6965.oracleGeneral.zst ARC cache size      427, 4150841 req, miss ratio 0.4932, byte miss ratio 0.4932
result/tencentBlock.ns6965.oracleGeneral.zst ARC cache size     1282, 4150841 req, miss ratio 0.3900, byte miss ratio 0.3900
result/tencentBlock.ns6965.oracleGeneral.zst ARC cache size     4276, 4150841 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns6965.oracleGeneral.zst ARC cache size    12828, 4150841 req, miss ratio 0.2884, byte miss ratio 0.2884
result/tencentBlock.ns6965.oracleGeneral.zst ARC cache size    42760, 4150841 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns6965.oracleGeneral.zst ARC cache size    85520, 4150841 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns6965.oracleGeneral.zst ARC cache size   171041, 4150841 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns6965.oracleGeneral.zst ARC cache size   342083, 4150841 req, miss ratio 0.1041, byte miss ratio 0.1041
result/tencentBlock.ns6965.oracleGeneral.zst FIFO cache size      427, 4150841 req, miss ratio 0.5878, byte miss ratio 0.5878
result/tencentBlock.ns6965.oracleGeneral.zst FIFO cache size     1282, 4150841 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns6965.oracleGeneral.zst FIFO cache size     4276, 4150841 req, miss ratio 0.3717, byte miss ratio 0.3717
