result/tencentBlock.ns17692.oracleGeneral.zst FIFO cache size      201, 1396968 req, miss ratio 0.5338, byte miss ratio 0.5338
result/tencentBlock.ns17692.oracleGeneral.zst FIFO cache size      605, 1396968 req, miss ratio 0.5022, byte miss ratio 0.5022
result/tencentBlock.ns17692.oracleGeneral.zst FIFO cache size     2017, 1396968 req, miss ratio 0.4837, byte miss ratio 0.4837
result/tencentBlock.ns17692.oracleGeneral.zst FIFO cache size     6051, 1396968 req, miss ratio 0.4564, byte miss ratio 0.4564
result/tencentBlock.ns17692.oracleGeneral.zst FIFO cache size    20172, 1396968 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns17692.oracleGeneral.zst FIFO cache size    40345, 1396968 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns17692.oracleGeneral.zst FIFO cache size    80691, 1396968 req, miss ratio 0.2167, byte miss ratio 0.2167
result/tencentBlock.ns17692.oracleGeneral.zst FIFO cache size   161383, 1396968 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns17692.oracleGeneral.zst Clock cache size      201, 1396968 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns17692.oracleGeneral.zst Clock cache size      605, 1396968 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns17692.oracleGeneral.zst Clock cache size     2017, 1396968 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns17692.oracleGeneral.zst Clock cache size     6051, 1396968 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns17692.oracleGeneral.zst Clock cache size    20172, 1396968 req, miss ratio 0.3871, byte miss ratio 0.3871
result/tencentBlock.ns17692.oracleGeneral.zst Clock cache size    40345, 1396968 req, miss ratio 0.3233, byte miss ratio 0.3233
result/tencentBlock.ns17692.oracleGeneral.zst Clock cache size    80691, 1396968 req, miss ratio 0.1821, byte miss ratio 0.1821
result/tencentBlock.ns17692.oracleGeneral.zst Clock cache size   161383, 1396968 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns17692.oracleGeneral.zst S3FIFO-1 cache size      201, 1396968 req, miss ratio 0.4888, byte miss ratio 0.4888
