result/tencentBlock.ns22960.oracleGeneral.zst clock2 cache size      258, 1673625 req, miss ratio 0.5053, byte miss ratio 0.5053
result/tencentBlock.ns22960.oracleGeneral.zst clock2 cache size      776, 1673625 req, miss ratio 0.4938, byte miss ratio 0.4938
result/tencentBlock.ns22960.oracleGeneral.zst clock2 cache size     2587, 1673625 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns22960.oracleGeneral.zst clock2 cache size     7762, 1673625 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns22960.oracleGeneral.zst clock2 cache size    25876, 1673625 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns22960.oracleGeneral.zst clock2 cache size    51752, 1673625 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns22960.oracleGeneral.zst clock2 cache size   103504, 1673625 req, miss ratio 0.2262, byte miss ratio 0.2262
result/tencentBlock.ns22960.oracleGeneral.zst clock2 cache size   207008, 1673625 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns22960.oracleGeneral.zst LIRS cache size      258, 1673625 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns22960.oracleGeneral.zst LIRS cache size      776, 1673625 req, miss ratio 0.4951, byte miss ratio 0.4951
result/tencentBlock.ns22960.oracleGeneral.zst LIRS cache size     2587, 1673625 req, miss ratio 0.4324, byte miss ratio 0.4324
result/tencentBlock.ns22960.oracleGeneral.zst LIRS cache size     7762, 1673625 req, miss ratio 0.4161, byte miss ratio 0.4161
result/tencentBlock.ns22960.oracleGeneral.zst LIRS cache size    25876, 1673625 req, miss ratio 0.3599, byte miss ratio 0.3599
result/tencentBlock.ns22960.oracleGeneral.zst LIRS cache size    51752, 1673625 req, miss ratio 0.2914, byte miss ratio 0.2914
result/tencentBlock.ns22960.oracleGeneral.zst LIRS cache size   103504, 1673625 req, miss ratio 0.1893, byte miss ratio 0.1893
result/tencentBlock.ns22960.oracleGeneral.zst LIRS cache size   207008, 1673625 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns22960.oracleGeneral.zst LHD cache size      258, 1673625 req, miss ratio 0.5017, byte miss ratio 0.5017
result/tencentBlock.ns22960.oracleGeneral.zst LHD cache size      776, 1673625 req, miss ratio 0.4871, byte miss ratio 0.4871
result/tencentBlock.ns22960.oracleGeneral.zst LHD cache size     2587, 1673625 req, miss ratio 0.4214, byte miss ratio 0.4214
result/tencentBlock.ns22960.oracleGeneral.zst LHD cache size     7762, 1673625 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns22960.oracleGeneral.zst LHD cache size    25876, 1673625 req, miss ratio 0.3543, byte miss ratio 0.3543
result/tencentBlock.ns22960.oracleGeneral.zst LHD cache size    51752, 1673625 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns22960.oracleGeneral.zst LHD cache size   103504, 1673625 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns22960.oracleGeneral.zst LHD cache size   207008, 1673625 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns22960.oracleGeneral.zst Clock cache size      258, 1673625 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns22960.oracleGeneral.zst Clock cache size      776, 1673625 req, miss ratio 0.4920, byte miss ratio 0.4920
result/tencentBlock.ns22960.oracleGeneral.zst Clock cache size     2587, 1673625 req, miss ratio 0.4230, byte miss ratio 0.4230
result/tencentBlock.ns22960.oracleGeneral.zst Clock cache size     7762, 1673625 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns22960.oracleGeneral.zst Clock cache size    25876, 1673625 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns22960.oracleGeneral.zst Clock cache size    51752, 1673625 req, miss ratio 0.3274, byte miss ratio 0.3274
result/tencentBlock.ns22960.oracleGeneral.zst Clock cache size   103504, 1673625 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns22960.oracleGeneral.zst Clock cache size   207008, 1673625 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns22960.oracleGeneral.zst ARC cache size      258, 1673625 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns22960.oracleGeneral.zst ARC cache size      776, 1673625 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns22960.oracleGeneral.zst ARC cache size     2587, 1673625 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns22960.oracleGeneral.zst ARC cache size     7762, 1673625 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns22960.oracleGeneral.zst ARC cache size    25876, 1673625 req, miss ratio 0.3628, byte miss ratio 0.3628
result/tencentBlock.ns22960.oracleGeneral.zst ARC cache size    51752, 1673625 req, miss ratio 0.2871, byte miss ratio 0.2871
result/tencentBlock.ns22960.oracleGeneral.zst ARC cache size   103504, 1673625 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns22960.oracleGeneral.zst ARC cache size   207008, 1673625 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns22960.oracleGeneral.zst LRU cache size      258, 1673625 req, miss ratio 0.5142, byte miss ratio 0.5142
