result/tencentBlock.ns21452.oracleGeneral.zst LIRS cache size      480, 4056050 req, miss ratio 0.5517, byte miss ratio 0.5517
result/tencentBlock.ns21452.oracleGeneral.zst LIRS cache size     1440, 4056050 req, miss ratio 0.3876, byte miss ratio 0.3876
result/tencentBlock.ns21452.oracleGeneral.zst LIRS cache size     4800, 4056050 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns21452.oracleGeneral.zst LIRS cache size    14401, 4056050 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns21452.oracleGeneral.zst LIRS cache size    48004, 4056050 req, miss ratio 0.2310, byte miss ratio 0.2310
result/tencentBlock.ns21452.oracleGeneral.zst LIRS cache size    96009, 4056050 req, miss ratio 0.1844, byte miss ratio 0.1844
result/tencentBlock.ns21452.oracleGeneral.zst LIRS cache size   192018, 4056050 req, miss ratio 0.1415, byte miss ratio 0.1415
result/tencentBlock.ns21452.oracleGeneral.zst LIRS cache size   384036, 4056050 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns21452.oracleGeneral.zst LHD cache size      480, 4056050 req, miss ratio 0.5496, byte miss ratio 0.5496
result/tencentBlock.ns21452.oracleGeneral.zst LHD cache size     1440, 4056050 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns21452.oracleGeneral.zst LHD cache size     4800, 4056050 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns21452.oracleGeneral.zst LHD cache size    14401, 4056050 req, miss ratio 0.2822, byte miss ratio 0.2822
result/tencentBlock.ns21452.oracleGeneral.zst LHD cache size    48004, 4056050 req, miss ratio 0.2201, byte miss ratio 0.2201
result/tencentBlock.ns21452.oracleGeneral.zst LHD cache size    96009, 4056050 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns21452.oracleGeneral.zst LHD cache size   192018, 4056050 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns21452.oracleGeneral.zst LHD cache size   384036, 4056050 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns21452.oracleGeneral.zst S3FIFO-1 cache size      480, 4056050 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns21452.oracleGeneral.zst S3FIFO-1 cache size     1440, 4056050 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns21452.oracleGeneral.zst S3FIFO-1 cache size     4800, 4056050 req, miss ratio 0.3218, byte miss ratio 0.3218
result/tencentBlock.ns21452.oracleGeneral.zst S3FIFO-1 cache size    14401, 4056050 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns21452.oracleGeneral.zst S3FIFO-1 cache size    48004, 4056050 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns21452.oracleGeneral.zst S3FIFO-1 cache size    96009, 4056050 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns21452.oracleGeneral.zst S3FIFO-1 cache size   192018, 4056050 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns21452.oracleGeneral.zst S3FIFO-1 cache size   384036, 4056050 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns21452.oracleGeneral.zst clock2 cache size      480, 4056050 req, miss ratio 0.5485, byte miss ratio 0.5485
result/tencentBlock.ns21452.oracleGeneral.zst clock2 cache size     1440, 4056050 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns21452.oracleGeneral.zst clock2 cache size     4800, 4056050 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns21452.oracleGeneral.zst clock2 cache size    14401, 4056050 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns21452.oracleGeneral.zst clock2 cache size    48004, 4056050 req, miss ratio 0.2273, byte miss ratio 0.2273
