result/tencentBlock.ns6624.oracleGeneral.zst ARC cache size      156, 5510923 req, miss ratio 0.4389, byte miss ratio 0.4389
result/tencentBlock.ns6624.oracleGeneral.zst ARC cache size      470, 5510923 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns6624.oracleGeneral.zst ARC cache size     1567, 5510923 req, miss ratio 0.1957, byte miss ratio 0.1957
result/tencentBlock.ns6624.oracleGeneral.zst ARC cache size     4702, 5510923 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns6624.oracleGeneral.zst ARC cache size    15673, 5510923 req, miss ratio 0.1490, byte miss ratio 0.1490
result/tencentBlock.ns6624.oracleGeneral.zst ARC cache size    31347, 5510923 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns6624.oracleGeneral.zst ARC cache size    62694, 5510923 req, miss ratio 0.0806, byte miss ratio 0.0806
result/tencentBlock.ns6624.oracleGeneral.zst ARC cache size   125388, 5510923 req, miss ratio 0.0300, byte miss ratio 0.0300
result/tencentBlock.ns6624.oracleGeneral.zst Clock cache size      156, 5510923 req, miss ratio 0.5976, byte miss ratio 0.5976
result/tencentBlock.ns6624.oracleGeneral.zst Clock cache size      470, 5510923 req, miss ratio 0.2952, byte miss ratio 0.2952
result/tencentBlock.ns6624.oracleGeneral.zst Clock cache size     1567, 5510923 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns6624.oracleGeneral.zst Clock cache size     4702, 5510923 req, miss ratio 0.1821, byte miss ratio 0.1821
result/tencentBlock.ns6624.oracleGeneral.zst Clock cache size    15673, 5510923 req, miss ratio 0.1541, byte miss ratio 0.1541
result/tencentBlock.ns6624.oracleGeneral.zst Clock cache size    31347, 5510923 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns6624.oracleGeneral.zst Clock cache size    62694, 5510923 req, miss ratio 0.0821, byte miss ratio 0.0821
result/tencentBlock.ns6624.oracleGeneral.zst Clock cache size   125388, 5510923 req, miss ratio 0.0308, byte miss ratio 0.0308
result/tencentBlock.ns6624.oracleGeneral.zst LRU cache size      156, 5510923 req, miss ratio 0.6045, byte miss ratio 0.6045
result/tencentBlock.ns6624.oracleGeneral.zst LRU cache size      470, 5510923 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns6624.oracleGeneral.zst LRU cache size     1567, 5510923 req, miss ratio 0.2268, byte miss ratio 0.2268
result/tencentBlock.ns6624.oracleGeneral.zst LRU cache size     4702, 5510923 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns6624.oracleGeneral.zst LRU cache size    15673, 5510923 req, miss ratio 0.1541, byte miss ratio 0.1541
result/tencentBlock.ns6624.oracleGeneral.zst LRU cache size    31347, 5510923 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns6624.oracleGeneral.zst LRU cache size    62694, 5510923 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns6624.oracleGeneral.zst LRU cache size   125388, 5510923 req, miss ratio 0.0303, byte miss ratio 0.0303
result/tencentBlock.ns6624.oracleGeneral.zst LIRS cache size      156, 5510923 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns6624.oracleGeneral.zst LIRS cache size      470, 5510923 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns6624.oracleGeneral.zst LIRS cache size     1567, 5510923 req, miss ratio 0.1990, byte miss ratio 0.1990
result/tencentBlock.ns6624.oracleGeneral.zst LIRS cache size     4702, 5510923 req, miss ratio 0.1786, byte miss ratio 0.1786
result/tencentBlock.ns6624.oracleGeneral.zst LIRS cache size    15673, 5510923 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns6624.oracleGeneral.zst LIRS cache size    31347, 5510923 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns6624.oracleGeneral.zst LIRS cache size    62694, 5510923 req, miss ratio 0.0709, byte miss ratio 0.0709
result/tencentBlock.ns6624.oracleGeneral.zst LIRS cache size   125388, 5510923 req, miss ratio 0.0302, byte miss ratio 0.0302
result/tencentBlock.ns6624.oracleGeneral.zst S3FIFO-1 cache size      156, 5510923 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns6624.oracleGeneral.zst S3FIFO-1 cache size      470, 5510923 req, miss ratio 0.2560, byte miss ratio 0.2560
result/tencentBlock.ns6624.oracleGeneral.zst S3FIFO-1 cache size     1567, 5510923 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns6624.oracleGeneral.zst S3FIFO-1 cache size     4702, 5510923 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns6624.oracleGeneral.zst S3FIFO-1 cache size    15673, 5510923 req, miss ratio 0.1557, byte miss ratio 0.1557
result/tencentBlock.ns6624.oracleGeneral.zst S3FIFO-1 cache size    31347, 5510923 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns6624.oracleGeneral.zst S3FIFO-1 cache size    62694, 5510923 req, miss ratio 0.0753, byte miss ratio 0.0753
result/tencentBlock.ns6624.oracleGeneral.zst S3FIFO-1 cache size   125388, 5510923 req, miss ratio 0.0305, byte miss ratio 0.0305
result/tencentBlock.ns6624.oracleGeneral.zst clock2 cache size      156, 5510923 req, miss ratio 0.5992, byte miss ratio 0.5992
result/tencentBlock.ns6624.oracleGeneral.zst clock2 cache size      470, 5510923 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns6624.oracleGeneral.zst clock2 cache size     1567, 5510923 req, miss ratio 0.2208, byte miss ratio 0.2208
result/tencentBlock.ns6624.oracleGeneral.zst clock2 cache size     4702, 5510923 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns6624.oracleGeneral.zst clock2 cache size    15673, 5510923 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns6624.oracleGeneral.zst clock2 cache size    31347, 5510923 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns6624.oracleGeneral.zst clock2 cache size    62694, 5510923 req, miss ratio 0.0829, byte miss ratio 0.0829
result/tencentBlock.ns6624.oracleGeneral.zst clock2 cache size   125388, 5510923 req, miss ratio 0.0306, byte miss ratio 0.0306
result/tencentBlock.ns6624.oracleGeneral.zst Cacheus cache size      156, 5510923 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns6624.oracleGeneral.zst Cacheus cache size      470, 5510923 req, miss ratio 0.2839, byte miss ratio 0.2839
result/tencentBlock.ns6624.oracleGeneral.zst Cacheus cache size     1567, 5510923 req, miss ratio 0.2006, byte miss ratio 0.2006
result/tencentBlock.ns6624.oracleGeneral.zst Cacheus cache size     4702, 5510923 req, miss ratio 0.1744, byte miss ratio 0.1744
