result/tencentBlock.ns3247.oracleGeneral.zst LeCaR cache size      207, 1680320 req, miss ratio 0.4163, byte miss ratio 0.4163
result/tencentBlock.ns3247.oracleGeneral.zst LeCaR cache size      622, 1680320 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns3247.oracleGeneral.zst LeCaR cache size     2073, 1680320 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns3247.oracleGeneral.zst LeCaR cache size     6221, 1680320 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns3247.oracleGeneral.zst LeCaR cache size    20738, 1680320 req, miss ratio 0.3476, byte miss ratio 0.3476
result/tencentBlock.ns3247.oracleGeneral.zst LeCaR cache size    41477, 1680320 req, miss ratio 0.3195, byte miss ratio 0.3195
result/tencentBlock.ns3247.oracleGeneral.zst LeCaR cache size    82954, 1680320 req, miss ratio 0.1651, byte miss ratio 0.1651
result/tencentBlock.ns3247.oracleGeneral.zst LeCaR cache size   165908, 1680320 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns3247.oracleGeneral.zst LRU cache size      207, 1680320 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns3247.oracleGeneral.zst LRU cache size      622, 1680320 req, miss ratio 0.4020, byte miss ratio 0.4020
result/tencentBlock.ns3247.oracleGeneral.zst LRU cache size     2073, 1680320 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns3247.oracleGeneral.zst LRU cache size     6221, 1680320 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns3247.oracleGeneral.zst LRU cache size    20738, 1680320 req, miss ratio 0.3485, byte miss ratio 0.3485
result/tencentBlock.ns3247.oracleGeneral.zst LRU cache size    41477, 1680320 req, miss ratio 0.3223, byte miss ratio 0.3223
result/tencentBlock.ns3247.oracleGeneral.zst LRU cache size    82954, 1680320 req, miss ratio 0.1698, byte miss ratio 0.1698
