result/tencentBlock.ns3378.oracleGeneral.zst S3FIFO-1 cache size      270, 2047599 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns3378.oracleGeneral.zst S3FIFO-1 cache size      810, 2047599 req, miss ratio 0.4394, byte miss ratio 0.4394
result/tencentBlock.ns3378.oracleGeneral.zst S3FIFO-1 cache size     2701, 2047599 req, miss ratio 0.3502, byte miss ratio 0.3502
result/tencentBlock.ns3378.oracleGeneral.zst S3FIFO-1 cache size     8104, 2047599 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns3378.oracleGeneral.zst S3FIFO-1 cache size    27014, 2047599 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns3378.oracleGeneral.zst S3FIFO-1 cache size    54028, 2047599 req, miss ratio 0.2273, byte miss ratio 0.2273
result/tencentBlock.ns3378.oracleGeneral.zst S3FIFO-1 cache size   108057, 2047599 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns3378.oracleGeneral.zst S3FIFO-1 cache size   216115, 2047599 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns3378.oracleGeneral.zst LeCaR cache size      270, 2047599 req, miss ratio 0.5053, byte miss ratio 0.5053
result/tencentBlock.ns3378.oracleGeneral.zst LeCaR cache size      810, 2047599 req, miss ratio 0.4582, byte miss ratio 0.4582
result/tencentBlock.ns3378.oracleGeneral.zst LeCaR cache size     2701, 2047599 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns3378.oracleGeneral.zst LeCaR cache size     8104, 2047599 req, miss ratio 0.3439, byte miss ratio 0.3439
result/tencentBlock.ns3378.oracleGeneral.zst LeCaR cache size    27014, 2047599 req, miss ratio 0.2803, byte miss ratio 0.2803
result/tencentBlock.ns3378.oracleGeneral.zst LeCaR cache size    54028, 2047599 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns3378.oracleGeneral.zst LeCaR cache size   108057, 2047599 req, miss ratio 0.1811, byte miss ratio 0.1811
result/tencentBlock.ns3378.oracleGeneral.zst LeCaR cache size   216115, 2047599 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns3378.oracleGeneral.zst FIFO cache size      270, 2047599 req, miss ratio 0.6155, byte miss ratio 0.6155
result/tencentBlock.ns3378.oracleGeneral.zst FIFO cache size      810, 2047599 req, miss ratio 0.5003, byte miss ratio 0.5003
result/tencentBlock.ns3378.oracleGeneral.zst FIFO cache size     2701, 2047599 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns3378.oracleGeneral.zst FIFO cache size     8104, 2047599 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns3378.oracleGeneral.zst FIFO cache size    27014, 2047599 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns3378.oracleGeneral.zst FIFO cache size    54028, 2047599 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns3378.oracleGeneral.zst FIFO cache size   108057, 2047599 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns3378.oracleGeneral.zst FIFO cache size   216115, 2047599 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns3378.oracleGeneral.zst ARC cache size      270, 2047599 req, miss ratio 0.4907, byte miss ratio 0.4907
result/tencentBlock.ns3378.oracleGeneral.zst ARC cache size      810, 2047599 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns3378.oracleGeneral.zst ARC cache size     2701, 2047599 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns3378.oracleGeneral.zst ARC cache size     8104, 2047599 req, miss ratio 0.3370, byte miss ratio 0.3370
result/tencentBlock.ns3378.oracleGeneral.zst ARC cache size    27014, 2047599 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns3378.oracleGeneral.zst ARC cache size    54028, 2047599 req, miss ratio 0.2323, byte miss ratio 0.2323
result/tencentBlock.ns3378.oracleGeneral.zst ARC cache size   108057, 2047599 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns3378.oracleGeneral.zst ARC cache size   216115, 2047599 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns3378.oracleGeneral.zst Cacheus cache size      270, 2047599 req, miss ratio 0.4914, byte miss ratio 0.4914
result/tencentBlock.ns3378.oracleGeneral.zst Cacheus cache size      810, 2047599 req, miss ratio 0.4465, byte miss ratio 0.4465
