result/tencentBlock.ns8989.oracleGeneral.zst LRU cache size      198, 1941042 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns8989.oracleGeneral.zst LRU cache size      596, 1941042 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns8989.oracleGeneral.zst LRU cache size     1988, 1941042 req, miss ratio 0.4158, byte miss ratio 0.4158
result/tencentBlock.ns8989.oracleGeneral.zst LRU cache size     5966, 1941042 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns8989.oracleGeneral.zst LRU cache size    19887, 1941042 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns8989.oracleGeneral.zst LRU cache size    39775, 1941042 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns8989.oracleGeneral.zst LRU cache size    79550, 1941042 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns8989.oracleGeneral.zst LRU cache size   159100, 1941042 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns8989.oracleGeneral.zst Clock cache size      198, 1941042 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns8989.oracleGeneral.zst Clock cache size      596, 1941042 req, miss ratio 0.4229, byte miss ratio 0.4229
result/tencentBlock.ns8989.oracleGeneral.zst Clock cache size     1988, 1941042 req, miss ratio 0.4158, byte miss ratio 0.4158
result/tencentBlock.ns8989.oracleGeneral.zst Clock cache size     5966, 1941042 req, miss ratio 0.4140, byte miss ratio 0.4140
result/tencentBlock.ns8989.oracleGeneral.zst Clock cache size    19887, 1941042 req, miss ratio 0.3765, byte miss ratio 0.3765
result/tencentBlock.ns8989.oracleGeneral.zst Clock cache size    39775, 1941042 req, miss ratio 0.3378, byte miss ratio 0.3378
result/tencentBlock.ns8989.oracleGeneral.zst Clock cache size    79550, 1941042 req, miss ratio 0.2531, byte miss ratio 0.2531
result/tencentBlock.ns8989.oracleGeneral.zst Clock cache size   159100, 1941042 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns8989.oracleGeneral.zst clock2 cache size      198, 1941042 req, miss ratio 0.4458, byte miss ratio 0.4458
result/tencentBlock.ns8989.oracleGeneral.zst clock2 cache size      596, 1941042 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns8989.oracleGeneral.zst clock2 cache size     1988, 1941042 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns8989.oracleGeneral.zst clock2 cache size     5966, 1941042 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns8989.oracleGeneral.zst clock2 cache size    19887, 1941042 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns8989.oracleGeneral.zst clock2 cache size    39775, 1941042 req, miss ratio 0.3542, byte miss ratio 0.3542
result/tencentBlock.ns8989.oracleGeneral.zst clock2 cache size    79550, 1941042 req, miss ratio 0.2649, byte miss ratio 0.2649
result/tencentBlock.ns8989.oracleGeneral.zst clock2 cache size   159100, 1941042 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns8989.oracleGeneral.zst Cacheus cache size      198, 1941042 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns8989.oracleGeneral.zst Cacheus cache size      596, 1941042 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns8989.oracleGeneral.zst Cacheus cache size     1988, 1941042 req, miss ratio 0.4149, byte miss ratio 0.4149
result/tencentBlock.ns8989.oracleGeneral.zst Cacheus cache size     5966, 1941042 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns8989.oracleGeneral.zst Cacheus cache size    19887, 1941042 req, miss ratio 0.3769, byte miss ratio 0.3769
result/tencentBlock.ns8989.oracleGeneral.zst Cacheus cache size    39775, 1941042 req, miss ratio 0.3270, byte miss ratio 0.3270
result/tencentBlock.ns8989.oracleGeneral.zst Cacheus cache size    79550, 1941042 req, miss ratio 0.2415, byte miss ratio 0.2415
result/tencentBlock.ns8989.oracleGeneral.zst Cacheus cache size   159100, 1941042 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns8989.oracleGeneral.zst LHD cache size      198, 1941042 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns8989.oracleGeneral.zst LHD cache size      596, 1941042 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns8989.oracleGeneral.zst LHD cache size     1988, 1941042 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns8989.oracleGeneral.zst LHD cache size     5966, 1941042 req, miss ratio 0.4104, byte miss ratio 0.4104
result/tencentBlock.ns8989.oracleGeneral.zst LHD cache size    19887, 1941042 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns8989.oracleGeneral.zst LHD cache size    39775, 1941042 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns8989.oracleGeneral.zst LHD cache size    79550, 1941042 req, miss ratio 0.1992, byte miss ratio 0.1992
result/tencentBlock.ns8989.oracleGeneral.zst LHD cache size   159100, 1941042 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns8989.oracleGeneral.zst S3FIFO-1 cache size      198, 1941042 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns8989.oracleGeneral.zst S3FIFO-1 cache size      596, 1941042 req, miss ratio 0.4173, byte miss ratio 0.4173
result/tencentBlock.ns8989.oracleGeneral.zst S3FIFO-1 cache size     1988, 1941042 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns8989.oracleGeneral.zst S3FIFO-1 cache size     5966, 1941042 req, miss ratio 0.4133, byte miss ratio 0.4133
result/tencentBlock.ns8989.oracleGeneral.zst S3FIFO-1 cache size    19887, 1941042 req, miss ratio 0.3689, byte miss ratio 0.3689
