result/tencentBlock.ns21399.oracleGeneral.zst LRU cache size      105, 5254297 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns21399.oracleGeneral.zst LRU cache size      316, 5254297 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns21399.oracleGeneral.zst LRU cache size     1055, 5254297 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns21399.oracleGeneral.zst LRU cache size     3167, 5254297 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns21399.oracleGeneral.zst LRU cache size    10559, 5254297 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns21399.oracleGeneral.zst LRU cache size    21119, 5254297 req, miss ratio 0.0661, byte miss ratio 0.0661
result/tencentBlock.ns21399.oracleGeneral.zst LRU cache size    42238, 5254297 req, miss ratio 0.0263, byte miss ratio 0.0263
result/tencentBlock.ns21399.oracleGeneral.zst LRU cache size    84476, 5254297 req, miss ratio 0.0202, byte miss ratio 0.0202
result/tencentBlock.ns21399.oracleGeneral.zst Clock cache size      105, 5254297 req, miss ratio 0.3909, byte miss ratio 0.3909
result/tencentBlock.ns21399.oracleGeneral.zst Clock cache size      316, 5254297 req, miss ratio 0.1992, byte miss ratio 0.1992
result/tencentBlock.ns21399.oracleGeneral.zst Clock cache size     1055, 5254297 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns21399.oracleGeneral.zst Clock cache size     3167, 5254297 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns21399.oracleGeneral.zst Clock cache size    10559, 5254297 req, miss ratio 0.1127, byte miss ratio 0.1127
result/tencentBlock.ns21399.oracleGeneral.zst Clock cache size    21119, 5254297 req, miss ratio 0.0690, byte miss ratio 0.0690
result/tencentBlock.ns21399.oracleGeneral.zst Clock cache size    42238, 5254297 req, miss ratio 0.0270, byte miss ratio 0.0270
result/tencentBlock.ns21399.oracleGeneral.zst Clock cache size    84476, 5254297 req, miss ratio 0.0204, byte miss ratio 0.0204
result/tencentBlock.ns21399.oracleGeneral.zst FIFO cache size      105, 5254297 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns21399.oracleGeneral.zst FIFO cache size      316, 5254297 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns21399.oracleGeneral.zst FIFO cache size     1055, 5254297 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns21399.oracleGeneral.zst FIFO cache size     3167, 5254297 req, miss ratio 0.1497, byte miss ratio 0.1497
