result/tencentBlock.ns11477.oracleGeneral.zst FIFO cache size      315, 2888258 req, miss ratio 0.6118, byte miss ratio 0.6118
result/tencentBlock.ns11477.oracleGeneral.zst FIFO cache size      946, 2888258 req, miss ratio 0.4895, byte miss ratio 0.4895
result/tencentBlock.ns11477.oracleGeneral.zst FIFO cache size     3154, 2888258 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns11477.oracleGeneral.zst FIFO cache size     9463, 2888258 req, miss ratio 0.3348, byte miss ratio 0.3348
result/tencentBlock.ns11477.oracleGeneral.zst FIFO cache size    31543, 2888258 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns11477.oracleGeneral.zst FIFO cache size    63087, 2888258 req, miss ratio 0.2122, byte miss ratio 0.2122
result/tencentBlock.ns11477.oracleGeneral.zst FIFO cache size   126175, 2888258 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns11477.oracleGeneral.zst FIFO cache size   252351, 2888258 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns11477.oracleGeneral.zst LIRS cache size      315, 2888258 req, miss ratio 0.5422, byte miss ratio 0.5422
result/tencentBlock.ns11477.oracleGeneral.zst LIRS cache size      946, 2888258 req, miss ratio 0.4331, byte miss ratio 0.4331
result/tencentBlock.ns11477.oracleGeneral.zst LIRS cache size     3154, 2888258 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns11477.oracleGeneral.zst LIRS cache size     9463, 2888258 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns11477.oracleGeneral.zst LIRS cache size    31543, 2888258 req, miss ratio 0.2566, byte miss ratio 0.2566
result/tencentBlock.ns11477.oracleGeneral.zst LIRS cache size    63087, 2888258 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns11477.oracleGeneral.zst LIRS cache size   126175, 2888258 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns11477.oracleGeneral.zst LIRS cache size   252351, 2888258 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns11477.oracleGeneral.zst clock2 cache size      315, 2888258 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns11477.oracleGeneral.zst clock2 cache size      946, 2888258 req, miss ratio 0.4529, byte miss ratio 0.4529
result/tencentBlock.ns11477.oracleGeneral.zst clock2 cache size     3154, 2888258 req, miss ratio 0.3406, byte miss ratio 0.3406
result/tencentBlock.ns11477.oracleGeneral.zst clock2 cache size     9463, 2888258 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns11477.oracleGeneral.zst clock2 cache size    31543, 2888258 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns11477.oracleGeneral.zst clock2 cache size    63087, 2888258 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns11477.oracleGeneral.zst clock2 cache size   126175, 2888258 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns11477.oracleGeneral.zst clock2 cache size   252351, 2888258 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns11477.oracleGeneral.zst LRU cache size      315, 2888258 req, miss ratio 0.5238, byte miss ratio 0.5238
result/tencentBlock.ns11477.oracleGeneral.zst LRU cache size      946, 2888258 req, miss ratio 0.4489, byte miss ratio 0.4489
result/tencentBlock.ns11477.oracleGeneral.zst LRU cache size     3154, 2888258 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns11477.oracleGeneral.zst LRU cache size     9463, 2888258 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns11477.oracleGeneral.zst LRU cache size    31543, 2888258 req, miss ratio 0.2590, byte miss ratio 0.2590
