result/tencentBlock.ns20012.oracleGeneral.zst ARC cache size      347, 3895232 req, miss ratio 0.5071, byte miss ratio 0.5071
result/tencentBlock.ns20012.oracleGeneral.zst ARC cache size     1042, 3895232 req, miss ratio 0.3492, byte miss ratio 0.3492
result/tencentBlock.ns20012.oracleGeneral.zst ARC cache size     3473, 3895232 req, miss ratio 0.2471, byte miss ratio 0.2471
result/tencentBlock.ns20012.oracleGeneral.zst ARC cache size    10420, 3895232 req, miss ratio 0.2146, byte miss ratio 0.2146
result/tencentBlock.ns20012.oracleGeneral.zst ARC cache size    34736, 3895232 req, miss ratio 0.1557, byte miss ratio 0.1557
result/tencentBlock.ns20012.oracleGeneral.zst ARC cache size    69472, 3895232 req, miss ratio 0.1245, byte miss ratio 0.1245
result/tencentBlock.ns20012.oracleGeneral.zst ARC cache size   138944, 3895232 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns20012.oracleGeneral.zst ARC cache size   277889, 3895232 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns20012.oracleGeneral.zst LHD cache size      347, 3895232 req, miss ratio 0.5169, byte miss ratio 0.5169
result/tencentBlock.ns20012.oracleGeneral.zst LHD cache size     1042, 3895232 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns20012.oracleGeneral.zst LHD cache size     3473, 3895232 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns20012.oracleGeneral.zst LHD cache size    10420, 3895232 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns20012.oracleGeneral.zst LHD cache size    34736, 3895232 req, miss ratio 0.1552, byte miss ratio 0.1552
result/tencentBlock.ns20012.oracleGeneral.zst LHD cache size    69472, 3895232 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns20012.oracleGeneral.zst LHD cache size   138944, 3895232 req, miss ratio 0.0988, byte miss ratio 0.0988
result/tencentBlock.ns20012.oracleGeneral.zst LHD cache size   277889, 3895232 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns20012.oracleGeneral.zst LRU cache size      347, 3895232 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns20012.oracleGeneral.zst LRU cache size     1042, 3895232 req, miss ratio 0.4036, byte miss ratio 0.4036
result/tencentBlock.ns20012.oracleGeneral.zst LRU cache size     3473, 3895232 req, miss ratio 0.2615, byte miss ratio 0.2615
result/tencentBlock.ns20012.oracleGeneral.zst LRU cache size    10420, 3895232 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns20012.oracleGeneral.zst LRU cache size    34736, 3895232 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns20012.oracleGeneral.zst LRU cache size    69472, 3895232 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns20012.oracleGeneral.zst LRU cache size   138944, 3895232 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns20012.oracleGeneral.zst LRU cache size   277889, 3895232 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns20012.oracleGeneral.zst clock2 cache size      347, 3895232 req, miss ratio 0.5222, byte miss ratio 0.5222
result/tencentBlock.ns20012.oracleGeneral.zst clock2 cache size     1042, 3895232 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns20012.oracleGeneral.zst clock2 cache size     3473, 3895232 req, miss ratio 0.2503, byte miss ratio 0.2503
result/tencentBlock.ns20012.oracleGeneral.zst clock2 cache size    10420, 3895232 req, miss ratio 0.2220, byte miss ratio 0.2220
result/tencentBlock.ns20012.oracleGeneral.zst clock2 cache size    34736, 3895232 req, miss ratio 0.1631, byte miss ratio 0.1631
result/tencentBlock.ns20012.oracleGeneral.zst clock2 cache size    69472, 3895232 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns20012.oracleGeneral.zst clock2 cache size   138944, 3895232 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns20012.oracleGeneral.zst clock2 cache size   277889, 3895232 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns20012.oracleGeneral.zst S3FIFO-1 cache size      347, 3895232 req, miss ratio 0.5170, byte miss ratio 0.5170
result/tencentBlock.ns20012.oracleGeneral.zst S3FIFO-1 cache size     1042, 3895232 req, miss ratio 0.3359, byte miss ratio 0.3359
result/tencentBlock.ns20012.oracleGeneral.zst S3FIFO-1 cache size     3473, 3895232 req, miss ratio 0.2492, byte miss ratio 0.2492
result/tencentBlock.ns20012.oracleGeneral.zst S3FIFO-1 cache size    10420, 3895232 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns20012.oracleGeneral.zst S3FIFO-1 cache size    34736, 3895232 req, miss ratio 0.1662, byte miss ratio 0.1662
