result/tencentBlock.ns10829.oracleGeneral.zst LIRS cache size      481, 5524750 req, miss ratio 0.6803, byte miss ratio 0.6803
result/tencentBlock.ns10829.oracleGeneral.zst LIRS cache size     1445, 5524750 req, miss ratio 0.6392, byte miss ratio 0.6392
result/tencentBlock.ns10829.oracleGeneral.zst LIRS cache size     4819, 5524750 req, miss ratio 0.5420, byte miss ratio 0.5420
result/tencentBlock.ns10829.oracleGeneral.zst LIRS cache size    14458, 5524750 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns10829.oracleGeneral.zst LIRS cache size    48194, 5524750 req, miss ratio 0.2143, byte miss ratio 0.2143
result/tencentBlock.ns10829.oracleGeneral.zst LIRS cache size    96389, 5524750 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns10829.oracleGeneral.zst LIRS cache size   192778, 5524750 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns10829.oracleGeneral.zst LIRS cache size   385556, 5524750 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns10829.oracleGeneral.zst ARC cache size      481, 5524750 req, miss ratio 0.6669, byte miss ratio 0.6669
result/tencentBlock.ns10829.oracleGeneral.zst ARC cache size     1445, 5524750 req, miss ratio 0.6295, byte miss ratio 0.6295
result/tencentBlock.ns10829.oracleGeneral.zst ARC cache size     4819, 5524750 req, miss ratio 0.5465, byte miss ratio 0.5465
result/tencentBlock.ns10829.oracleGeneral.zst ARC cache size    14458, 5524750 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns10829.oracleGeneral.zst ARC cache size    48194, 5524750 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns10829.oracleGeneral.zst ARC cache size    96389, 5524750 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns10829.oracleGeneral.zst ARC cache size   192778, 5524750 req, miss ratio 0.1014, byte miss ratio 0.1014
result/tencentBlock.ns10829.oracleGeneral.zst ARC cache size   385556, 5524750 req, miss ratio 0.0876, byte miss ratio 0.0876
result/tencentBlock.ns10829.oracleGeneral.zst FIFO cache size      481, 5524750 req, miss ratio 0.7473, byte miss ratio 0.7473
result/tencentBlock.ns10829.oracleGeneral.zst FIFO cache size     1445, 5524750 req, miss ratio 0.6852, byte miss ratio 0.6852
result/tencentBlock.ns10829.oracleGeneral.zst FIFO cache size     4819, 5524750 req, miss ratio 0.6274, byte miss ratio 0.6274
result/tencentBlock.ns10829.oracleGeneral.zst FIFO cache size    14458, 5524750 req, miss ratio 0.5453, byte miss ratio 0.5453
result/tencentBlock.ns10829.oracleGeneral.zst FIFO cache size    48194, 5524750 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns10829.oracleGeneral.zst FIFO cache size    96389, 5524750 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns10829.oracleGeneral.zst FIFO cache size   192778, 5524750 req, miss ratio 0.1354, byte miss ratio 0.1354
result/tencentBlock.ns10829.oracleGeneral.zst FIFO cache size   385556, 5524750 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns10829.oracleGeneral.zst clock2 cache size      481, 5524750 req, miss ratio 0.6894, byte miss ratio 0.6894
result/tencentBlock.ns10829.oracleGeneral.zst clock2 cache size     1445, 5524750 req, miss ratio 0.6512, byte miss ratio 0.6512
result/tencentBlock.ns10829.oracleGeneral.zst clock2 cache size     4819, 5524750 req, miss ratio 0.6053, byte miss ratio 0.6053
