result/tencentBlock.ns1371.oracleGeneral.zst FIFO cache size      174, 1689323 req, miss ratio 0.4028, byte miss ratio 0.4028
result/tencentBlock.ns1371.oracleGeneral.zst FIFO cache size      523, 1689323 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns1371.oracleGeneral.zst FIFO cache size     1746, 1689323 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns1371.oracleGeneral.zst FIFO cache size     5238, 1689323 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns1371.oracleGeneral.zst FIFO cache size    17462, 1689323 req, miss ratio 0.2010, byte miss ratio 0.2010
result/tencentBlock.ns1371.oracleGeneral.zst FIFO cache size    34924, 1689323 req, miss ratio 0.1676, byte miss ratio 0.1676
result/tencentBlock.ns1371.oracleGeneral.zst FIFO cache size    69848, 1689323 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns1371.oracleGeneral.zst FIFO cache size   139696, 1689323 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns1371.oracleGeneral.zst Cacheus cache size      174, 1689323 req, miss ratio 0.3525, byte miss ratio 0.3525
result/tencentBlock.ns1371.oracleGeneral.zst Cacheus cache size      523, 1689323 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns1371.oracleGeneral.zst Cacheus cache size     1746, 1689323 req, miss ratio 0.2460, byte miss ratio 0.2460
result/tencentBlock.ns1371.oracleGeneral.zst Cacheus cache size     5238, 1689323 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns1371.oracleGeneral.zst Cacheus cache size    17462, 1689323 req, miss ratio 0.1911, byte miss ratio 0.1911
result/tencentBlock.ns1371.oracleGeneral.zst Cacheus cache size    34924, 1689323 req, miss ratio 0.1562, byte miss ratio 0.1562
result/tencentBlock.ns1371.oracleGeneral.zst Cacheus cache size    69848, 1689323 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns1371.oracleGeneral.zst Cacheus cache size   139696, 1689323 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns1371.oracleGeneral.zst LRU cache size      174, 1689323 req, miss ratio 0.3658, byte miss ratio 0.3658
result/tencentBlock.ns1371.oracleGeneral.zst LRU cache size      523, 1689323 req, miss ratio 0.3093, byte miss ratio 0.3093
result/tencentBlock.ns1371.oracleGeneral.zst LRU cache size     1746, 1689323 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns1371.oracleGeneral.zst LRU cache size     5238, 1689323 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns1371.oracleGeneral.zst LRU cache size    17462, 1689323 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns1371.oracleGeneral.zst LRU cache size    34924, 1689323 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns1371.oracleGeneral.zst LRU cache size    69848, 1689323 req, miss ratio 0.1154, byte miss ratio 0.1154
