result/tencentBlock.ns7321.oracleGeneral.zst LIRS cache size      549, 5683091 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns7321.oracleGeneral.zst LIRS cache size     1649, 5683091 req, miss ratio 0.3681, byte miss ratio 0.3681
result/tencentBlock.ns7321.oracleGeneral.zst LIRS cache size     5499, 5683091 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns7321.oracleGeneral.zst LIRS cache size    16497, 5683091 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns7321.oracleGeneral.zst LIRS cache size    54992, 5683091 req, miss ratio 0.2033, byte miss ratio 0.2033
result/tencentBlock.ns7321.oracleGeneral.zst LIRS cache size   109985, 5683091 req, miss ratio 0.1636, byte miss ratio 0.1636
result/tencentBlock.ns7321.oracleGeneral.zst LIRS cache size   219971, 5683091 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns7321.oracleGeneral.zst LIRS cache size   439942, 5683091 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns7321.oracleGeneral.zst Clock cache size      549, 5683091 req, miss ratio 0.5183, byte miss ratio 0.5183
result/tencentBlock.ns7321.oracleGeneral.zst Clock cache size     1649, 5683091 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns7321.oracleGeneral.zst Clock cache size     5499, 5683091 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns7321.oracleGeneral.zst Clock cache size    16497, 5683091 req, miss ratio 0.2520, byte miss ratio 0.2520
result/tencentBlock.ns7321.oracleGeneral.zst Clock cache size    54992, 5683091 req, miss ratio 0.2014, byte miss ratio 0.2014
result/tencentBlock.ns7321.oracleGeneral.zst Clock cache size   109985, 5683091 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns7321.oracleGeneral.zst Clock cache size   219971, 5683091 req, miss ratio 0.1162, byte miss ratio 0.1162
result/tencentBlock.ns7321.oracleGeneral.zst Clock cache size   439942, 5683091 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns7321.oracleGeneral.zst LRU cache size      549, 5683091 req, miss ratio 0.5294, byte miss ratio 0.5294
result/tencentBlock.ns7321.oracleGeneral.zst LRU cache size     1649, 5683091 req, miss ratio 0.3942, byte miss ratio 0.3942
