result/tencentBlock.ns20951.oracleGeneral.zst clock2 cache size      134, 2009568 req, miss ratio 0.4524, byte miss ratio 0.4524
result/tencentBlock.ns20951.oracleGeneral.zst clock2 cache size      403, 2009568 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns20951.oracleGeneral.zst clock2 cache size     1343, 2009568 req, miss ratio 0.3631, byte miss ratio 0.3631
result/tencentBlock.ns20951.oracleGeneral.zst clock2 cache size     4031, 2009568 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns20951.oracleGeneral.zst clock2 cache size    13438, 2009568 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns20951.oracleGeneral.zst clock2 cache size    26876, 2009568 req, miss ratio 0.1915, byte miss ratio 0.1915
result/tencentBlock.ns20951.oracleGeneral.zst clock2 cache size    53753, 2009568 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns20951.oracleGeneral.zst clock2 cache size   107507, 2009568 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns20951.oracleGeneral.zst LHD cache size      134, 2009568 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns20951.oracleGeneral.zst LHD cache size      403, 2009568 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns20951.oracleGeneral.zst LHD cache size     1343, 2009568 req, miss ratio 0.3601, byte miss ratio 0.3601
result/tencentBlock.ns20951.oracleGeneral.zst LHD cache size     4031, 2009568 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns20951.oracleGeneral.zst LHD cache size    13438, 2009568 req, miss ratio 0.2654, byte miss ratio 0.2654
result/tencentBlock.ns20951.oracleGeneral.zst LHD cache size    26876, 2009568 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns20951.oracleGeneral.zst LHD cache size    53753, 2009568 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns20951.oracleGeneral.zst LHD cache size   107507, 2009568 req, miss ratio 0.0680, byte miss ratio 0.0680
result/tencentBlock.ns20951.oracleGeneral.zst LRU cache size      134, 2009568 req, miss ratio 0.4804, byte miss ratio 0.4804
result/tencentBlock.ns20951.oracleGeneral.zst LRU cache size      403, 2009568 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns20951.oracleGeneral.zst LRU cache size     1343, 2009568 req, miss ratio 0.3684, byte miss ratio 0.3684
result/tencentBlock.ns20951.oracleGeneral.zst LRU cache size     4031, 2009568 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns20951.oracleGeneral.zst LRU cache size    13438, 2009568 req, miss ratio 0.2779, byte miss ratio 0.2779
result/tencentBlock.ns20951.oracleGeneral.zst LRU cache size    26876, 2009568 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns20951.oracleGeneral.zst LRU cache size    53753, 2009568 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns20951.oracleGeneral.zst LRU cache size   107507, 2009568 req, miss ratio 0.0673, byte miss ratio 0.0673
result/tencentBlock.ns20951.oracleGeneral.zst S3FIFO-1 cache size      134, 2009568 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns20951.oracleGeneral.zst S3FIFO-1 cache size      403, 2009568 req, miss ratio 0.3833, byte miss ratio 0.3833
result/tencentBlock.ns20951.oracleGeneral.zst S3FIFO-1 cache size     1343, 2009568 req, miss ratio 0.3346, byte miss ratio 0.3346
result/tencentBlock.ns20951.oracleGeneral.zst S3FIFO-1 cache size     4031, 2009568 req, miss ratio 0.3016, byte miss ratio 0.3016
result/tencentBlock.ns20951.oracleGeneral.zst S3FIFO-1 cache size    13438, 2009568 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns20951.oracleGeneral.zst S3FIFO-1 cache size    26876, 2009568 req, miss ratio 0.1806, byte miss ratio 0.1806
result/tencentBlock.ns20951.oracleGeneral.zst S3FIFO-1 cache size    53753, 2009568 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns20951.oracleGeneral.zst S3FIFO-1 cache size   107507, 2009568 req, miss ratio 0.0684, byte miss ratio 0.0684
result/tencentBlock.ns20951.oracleGeneral.zst FIFO cache size      134, 2009568 req, miss ratio 0.5934, byte miss ratio 0.5934
result/tencentBlock.ns20951.oracleGeneral.zst FIFO cache size      403, 2009568 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns20951.oracleGeneral.zst FIFO cache size     1343, 2009568 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns20951.oracleGeneral.zst FIFO cache size     4031, 2009568 req, miss ratio 0.3480, byte miss ratio 0.3480
result/tencentBlock.ns20951.oracleGeneral.zst FIFO cache size    13438, 2009568 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns20951.oracleGeneral.zst FIFO cache size    26876, 2009568 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns20951.oracleGeneral.zst FIFO cache size    53753, 2009568 req, miss ratio 0.1116, byte miss ratio 0.1116
result/tencentBlock.ns20951.oracleGeneral.zst FIFO cache size   107507, 2009568 req, miss ratio 0.0718, byte miss ratio 0.0718
result/tencentBlock.ns20951.oracleGeneral.zst Cacheus cache size      134, 2009568 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns20951.oracleGeneral.zst Cacheus cache size      403, 2009568 req, miss ratio 0.3835, byte miss ratio 0.3835
result/tencentBlock.ns20951.oracleGeneral.zst Cacheus cache size     1343, 2009568 req, miss ratio 0.3494, byte miss ratio 0.3494
result/tencentBlock.ns20951.oracleGeneral.zst Cacheus cache size     4031, 2009568 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns20951.oracleGeneral.zst Cacheus cache size    13438, 2009568 req, miss ratio 0.2657, byte miss ratio 0.2657
