result/tencentBlock.ns20193.oracleGeneral.zst LRU cache size      320, 6008324 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns20193.oracleGeneral.zst LRU cache size      962, 6008324 req, miss ratio 0.2810, byte miss ratio 0.2810
result/tencentBlock.ns20193.oracleGeneral.zst LRU cache size     3208, 6008324 req, miss ratio 0.2588, byte miss ratio 0.2588
result/tencentBlock.ns20193.oracleGeneral.zst LRU cache size     9626, 6008324 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns20193.oracleGeneral.zst LRU cache size    32087, 6008324 req, miss ratio 0.2024, byte miss ratio 0.2024
result/tencentBlock.ns20193.oracleGeneral.zst LRU cache size    64174, 6008324 req, miss ratio 0.1533, byte miss ratio 0.1533
result/tencentBlock.ns20193.oracleGeneral.zst LRU cache size   128349, 6008324 req, miss ratio 0.0673, byte miss ratio 0.0673
result/tencentBlock.ns20193.oracleGeneral.zst LRU cache size   256699, 6008324 req, miss ratio 0.0539, byte miss ratio 0.0539
result/tencentBlock.ns20193.oracleGeneral.zst S3FIFO-1 cache size      320, 6008324 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns20193.oracleGeneral.zst S3FIFO-1 cache size      962, 6008324 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns20193.oracleGeneral.zst S3FIFO-1 cache size     3208, 6008324 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns20193.oracleGeneral.zst S3FIFO-1 cache size     9626, 6008324 req, miss ratio 0.2261, byte miss ratio 0.2261
result/tencentBlock.ns20193.oracleGeneral.zst S3FIFO-1 cache size    32087, 6008324 req, miss ratio 0.1909, byte miss ratio 0.1909
result/tencentBlock.ns20193.oracleGeneral.zst S3FIFO-1 cache size    64174, 6008324 req, miss ratio 0.1389, byte miss ratio 0.1389
result/tencentBlock.ns20193.oracleGeneral.zst S3FIFO-1 cache size   128349, 6008324 req, miss ratio 0.0658, byte miss ratio 0.0658
result/tencentBlock.ns20193.oracleGeneral.zst S3FIFO-1 cache size   256699, 6008324 req, miss ratio 0.0543, byte miss ratio 0.0543
result/tencentBlock.ns20193.oracleGeneral.zst Clock cache size      320, 6008324 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns20193.oracleGeneral.zst Clock cache size      962, 6008324 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns20193.oracleGeneral.zst Clock cache size     3208, 6008324 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns20193.oracleGeneral.zst Clock cache size     9626, 6008324 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns20193.oracleGeneral.zst Clock cache size    32087, 6008324 req, miss ratio 0.2108, byte miss ratio 0.2108
result/tencentBlock.ns20193.oracleGeneral.zst Clock cache size    64174, 6008324 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns20193.oracleGeneral.zst Clock cache size   128349, 6008324 req, miss ratio 0.0719, byte miss ratio 0.0719
result/tencentBlock.ns20193.oracleGeneral.zst Clock cache size   256699, 6008324 req, miss ratio 0.0543, byte miss ratio 0.0543
result/tencentBlock.ns20193.oracleGeneral.zst clock2 cache size      320, 6008324 req, miss ratio 0.3256, byte miss ratio 0.3256
result/tencentBlock.ns20193.oracleGeneral.zst clock2 cache size      962, 6008324 req, miss ratio 0.2782, byte miss ratio 0.2782
result/tencentBlock.ns20193.oracleGeneral.zst clock2 cache size     3208, 6008324 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns20193.oracleGeneral.zst clock2 cache size     9626, 6008324 req, miss ratio 0.2366, byte miss ratio 0.2366
result/tencentBlock.ns20193.oracleGeneral.zst clock2 cache size    32087, 6008324 req, miss ratio 0.2138, byte miss ratio 0.2138
result/tencentBlock.ns20193.oracleGeneral.zst clock2 cache size    64174, 6008324 req, miss ratio 0.1605, byte miss ratio 0.1605
result/tencentBlock.ns20193.oracleGeneral.zst clock2 cache size   128349, 6008324 req, miss ratio 0.0727, byte miss ratio 0.0727
result/tencentBlock.ns20193.oracleGeneral.zst clock2 cache size   256699, 6008324 req, miss ratio 0.0543, byte miss ratio 0.0543
result/tencentBlock.ns20193.oracleGeneral.zst FIFO cache size      320, 6008324 req, miss ratio 0.4328, byte miss ratio 0.4328
result/tencentBlock.ns20193.oracleGeneral.zst FIFO cache size      962, 6008324 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns20193.oracleGeneral.zst FIFO cache size     3208, 6008324 req, miss ratio 0.2760, byte miss ratio 0.2760
result/tencentBlock.ns20193.oracleGeneral.zst FIFO cache size     9626, 6008324 req, miss ratio 0.2498, byte miss ratio 0.2498
result/tencentBlock.ns20193.oracleGeneral.zst FIFO cache size    32087, 6008324 req, miss ratio 0.2092, byte miss ratio 0.2092
result/tencentBlock.ns20193.oracleGeneral.zst FIFO cache size    64174, 6008324 req, miss ratio 0.1614, byte miss ratio 0.1614
result/tencentBlock.ns20193.oracleGeneral.zst FIFO cache size   128349, 6008324 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns20193.oracleGeneral.zst FIFO cache size   256699, 6008324 req, miss ratio 0.0634, byte miss ratio 0.0634
result/tencentBlock.ns20193.oracleGeneral.zst Cacheus cache size      320, 6008324 req, miss ratio 0.3134, byte miss ratio 0.3134
result/tencentBlock.ns20193.oracleGeneral.zst Cacheus cache size      962, 6008324 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns20193.oracleGeneral.zst Cacheus cache size     3208, 6008324 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns20193.oracleGeneral.zst Cacheus cache size     9626, 6008324 req, miss ratio 0.2290, byte miss ratio 0.2290
result/tencentBlock.ns20193.oracleGeneral.zst Cacheus cache size    32087, 6008324 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns20193.oracleGeneral.zst Cacheus cache size    64174, 6008324 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns20193.oracleGeneral.zst Cacheus cache size   128349, 6008324 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns20193.oracleGeneral.zst Cacheus cache size   256699, 6008324 req, miss ratio 0.0543, byte miss ratio 0.0543
result/tencentBlock.ns20193.oracleGeneral.zst LIRS cache size      320, 6008324 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns20193.oracleGeneral.zst LIRS cache size      962, 6008324 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns20193.oracleGeneral.zst LIRS cache size     3208, 6008324 req, miss ratio 0.2542, byte miss ratio 0.2542
