result/tencentBlock.ns16083.oracleGeneral.zst S3FIFO-1 cache size      391, 3644767 req, miss ratio 0.5277, byte miss ratio 0.5277
result/tencentBlock.ns16083.oracleGeneral.zst S3FIFO-1 cache size     1174, 3644767 req, miss ratio 0.3834, byte miss ratio 0.3834
result/tencentBlock.ns16083.oracleGeneral.zst S3FIFO-1 cache size     3914, 3644767 req, miss ratio 0.3153, byte miss ratio 0.3153
result/tencentBlock.ns16083.oracleGeneral.zst S3FIFO-1 cache size    11742, 3644767 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns16083.oracleGeneral.zst S3FIFO-1 cache size    39142, 3644767 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns16083.oracleGeneral.zst S3FIFO-1 cache size    78284, 3644767 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns16083.oracleGeneral.zst S3FIFO-1 cache size   156568, 3644767 req, miss ratio 0.1248, byte miss ratio 0.1248
result/tencentBlock.ns16083.oracleGeneral.zst S3FIFO-1 cache size   313136, 3644767 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns16083.oracleGeneral.zst ARC cache size      391, 3644767 req, miss ratio 0.5142, byte miss ratio 0.5142
result/tencentBlock.ns16083.oracleGeneral.zst ARC cache size     1174, 3644767 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns16083.oracleGeneral.zst ARC cache size     3914, 3644767 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns16083.oracleGeneral.zst ARC cache size    11742, 3644767 req, miss ratio 0.2880, byte miss ratio 0.2880
result/tencentBlock.ns16083.oracleGeneral.zst ARC cache size    39142, 3644767 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns16083.oracleGeneral.zst ARC cache size    78284, 3644767 req, miss ratio 0.1895, byte miss ratio 0.1895
result/tencentBlock.ns16083.oracleGeneral.zst ARC cache size   156568, 3644767 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns16083.oracleGeneral.zst ARC cache size   313136, 3644767 req, miss ratio 0.1086, byte miss ratio 0.1086
result/tencentBlock.ns16083.oracleGeneral.zst clock2 cache size      391, 3644767 req, miss ratio 0.5313, byte miss ratio 0.5313
result/tencentBlock.ns16083.oracleGeneral.zst clock2 cache size     1174, 3644767 req, miss ratio 0.4471, byte miss ratio 0.4471
result/tencentBlock.ns16083.oracleGeneral.zst clock2 cache size     3914, 3644767 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns16083.oracleGeneral.zst clock2 cache size    11742, 3644767 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns16083.oracleGeneral.zst clock2 cache size    39142, 3644767 req, miss ratio 0.2446, byte miss ratio 0.2446
