result/tencentBlock.ns16421.oracleGeneral.zst LRU cache size      152, 1561692 req, miss ratio 0.3526, byte miss ratio 0.3526
result/tencentBlock.ns16421.oracleGeneral.zst LRU cache size      456, 1561692 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns16421.oracleGeneral.zst LRU cache size     1521, 1561692 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns16421.oracleGeneral.zst LRU cache size     4564, 1561692 req, miss ratio 0.3328, byte miss ratio 0.3328
result/tencentBlock.ns16421.oracleGeneral.zst LRU cache size    15214, 1561692 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns16421.oracleGeneral.zst LRU cache size    30429, 1561692 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns16421.oracleGeneral.zst LRU cache size    60859, 1561692 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns16421.oracleGeneral.zst LRU cache size   121718, 1561692 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns16421.oracleGeneral.zst ARC cache size      152, 1561692 req, miss ratio 0.3485, byte miss ratio 0.3485
result/tencentBlock.ns16421.oracleGeneral.zst ARC cache size      456, 1561692 req, miss ratio 0.3393, byte miss ratio 0.3393
result/tencentBlock.ns16421.oracleGeneral.zst ARC cache size     1521, 1561692 req, miss ratio 0.3336, byte miss ratio 0.3336
result/tencentBlock.ns16421.oracleGeneral.zst ARC cache size     4564, 1561692 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns16421.oracleGeneral.zst ARC cache size    15214, 1561692 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns16421.oracleGeneral.zst ARC cache size    30429, 1561692 req, miss ratio 0.2273, byte miss ratio 0.2273
result/tencentBlock.ns16421.oracleGeneral.zst ARC cache size    60859, 1561692 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns16421.oracleGeneral.zst ARC cache size   121718, 1561692 req, miss ratio 0.0986, byte miss ratio 0.0986
result/tencentBlock.ns16421.oracleGeneral.zst LHD cache size      152, 1561692 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns16421.oracleGeneral.zst LHD cache size      456, 1561692 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns16421.oracleGeneral.zst LHD cache size     1521, 1561692 req, miss ratio 0.3350, byte miss ratio 0.3350
result/tencentBlock.ns16421.oracleGeneral.zst LHD cache size     4564, 1561692 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns16421.oracleGeneral.zst LHD cache size    15214, 1561692 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns16421.oracleGeneral.zst LHD cache size    30429, 1561692 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns16421.oracleGeneral.zst LHD cache size    60859, 1561692 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns16421.oracleGeneral.zst LHD cache size   121718, 1561692 req, miss ratio 0.0999, byte miss ratio 0.0999
result/tencentBlock.ns16421.oracleGeneral.zst FIFO cache size      152, 1561692 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns16421.oracleGeneral.zst FIFO cache size      456, 1561692 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns16421.oracleGeneral.zst FIFO cache size     1521, 1561692 req, miss ratio 0.3451, byte miss ratio 0.3451
result/tencentBlock.ns16421.oracleGeneral.zst FIFO cache size     4564, 1561692 req, miss ratio 0.3371, byte miss ratio 0.3371
result/tencentBlock.ns16421.oracleGeneral.zst FIFO cache size    15214, 1561692 req, miss ratio 0.2917, byte miss ratio 0.2917
result/tencentBlock.ns16421.oracleGeneral.zst FIFO cache size    30429, 1561692 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns16421.oracleGeneral.zst FIFO cache size    60859, 1561692 req, miss ratio 0.1724, byte miss ratio 0.1724
result/tencentBlock.ns16421.oracleGeneral.zst FIFO cache size   121718, 1561692 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns16421.oracleGeneral.zst LeCaR cache size      152, 1561692 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns16421.oracleGeneral.zst LeCaR cache size      456, 1561692 req, miss ratio 0.3413, byte miss ratio 0.3413
result/tencentBlock.ns16421.oracleGeneral.zst LeCaR cache size     1521, 1561692 req, miss ratio 0.3353, byte miss ratio 0.3353
result/tencentBlock.ns16421.oracleGeneral.zst LeCaR cache size     4564, 1561692 req, miss ratio 0.3328, byte miss ratio 0.3328
result/tencentBlock.ns16421.oracleGeneral.zst LeCaR cache size    15214, 1561692 req, miss ratio 0.2762, byte miss ratio 0.2762
result/tencentBlock.ns16421.oracleGeneral.zst LeCaR cache size    30429, 1561692 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns16421.oracleGeneral.zst LeCaR cache size    60859, 1561692 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns16421.oracleGeneral.zst LeCaR cache size   121718, 1561692 req, miss ratio 0.0984, byte miss ratio 0.0984
result/tencentBlock.ns16421.oracleGeneral.zst LIRS cache size      152, 1561692 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns16421.oracleGeneral.zst LIRS cache size      456, 1561692 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns16421.oracleGeneral.zst LIRS cache size     1521, 1561692 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns16421.oracleGeneral.zst LIRS cache size     4564, 1561692 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns16421.oracleGeneral.zst LIRS cache size    15214, 1561692 req, miss ratio 0.2886, byte miss ratio 0.2886
result/tencentBlock.ns16421.oracleGeneral.zst LIRS cache size    30429, 1561692 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns16421.oracleGeneral.zst LIRS cache size    60859, 1561692 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns16421.oracleGeneral.zst LIRS cache size   121718, 1561692 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns16421.oracleGeneral.zst Clock cache size      152, 1561692 req, miss ratio 0.3534, byte miss ratio 0.3534
result/tencentBlock.ns16421.oracleGeneral.zst Clock cache size      456, 1561692 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns16421.oracleGeneral.zst Clock cache size     1521, 1561692 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns16421.oracleGeneral.zst Clock cache size     4564, 1561692 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns16421.oracleGeneral.zst Clock cache size    15214, 1561692 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns16421.oracleGeneral.zst Clock cache size    30429, 1561692 req, miss ratio 0.2417, byte miss ratio 0.2417
result/tencentBlock.ns16421.oracleGeneral.zst Clock cache size    60859, 1561692 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns16421.oracleGeneral.zst Clock cache size   121718, 1561692 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns16421.oracleGeneral.zst Cacheus cache size      152, 1561692 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns16421.oracleGeneral.zst Cacheus cache size      456, 1561692 req, miss ratio 0.3396, byte miss ratio 0.3396
result/tencentBlock.ns16421.oracleGeneral.zst Cacheus cache size     1521, 1561692 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns16421.oracleGeneral.zst Cacheus cache size     4564, 1561692 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns16421.oracleGeneral.zst Cacheus cache size    15214, 1561692 req, miss ratio 0.2990, byte miss ratio 0.2990
result/tencentBlock.ns16421.oracleGeneral.zst Cacheus cache size    30429, 1561692 req, miss ratio 0.2319, byte miss ratio 0.2319
