result/tencentBlock.ns7606.oracleGeneral.zst LIRS cache size      235, 1985659 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns7606.oracleGeneral.zst LIRS cache size      705, 1985659 req, miss ratio 0.4814, byte miss ratio 0.4814
result/tencentBlock.ns7606.oracleGeneral.zst LIRS cache size     2350, 1985659 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns7606.oracleGeneral.zst LIRS cache size     7051, 1985659 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns7606.oracleGeneral.zst LIRS cache size    23505, 1985659 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns7606.oracleGeneral.zst LIRS cache size    47011, 1985659 req, miss ratio 0.2690, byte miss ratio 0.2690
result/tencentBlock.ns7606.oracleGeneral.zst LIRS cache size    94022, 1985659 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns7606.oracleGeneral.zst LIRS cache size   188044, 1985659 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns7606.oracleGeneral.zst LHD cache size      235, 1985659 req, miss ratio 0.4747, byte miss ratio 0.4747
result/tencentBlock.ns7606.oracleGeneral.zst LHD cache size      705, 1985659 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns7606.oracleGeneral.zst LHD cache size     2350, 1985659 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns7606.oracleGeneral.zst LHD cache size     7051, 1985659 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns7606.oracleGeneral.zst LHD cache size    23505, 1985659 req, miss ratio 0.3672, byte miss ratio 0.3672
result/tencentBlock.ns7606.oracleGeneral.zst LHD cache size    47011, 1985659 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns7606.oracleGeneral.zst LHD cache size    94022, 1985659 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns7606.oracleGeneral.zst LHD cache size   188044, 1985659 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns7606.oracleGeneral.zst LeCaR cache size      235, 1985659 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns7606.oracleGeneral.zst LeCaR cache size      705, 1985659 req, miss ratio 0.4594, byte miss ratio 0.4594
result/tencentBlock.ns7606.oracleGeneral.zst LeCaR cache size     2350, 1985659 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns7606.oracleGeneral.zst LeCaR cache size     7051, 1985659 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns7606.oracleGeneral.zst LeCaR cache size    23505, 1985659 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns7606.oracleGeneral.zst LeCaR cache size    47011, 1985659 req, miss ratio 0.3450, byte miss ratio 0.3450
result/tencentBlock.ns7606.oracleGeneral.zst LeCaR cache size    94022, 1985659 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns7606.oracleGeneral.zst LeCaR cache size   188044, 1985659 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns7606.oracleGeneral.zst LRU cache size      235, 1985659 req, miss ratio 0.4894, byte miss ratio 0.4894
result/tencentBlock.ns7606.oracleGeneral.zst LRU cache size      705, 1985659 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns7606.oracleGeneral.zst LRU cache size     2350, 1985659 req, miss ratio 0.4461, byte miss ratio 0.4461
result/tencentBlock.ns7606.oracleGeneral.zst LRU cache size     7051, 1985659 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns7606.oracleGeneral.zst LRU cache size    23505, 1985659 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns7606.oracleGeneral.zst LRU cache size    47011, 1985659 req, miss ratio 0.3467, byte miss ratio 0.3467
result/tencentBlock.ns7606.oracleGeneral.zst LRU cache size    94022, 1985659 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns7606.oracleGeneral.zst LRU cache size   188044, 1985659 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns7606.oracleGeneral.zst FIFO cache size      235, 1985659 req, miss ratio 0.6253, byte miss ratio 0.6253
result/tencentBlock.ns7606.oracleGeneral.zst FIFO cache size      705, 1985659 req, miss ratio 0.5075, byte miss ratio 0.5075
result/tencentBlock.ns7606.oracleGeneral.zst FIFO cache size     2350, 1985659 req, miss ratio 0.4614, byte miss ratio 0.4614
result/tencentBlock.ns7606.oracleGeneral.zst FIFO cache size     7051, 1985659 req, miss ratio 0.4353, byte miss ratio 0.4353
result/tencentBlock.ns7606.oracleGeneral.zst FIFO cache size    23505, 1985659 req, miss ratio 0.3909, byte miss ratio 0.3909
result/tencentBlock.ns7606.oracleGeneral.zst FIFO cache size    47011, 1985659 req, miss ratio 0.3610, byte miss ratio 0.3610
result/tencentBlock.ns7606.oracleGeneral.zst FIFO cache size    94022, 1985659 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns7606.oracleGeneral.zst FIFO cache size   188044, 1985659 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns7606.oracleGeneral.zst S3FIFO-1 cache size      235, 1985659 req, miss ratio 0.4792, byte miss ratio 0.4792
result/tencentBlock.ns7606.oracleGeneral.zst S3FIFO-1 cache size      705, 1985659 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns7606.oracleGeneral.zst S3FIFO-1 cache size     2350, 1985659 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns7606.oracleGeneral.zst S3FIFO-1 cache size     7051, 1985659 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns7606.oracleGeneral.zst S3FIFO-1 cache size    23505, 1985659 req, miss ratio 0.3526, byte miss ratio 0.3526
result/tencentBlock.ns7606.oracleGeneral.zst S3FIFO-1 cache size    47011, 1985659 req, miss ratio 0.2970, byte miss ratio 0.2970
result/tencentBlock.ns7606.oracleGeneral.zst S3FIFO-1 cache size    94022, 1985659 req, miss ratio 0.1605, byte miss ratio 0.1605
result/tencentBlock.ns7606.oracleGeneral.zst S3FIFO-1 cache size   188044, 1985659 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns7606.oracleGeneral.zst ARC cache size      235, 1985659 req, miss ratio 0.4665, byte miss ratio 0.4665
result/tencentBlock.ns7606.oracleGeneral.zst ARC cache size      705, 1985659 req, miss ratio 0.4556, byte miss ratio 0.4556
result/tencentBlock.ns7606.oracleGeneral.zst ARC cache size     2350, 1985659 req, miss ratio 0.4223, byte miss ratio 0.4223
result/tencentBlock.ns7606.oracleGeneral.zst ARC cache size     7051, 1985659 req, miss ratio 0.4029, byte miss ratio 0.4029
result/tencentBlock.ns7606.oracleGeneral.zst ARC cache size    23505, 1985659 req, miss ratio 0.3563, byte miss ratio 0.3563
result/tencentBlock.ns7606.oracleGeneral.zst ARC cache size    47011, 1985659 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns7606.oracleGeneral.zst ARC cache size    94022, 1985659 req, miss ratio 0.1641, byte miss ratio 0.1641
result/tencentBlock.ns7606.oracleGeneral.zst ARC cache size   188044, 1985659 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns7606.oracleGeneral.zst Cacheus cache size      235, 1985659 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns7606.oracleGeneral.zst Cacheus cache size      705, 1985659 req, miss ratio 0.4563, byte miss ratio 0.4563
result/tencentBlock.ns7606.oracleGeneral.zst Cacheus cache size     2350, 1985659 req, miss ratio 0.4308, byte miss ratio 0.4308
result/tencentBlock.ns7606.oracleGeneral.zst Cacheus cache size     7051, 1985659 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns7606.oracleGeneral.zst Cacheus cache size    23505, 1985659 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns7606.oracleGeneral.zst Cacheus cache size    47011, 1985659 req, miss ratio 0.3346, byte miss ratio 0.3346
result/tencentBlock.ns7606.oracleGeneral.zst Cacheus cache size    94022, 1985659 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns7606.oracleGeneral.zst Cacheus cache size   188044, 1985659 req, miss ratio 0.1186, byte miss ratio 0.1186
result/tencentBlock.ns7606.oracleGeneral.zst Clock cache size      235, 1985659 req, miss ratio 0.4841, byte miss ratio 0.4841
result/tencentBlock.ns7606.oracleGeneral.zst Clock cache size      705, 1985659 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns7606.oracleGeneral.zst Clock cache size     2350, 1985659 req, miss ratio 0.4455, byte miss ratio 0.4455
result/tencentBlock.ns7606.oracleGeneral.zst Clock cache size     7051, 1985659 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns7606.oracleGeneral.zst Clock cache size    23505, 1985659 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns7606.oracleGeneral.zst Clock cache size    47011, 1985659 req, miss ratio 0.3449, byte miss ratio 0.3449
result/tencentBlock.ns7606.oracleGeneral.zst Clock cache size    94022, 1985659 req, miss ratio 0.1834, byte miss ratio 0.1834
result/tencentBlock.ns7606.oracleGeneral.zst Clock cache size   188044, 1985659 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns7606.oracleGeneral.zst clock2 cache size      235, 1985659 req, miss ratio 0.4809, byte miss ratio 0.4809
result/tencentBlock.ns7606.oracleGeneral.zst clock2 cache size      705, 1985659 req, miss ratio 0.4595, byte miss ratio 0.4595
result/tencentBlock.ns7606.oracleGeneral.zst clock2 cache size     2350, 1985659 req, miss ratio 0.4453, byte miss ratio 0.4453
result/tencentBlock.ns7606.oracleGeneral.zst clock2 cache size     7051, 1985659 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns7606.oracleGeneral.zst clock2 cache size    23505, 1985659 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns7606.oracleGeneral.zst clock2 cache size    47011, 1985659 req, miss ratio 0.3443, byte miss ratio 0.3443
