result/tencentBlock.ns14353.oracleGeneral.zst Clock cache size      338, 1730117 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns14353.oracleGeneral.zst Clock cache size     1016, 1730117 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns14353.oracleGeneral.zst Clock cache size     3387, 1730117 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns14353.oracleGeneral.zst Clock cache size    10162, 1730117 req, miss ratio 0.2394, byte miss ratio 0.2394
result/tencentBlock.ns14353.oracleGeneral.zst Clock cache size    33876, 1730117 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns14353.oracleGeneral.zst Clock cache size    67752, 1730117 req, miss ratio 0.2098, byte miss ratio 0.2098
result/tencentBlock.ns14353.oracleGeneral.zst Clock cache size   135505, 1730117 req, miss ratio 0.1984, byte miss ratio 0.1984
result/tencentBlock.ns14353.oracleGeneral.zst Clock cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst LeCaR cache size      338, 1730117 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns14353.oracleGeneral.zst LeCaR cache size     1016, 1730117 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns14353.oracleGeneral.zst LeCaR cache size     3387, 1730117 req, miss ratio 0.2399, byte miss ratio 0.2399
result/tencentBlock.ns14353.oracleGeneral.zst LeCaR cache size    10162, 1730117 req, miss ratio 0.2393, byte miss ratio 0.2393
result/tencentBlock.ns14353.oracleGeneral.zst LeCaR cache size    33876, 1730117 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns14353.oracleGeneral.zst LeCaR cache size    67752, 1730117 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns14353.oracleGeneral.zst LeCaR cache size   135505, 1730117 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns14353.oracleGeneral.zst LeCaR cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst clock2 cache size      338, 1730117 req, miss ratio 0.2425, byte miss ratio 0.2425
result/tencentBlock.ns14353.oracleGeneral.zst clock2 cache size     1016, 1730117 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns14353.oracleGeneral.zst clock2 cache size     3387, 1730117 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns14353.oracleGeneral.zst clock2 cache size    10162, 1730117 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns14353.oracleGeneral.zst clock2 cache size    33876, 1730117 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns14353.oracleGeneral.zst clock2 cache size    67752, 1730117 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns14353.oracleGeneral.zst clock2 cache size   135505, 1730117 req, miss ratio 0.1978, byte miss ratio 0.1978
result/tencentBlock.ns14353.oracleGeneral.zst clock2 cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst LHD cache size      338, 1730117 req, miss ratio 0.2430, byte miss ratio 0.2430
result/tencentBlock.ns14353.oracleGeneral.zst LHD cache size     1016, 1730117 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns14353.oracleGeneral.zst LHD cache size     3387, 1730117 req, miss ratio 0.2399, byte miss ratio 0.2399
result/tencentBlock.ns14353.oracleGeneral.zst LHD cache size    10162, 1730117 req, miss ratio 0.2380, byte miss ratio 0.2380
result/tencentBlock.ns14353.oracleGeneral.zst LHD cache size    33876, 1730117 req, miss ratio 0.2218, byte miss ratio 0.2218
result/tencentBlock.ns14353.oracleGeneral.zst LHD cache size    67752, 1730117 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns14353.oracleGeneral.zst LHD cache size   135505, 1730117 req, miss ratio 0.1984, byte miss ratio 0.1984
result/tencentBlock.ns14353.oracleGeneral.zst LHD cache size   271011, 1730117 req, miss ratio 0.1962, byte miss ratio 0.1962
result/tencentBlock.ns14353.oracleGeneral.zst FIFO cache size      338, 1730117 req, miss ratio 0.2644, byte miss ratio 0.2644
result/tencentBlock.ns14353.oracleGeneral.zst FIFO cache size     1016, 1730117 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns14353.oracleGeneral.zst FIFO cache size     3387, 1730117 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns14353.oracleGeneral.zst FIFO cache size    10162, 1730117 req, miss ratio 0.2405, byte miss ratio 0.2405
result/tencentBlock.ns14353.oracleGeneral.zst FIFO cache size    33876, 1730117 req, miss ratio 0.2272, byte miss ratio 0.2272
result/tencentBlock.ns14353.oracleGeneral.zst FIFO cache size    67752, 1730117 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns14353.oracleGeneral.zst FIFO cache size   135505, 1730117 req, miss ratio 0.2060, byte miss ratio 0.2060
result/tencentBlock.ns14353.oracleGeneral.zst FIFO cache size   271011, 1730117 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns14353.oracleGeneral.zst LIRS cache size      338, 1730117 req, miss ratio 0.2648, byte miss ratio 0.2648
result/tencentBlock.ns14353.oracleGeneral.zst LIRS cache size     1016, 1730117 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns14353.oracleGeneral.zst LIRS cache size     3387, 1730117 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns14353.oracleGeneral.zst LIRS cache size    10162, 1730117 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns14353.oracleGeneral.zst LIRS cache size    33876, 1730117 req, miss ratio 0.2159, byte miss ratio 0.2159
result/tencentBlock.ns14353.oracleGeneral.zst LIRS cache size    67752, 1730117 req, miss ratio 0.2022, byte miss ratio 0.2022
result/tencentBlock.ns14353.oracleGeneral.zst LIRS cache size   135505, 1730117 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns14353.oracleGeneral.zst LIRS cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-1 cache size      338, 1730117 req, miss ratio 0.2418, byte miss ratio 0.2418
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-1 cache size     1016, 1730117 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-1 cache size     3387, 1730117 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-1 cache size    10162, 1730117 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-1 cache size    33876, 1730117 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-1 cache size    67752, 1730117 req, miss ratio 0.2033, byte miss ratio 0.2033
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-1 cache size   135505, 1730117 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-1 cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst LRU cache size      338, 1730117 req, miss ratio 0.2430, byte miss ratio 0.2430
result/tencentBlock.ns14353.oracleGeneral.zst LRU cache size     1016, 1730117 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns14353.oracleGeneral.zst LRU cache size     3387, 1730117 req, miss ratio 0.2401, byte miss ratio 0.2401
result/tencentBlock.ns14353.oracleGeneral.zst LRU cache size    10162, 1730117 req, miss ratio 0.2395, byte miss ratio 0.2395
result/tencentBlock.ns14353.oracleGeneral.zst LRU cache size    33876, 1730117 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns14353.oracleGeneral.zst LRU cache size    67752, 1730117 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns14353.oracleGeneral.zst LRU cache size   135505, 1730117 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns14353.oracleGeneral.zst LRU cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst Cacheus cache size      338, 1730117 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns14353.oracleGeneral.zst Cacheus cache size     1016, 1730117 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns14353.oracleGeneral.zst Cacheus cache size     3387, 1730117 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns14353.oracleGeneral.zst Cacheus cache size    10162, 1730117 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns14353.oracleGeneral.zst Cacheus cache size    33876, 1730117 req, miss ratio 0.2270, byte miss ratio 0.2270
result/tencentBlock.ns14353.oracleGeneral.zst Cacheus cache size    67752, 1730117 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns14353.oracleGeneral.zst Cacheus cache size   135505, 1730117 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns14353.oracleGeneral.zst Cacheus cache size   271011, 1730117 req, miss ratio 0.1959, byte miss ratio 0.1959
result/tencentBlock.ns14353.oracleGeneral.zst ARC cache size      338, 1730117 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns14353.oracleGeneral.zst ARC cache size     1016, 1730117 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns14353.oracleGeneral.zst ARC cache size     3387, 1730117 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns14353.oracleGeneral.zst ARC cache size    10162, 1730117 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns14353.oracleGeneral.zst ARC cache size    33876, 1730117 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns14353.oracleGeneral.zst ARC cache size    67752, 1730117 req, miss ratio 0.2028, byte miss ratio 0.2028
result/tencentBlock.ns14353.oracleGeneral.zst ARC cache size   135505, 1730117 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns14353.oracleGeneral.zst ARC cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-d-1 cache size      338, 1730117 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-d-1 cache size     1016, 1730117 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-d-1 cache size     3387, 1730117 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-d-1 cache size    10162, 1730117 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-d-1 cache size    33876, 1730117 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-d-1 cache size    67752, 1730117 req, miss ratio 0.2033, byte miss ratio 0.2033
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-d-1 cache size   135505, 1730117 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns14353.oracleGeneral.zst S3FIFO-d-1 cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst LRB cache size      338, 1730117 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns14353.oracleGeneral.zst LRB cache size     1016, 1730117 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns14353.oracleGeneral.zst LRB cache size     3387, 1730117 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns14353.oracleGeneral.zst LRB cache size    10162, 1730117 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns14353.oracleGeneral.zst LRB cache size    33876, 1730117 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns14353.oracleGeneral.zst LRB cache size    67752, 1730117 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns14353.oracleGeneral.zst LRB cache size   135505, 1730117 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns14353.oracleGeneral.zst LRB cache size   271011, 1730117 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns14353.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      338, 1730117 req, miss ratio 0.2439, byte miss ratio 0.2439
result/tencentBlock.ns14353.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1016, 1730117 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns14353.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3387, 1730117 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns14353.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    10162, 1730117 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns14353.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    33876, 1730117 req, miss ratio 0.2332, byte miss ratio 0.2332
result/tencentBlock.ns14353.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    67752, 1730117 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns14353.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   135505, 1730117 req, miss ratio 0.2002, byte miss ratio 0.2002
result/tencentBlock.ns14353.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   271011, 1730117 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns14353.oracleGeneral.zst B-LRU cache size      338, 1730117 req, miss ratio 0.3058, byte miss ratio 0.3058
result/tencentBlock.ns14353.oracleGeneral.zst B-LRU cache size     1016, 1730117 req, miss ratio 0.3046, byte miss ratio 0.3046
result/tencentBlock.ns14353.oracleGeneral.zst B-LRU cache size     3387, 1730117 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns14353.oracleGeneral.zst B-LRU cache size    10162, 1730117 req, miss ratio 0.3004, byte miss ratio 0.3004
result/tencentBlock.ns14353.oracleGeneral.zst B-LRU cache size    33876, 1730117 req, miss ratio 0.2772, byte miss ratio 0.2772
result/tencentBlock.ns14353.oracleGeneral.zst B-LRU cache size    67752, 1730117 req, miss ratio 0.2699, byte miss ratio 0.2699
result/tencentBlock.ns14353.oracleGeneral.zst B-LRU cache size   135505, 1730117 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns14353.oracleGeneral.zst B-LRU cache size   271011, 1730117 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns14353.oracleGeneral.zst TwoQ cache size      338, 1730117 req, miss ratio 0.2414, byte miss ratio 0.2414
result/tencentBlock.ns14353.oracleGeneral.zst TwoQ cache size     1016, 1730117 req, miss ratio 0.2396, byte miss ratio 0.2396
