result/tencentBlock.ns17705.oracleGeneral.zst ARC cache size      180, 1353622 req, miss ratio 0.5328, byte miss ratio 0.5328
result/tencentBlock.ns17705.oracleGeneral.zst ARC cache size      541, 1353622 req, miss ratio 0.5243, byte miss ratio 0.5243
result/tencentBlock.ns17705.oracleGeneral.zst ARC cache size     1803, 1353622 req, miss ratio 0.5210, byte miss ratio 0.5210
result/tencentBlock.ns17705.oracleGeneral.zst ARC cache size     5410, 1353622 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns17705.oracleGeneral.zst ARC cache size    18035, 1353622 req, miss ratio 0.2985, byte miss ratio 0.2985
result/tencentBlock.ns17705.oracleGeneral.zst ARC cache size    36070, 1353622 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns17705.oracleGeneral.zst ARC cache size    72141, 1353622 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns17705.oracleGeneral.zst ARC cache size   144282, 1353622 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns17705.oracleGeneral.zst FIFO cache size      180, 1353622 req, miss ratio 0.6834, byte miss ratio 0.6834
result/tencentBlock.ns17705.oracleGeneral.zst FIFO cache size      541, 1353622 req, miss ratio 0.5843, byte miss ratio 0.5843
result/tencentBlock.ns17705.oracleGeneral.zst FIFO cache size     1803, 1353622 req, miss ratio 0.5426, byte miss ratio 0.5426
result/tencentBlock.ns17705.oracleGeneral.zst FIFO cache size     5410, 1353622 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns17705.oracleGeneral.zst FIFO cache size    18035, 1353622 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns17705.oracleGeneral.zst FIFO cache size    36070, 1353622 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns17705.oracleGeneral.zst FIFO cache size    72141, 1353622 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns17705.oracleGeneral.zst FIFO cache size   144282, 1353622 req, miss ratio 0.1543, byte miss ratio 0.1543
result/tencentBlock.ns17705.oracleGeneral.zst LeCaR cache size      180, 1353622 req, miss ratio 0.5476, byte miss ratio 0.5476
result/tencentBlock.ns17705.oracleGeneral.zst LeCaR cache size      541, 1353622 req, miss ratio 0.5327, byte miss ratio 0.5327
result/tencentBlock.ns17705.oracleGeneral.zst LeCaR cache size     1803, 1353622 req, miss ratio 0.5247, byte miss ratio 0.5247
