result/tencentBlock.ns8787.oracleGeneral.zst LIRS cache size      167, 4770201 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns8787.oracleGeneral.zst LIRS cache size      502, 4770201 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns8787.oracleGeneral.zst LIRS cache size     1673, 4770201 req, miss ratio 0.4210, byte miss ratio 0.4210
result/tencentBlock.ns8787.oracleGeneral.zst LIRS cache size     5020, 4770201 req, miss ratio 0.3474, byte miss ratio 0.3474
result/tencentBlock.ns8787.oracleGeneral.zst LIRS cache size    16734, 4770201 req, miss ratio 0.2234, byte miss ratio 0.2234
result/tencentBlock.ns8787.oracleGeneral.zst LIRS cache size    33469, 4770201 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns8787.oracleGeneral.zst LIRS cache size    66939, 4770201 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns8787.oracleGeneral.zst LIRS cache size   133879, 4770201 req, miss ratio 0.0373, byte miss ratio 0.0373
result/tencentBlock.ns8787.oracleGeneral.zst Clock cache size      167, 4770201 req, miss ratio 0.6135, byte miss ratio 0.6135
result/tencentBlock.ns8787.oracleGeneral.zst Clock cache size      502, 4770201 req, miss ratio 0.5029, byte miss ratio 0.5029
result/tencentBlock.ns8787.oracleGeneral.zst Clock cache size     1673, 4770201 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns8787.oracleGeneral.zst Clock cache size     5020, 4770201 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns8787.oracleGeneral.zst Clock cache size    16734, 4770201 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns8787.oracleGeneral.zst Clock cache size    33469, 4770201 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns8787.oracleGeneral.zst Clock cache size    66939, 4770201 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns8787.oracleGeneral.zst Clock cache size   133879, 4770201 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns8787.oracleGeneral.zst LRU cache size      167, 4770201 req, miss ratio 0.6257, byte miss ratio 0.6257
result/tencentBlock.ns8787.oracleGeneral.zst LRU cache size      502, 4770201 req, miss ratio 0.5092, byte miss ratio 0.5092
result/tencentBlock.ns8787.oracleGeneral.zst LRU cache size     1673, 4770201 req, miss ratio 0.4380, byte miss ratio 0.4380
result/tencentBlock.ns8787.oracleGeneral.zst LRU cache size     5020, 4770201 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns8787.oracleGeneral.zst LRU cache size    16734, 4770201 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns8787.oracleGeneral.zst LRU cache size    33469, 4770201 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns8787.oracleGeneral.zst LRU cache size    66939, 4770201 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns8787.oracleGeneral.zst LRU cache size   133879, 4770201 req, miss ratio 0.0363, byte miss ratio 0.0363
result/tencentBlock.ns8787.oracleGeneral.zst FIFO cache size      167, 4770201 req, miss ratio 0.6687, byte miss ratio 0.6687
result/tencentBlock.ns8787.oracleGeneral.zst FIFO cache size      502, 4770201 req, miss ratio 0.5509, byte miss ratio 0.5509
result/tencentBlock.ns8787.oracleGeneral.zst FIFO cache size     1673, 4770201 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns8787.oracleGeneral.zst FIFO cache size     5020, 4770201 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns8787.oracleGeneral.zst FIFO cache size    16734, 4770201 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns8787.oracleGeneral.zst FIFO cache size    33469, 4770201 req, miss ratio 0.2159, byte miss ratio 0.2159
result/tencentBlock.ns8787.oracleGeneral.zst FIFO cache size    66939, 4770201 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns8787.oracleGeneral.zst FIFO cache size   133879, 4770201 req, miss ratio 0.0523, byte miss ratio 0.0523
result/tencentBlock.ns8787.oracleGeneral.zst LHD cache size      167, 4770201 req, miss ratio 0.5693, byte miss ratio 0.5693
result/tencentBlock.ns8787.oracleGeneral.zst LHD cache size      502, 4770201 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns8787.oracleGeneral.zst LHD cache size     1673, 4770201 req, miss ratio 0.4292, byte miss ratio 0.4292
result/tencentBlock.ns8787.oracleGeneral.zst LHD cache size     5020, 4770201 req, miss ratio 0.3666, byte miss ratio 0.3666
result/tencentBlock.ns8787.oracleGeneral.zst LHD cache size    16734, 4770201 req, miss ratio 0.2556, byte miss ratio 0.2556
result/tencentBlock.ns8787.oracleGeneral.zst LHD cache size    33469, 4770201 req, miss ratio 0.1808, byte miss ratio 0.1808
result/tencentBlock.ns8787.oracleGeneral.zst LHD cache size    66939, 4770201 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns8787.oracleGeneral.zst LHD cache size   133879, 4770201 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns8787.oracleGeneral.zst ARC cache size      167, 4770201 req, miss ratio 0.5512, byte miss ratio 0.5512
