result/tencentBlock.ns1784.oracleGeneral.zst ARC cache size      710, 3495672 req, miss ratio 0.8143, byte miss ratio 0.8143
result/tencentBlock.ns1784.oracleGeneral.zst ARC cache size     2131, 3495672 req, miss ratio 0.8015, byte miss ratio 0.8015
result/tencentBlock.ns1784.oracleGeneral.zst ARC cache size     7103, 3495672 req, miss ratio 0.7844, byte miss ratio 0.7844
result/tencentBlock.ns1784.oracleGeneral.zst ARC cache size    21311, 3495672 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns1784.oracleGeneral.zst ARC cache size    71039, 3495672 req, miss ratio 0.2441, byte miss ratio 0.2441
result/tencentBlock.ns1784.oracleGeneral.zst ARC cache size   142078, 3495672 req, miss ratio 0.2329, byte miss ratio 0.2329
result/tencentBlock.ns1784.oracleGeneral.zst ARC cache size   284157, 3495672 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns1784.oracleGeneral.zst ARC cache size   568315, 3495672 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns1784.oracleGeneral.zst FIFO cache size      710, 3495672 req, miss ratio 0.8500, byte miss ratio 0.8500
result/tencentBlock.ns1784.oracleGeneral.zst FIFO cache size     2131, 3495672 req, miss ratio 0.8250, byte miss ratio 0.8250
result/tencentBlock.ns1784.oracleGeneral.zst FIFO cache size     7103, 3495672 req, miss ratio 0.8062, byte miss ratio 0.8062
result/tencentBlock.ns1784.oracleGeneral.zst FIFO cache size    21311, 3495672 req, miss ratio 0.6421, byte miss ratio 0.6421
result/tencentBlock.ns1784.oracleGeneral.zst FIFO cache size    71039, 3495672 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns1784.oracleGeneral.zst FIFO cache size   142078, 3495672 req, miss ratio 0.3004, byte miss ratio 0.3004
result/tencentBlock.ns1784.oracleGeneral.zst FIFO cache size   284157, 3495672 req, miss ratio 0.2590, byte miss ratio 0.2590
result/tencentBlock.ns1784.oracleGeneral.zst FIFO cache size   568315, 3495672 req, miss ratio 0.2135, byte miss ratio 0.2135
result/tencentBlock.ns1784.oracleGeneral.zst LRU cache size      710, 3495672 req, miss ratio 0.8309, byte miss ratio 0.8309
result/tencentBlock.ns1784.oracleGeneral.zst LRU cache size     2131, 3495672 req, miss ratio 0.8124, byte miss ratio 0.8124
result/tencentBlock.ns1784.oracleGeneral.zst LRU cache size     7103, 3495672 req, miss ratio 0.7988, byte miss ratio 0.7988
result/tencentBlock.ns1784.oracleGeneral.zst LRU cache size    21311, 3495672 req, miss ratio 0.5975, byte miss ratio 0.5975
result/tencentBlock.ns1784.oracleGeneral.zst LRU cache size    71039, 3495672 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns1784.oracleGeneral.zst LRU cache size   142078, 3495672 req, miss ratio 0.2417, byte miss ratio 0.2417
result/tencentBlock.ns1784.oracleGeneral.zst LRU cache size   284157, 3495672 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns1784.oracleGeneral.zst LRU cache size   568315, 3495672 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns1784.oracleGeneral.zst Clock cache size      710, 3495672 req, miss ratio 0.8287, byte miss ratio 0.8287
result/tencentBlock.ns1784.oracleGeneral.zst Clock cache size     2131, 3495672 req, miss ratio 0.8108, byte miss ratio 0.8108
result/tencentBlock.ns1784.oracleGeneral.zst Clock cache size     7103, 3495672 req, miss ratio 0.7979, byte miss ratio 0.7979
result/tencentBlock.ns1784.oracleGeneral.zst Clock cache size    21311, 3495672 req, miss ratio 0.6370, byte miss ratio 0.6370
result/tencentBlock.ns1784.oracleGeneral.zst Clock cache size    71039, 3495672 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns1784.oracleGeneral.zst Clock cache size   142078, 3495672 req, miss ratio 0.2411, byte miss ratio 0.2411
result/tencentBlock.ns1784.oracleGeneral.zst Clock cache size   284157, 3495672 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns1784.oracleGeneral.zst Clock cache size   568315, 3495672 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns1784.oracleGeneral.zst S3FIFO-1 cache size      710, 3495672 req, miss ratio 0.8117, byte miss ratio 0.8117
result/tencentBlock.ns1784.oracleGeneral.zst S3FIFO-1 cache size     2131, 3495672 req, miss ratio 0.7971, byte miss ratio 0.7971
result/tencentBlock.ns1784.oracleGeneral.zst S3FIFO-1 cache size     7103, 3495672 req, miss ratio 0.7800, byte miss ratio 0.7800
result/tencentBlock.ns1784.oracleGeneral.zst S3FIFO-1 cache size    21311, 3495672 req, miss ratio 0.5428, byte miss ratio 0.5428
result/tencentBlock.ns1784.oracleGeneral.zst S3FIFO-1 cache size    71039, 3495672 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns1784.oracleGeneral.zst S3FIFO-1 cache size   142078, 3495672 req, miss ratio 0.2336, byte miss ratio 0.2336
result/tencentBlock.ns1784.oracleGeneral.zst S3FIFO-1 cache size   284157, 3495672 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns1784.oracleGeneral.zst S3FIFO-1 cache size   568315, 3495672 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns1784.oracleGeneral.zst clock2 cache size      710, 3495672 req, miss ratio 0.8271, byte miss ratio 0.8271
result/tencentBlock.ns1784.oracleGeneral.zst clock2 cache size     2131, 3495672 req, miss ratio 0.8092, byte miss ratio 0.8092
result/tencentBlock.ns1784.oracleGeneral.zst clock2 cache size     7103, 3495672 req, miss ratio 0.7964, byte miss ratio 0.7964
result/tencentBlock.ns1784.oracleGeneral.zst clock2 cache size    21311, 3495672 req, miss ratio 0.6589, byte miss ratio 0.6589
result/tencentBlock.ns1784.oracleGeneral.zst clock2 cache size    71039, 3495672 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns1784.oracleGeneral.zst clock2 cache size   142078, 3495672 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns1784.oracleGeneral.zst clock2 cache size   284157, 3495672 req, miss ratio 0.2336, byte miss ratio 0.2336
result/tencentBlock.ns1784.oracleGeneral.zst clock2 cache size   568315, 3495672 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns1784.oracleGeneral.zst LHD cache size      710, 3495672 req, miss ratio 0.8255, byte miss ratio 0.8255
result/tencentBlock.ns1784.oracleGeneral.zst LHD cache size     2131, 3495672 req, miss ratio 0.8077, byte miss ratio 0.8077
result/tencentBlock.ns1784.oracleGeneral.zst LHD cache size     7103, 3495672 req, miss ratio 0.7820, byte miss ratio 0.7820
result/tencentBlock.ns1784.oracleGeneral.zst LHD cache size    21311, 3495672 req, miss ratio 0.5791, byte miss ratio 0.5791
result/tencentBlock.ns1784.oracleGeneral.zst LHD cache size    71039, 3495672 req, miss ratio 0.2538, byte miss ratio 0.2538
result/tencentBlock.ns1784.oracleGeneral.zst LHD cache size   142078, 3495672 req, miss ratio 0.2394, byte miss ratio 0.2394
result/tencentBlock.ns1784.oracleGeneral.zst LHD cache size   284157, 3495672 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns1784.oracleGeneral.zst LHD cache size   568315, 3495672 req, miss ratio 0.2042, byte miss ratio 0.2042
