result/tencentBlock.ns13706.oracleGeneral.zst Cacheus cache size      160, 1590802 req, miss ratio 0.4262, byte miss ratio 0.4262
result/tencentBlock.ns13706.oracleGeneral.zst Cacheus cache size      482, 1590802 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns13706.oracleGeneral.zst Cacheus cache size     1608, 1590802 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns13706.oracleGeneral.zst Cacheus cache size     4825, 1590802 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns13706.oracleGeneral.zst Cacheus cache size    16086, 1590802 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns13706.oracleGeneral.zst Cacheus cache size    32172, 1590802 req, miss ratio 0.3446, byte miss ratio 0.3446
result/tencentBlock.ns13706.oracleGeneral.zst Cacheus cache size    64344, 1590802 req, miss ratio 0.2587, byte miss ratio 0.2587
result/tencentBlock.ns13706.oracleGeneral.zst Cacheus cache size   128689, 1590802 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns13706.oracleGeneral.zst Clock cache size      160, 1590802 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns13706.oracleGeneral.zst Clock cache size      482, 1590802 req, miss ratio 0.4024, byte miss ratio 0.4024
result/tencentBlock.ns13706.oracleGeneral.zst Clock cache size     1608, 1590802 req, miss ratio 0.3944, byte miss ratio 0.3944
result/tencentBlock.ns13706.oracleGeneral.zst Clock cache size     4825, 1590802 req, miss ratio 0.3919, byte miss ratio 0.3919
result/tencentBlock.ns13706.oracleGeneral.zst Clock cache size    16086, 1590802 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns13706.oracleGeneral.zst Clock cache size    32172, 1590802 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns13706.oracleGeneral.zst Clock cache size    64344, 1590802 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns13706.oracleGeneral.zst Clock cache size   128689, 1590802 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns13706.oracleGeneral.zst clock2 cache size      160, 1590802 req, miss ratio 0.4374, byte miss ratio 0.4374
