result/tencentBlock.ns17412.oracleGeneral.zst LRU cache size      326, 3928626 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns17412.oracleGeneral.zst LRU cache size      979, 3928626 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns17412.oracleGeneral.zst LRU cache size     3266, 3928626 req, miss ratio 0.3602, byte miss ratio 0.3602
result/tencentBlock.ns17412.oracleGeneral.zst LRU cache size     9799, 3928626 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns17412.oracleGeneral.zst LRU cache size    32664, 3928626 req, miss ratio 0.2573, byte miss ratio 0.2573
result/tencentBlock.ns17412.oracleGeneral.zst LRU cache size    65328, 3928626 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns17412.oracleGeneral.zst LRU cache size   130656, 3928626 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns17412.oracleGeneral.zst LRU cache size   261312, 3928626 req, miss ratio 0.0849, byte miss ratio 0.0849
result/tencentBlock.ns17412.oracleGeneral.zst FIFO cache size      326, 3928626 req, miss ratio 0.5955, byte miss ratio 0.5955
result/tencentBlock.ns17412.oracleGeneral.zst FIFO cache size      979, 3928626 req, miss ratio 0.4619, byte miss ratio 0.4619
result/tencentBlock.ns17412.oracleGeneral.zst FIFO cache size     3266, 3928626 req, miss ratio 0.3891, byte miss ratio 0.3891
result/tencentBlock.ns17412.oracleGeneral.zst FIFO cache size     9799, 3928626 req, miss ratio 0.3463, byte miss ratio 0.3463
result/tencentBlock.ns17412.oracleGeneral.zst FIFO cache size    32664, 3928626 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns17412.oracleGeneral.zst FIFO cache size    65328, 3928626 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns17412.oracleGeneral.zst FIFO cache size   130656, 3928626 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns17412.oracleGeneral.zst FIFO cache size   261312, 3928626 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns17412.oracleGeneral.zst LHD cache size      326, 3928626 req, miss ratio 0.4574, byte miss ratio 0.4574
result/tencentBlock.ns17412.oracleGeneral.zst LHD cache size      979, 3928626 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns17412.oracleGeneral.zst LHD cache size     3266, 3928626 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns17412.oracleGeneral.zst LHD cache size     9799, 3928626 req, miss ratio 0.3060, byte miss ratio 0.3060
